id,Polling Center,Party_ID,Party,Votes,Municipality
2,0215C,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,525,Gjakovë
2,0215C,144,LËVIZJA VETËVENDOSJE!,126,Gjakovë
2,0216C,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,496,Gjakovë
2,0216C,144,LËVIZJA VETËVENDOSJE!,54,Gjakovë
2,0217C,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,132,Gjakovë
2,0217C,144,LËVIZJA VETËVENDOSJE!,34,Gjakovë
2,0218C,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,321,Gjakovë
2,0218C,144,LËVIZJA VETËVENDOSJE!,30,Gjakovë
2,0219C,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,441,Gjakovë
2,0219C,144,LËVIZJA VETËVENDOSJE!,35,Gjakovë
2,0220C,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,315,Gjakovë
2,0220C,144,LËVIZJA VETËVENDOSJE!,25,Gjakovë
2,0221C,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,492,Gjakovë
2,0221C,144,LËVIZJA VETËVENDOSJE!,95,Gjakovë
2,0222C,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,687,Gjakovë
2,0222C,144,LËVIZJA VETËVENDOSJE!,118,Gjakovë
2,0223C,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,486,Gjakovë
2,0223C,144,LËVIZJA VETËVENDOSJE!,153,Gjakovë
2,0224C,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,467,Gjakovë
2,0224C,144,LËVIZJA VETËVENDOSJE!,72,Gjakovë
2,0225C,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,945,Gjakovë
2,0225C,144,LËVIZJA VETËVENDOSJE!,154,Gjakovë
2,0226C,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,537,Gjakovë
2,0226C,144,LËVIZJA VETËVENDOSJE!,181,Gjakovë
2,0227C,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,284,Gjakovë
2,0227C,144,LËVIZJA VETËVENDOSJE!,58,Gjakovë
2,0228C,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,300,Gjakovë
2,0228C,144,LËVIZJA VETËVENDOSJE!,71,Gjakovë
2,0229C,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,385,Gjakovë
2,0229C,144,LËVIZJA VETËVENDOSJE!,79,Gjakovë
2,0230C,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,233,Gjakovë
2,0230C,144,LËVIZJA VETËVENDOSJE!,20,Gjakovë
2,0231C,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,307,Gjakovë
2,0231C,144,LËVIZJA VETËVENDOSJE!,70,Gjakovë
2,0232C,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,270,Gjakovë
2,0232C,144,LËVIZJA VETËVENDOSJE!,27,Gjakovë
2,BM002,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,74,Gjakovë
2,BM002,144,LËVIZJA VETËVENDOSJE!,82,Gjakovë
2,CB102,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,479,Gjakovë
2,CB102,144,LËVIZJA VETËVENDOSJE!,403,Gjakovë
3,0301X,177,PARTIA DEMOKRATIKE E KOSOVËS,559,Drenas
3,0301X,182,DEMOKRATËT PËR DRENASIN,634,Drenas
3,0301E,177,PARTIA DEMOKRATIKE E KOSOVËS,780,Drenas
3,0301E,182,DEMOKRATËT PËR DRENASIN,862,Drenas
3,0302E,177,PARTIA DEMOKRATIKE E KOSOVËS,845,Drenas
3,0302E,182,DEMOKRATËT PËR DRENASIN,901,Drenas
3,0303E,177,PARTIA DEMOKRATIKE E KOSOVËS,387,Drenas
3,0303E,182,DEMOKRATËT PËR DRENASIN,154,Drenas
3,0304E,177,PARTIA DEMOKRATIKE E KOSOVËS,367,Drenas
3,0304E,182,DEMOKRATËT PËR DRENASIN,268,Drenas
3,0305E,177,PARTIA DEMOKRATIKE E KOSOVËS,159,Drenas
3,0305E,182,DEMOKRATËT PËR DRENASIN,104,Drenas
3,0306E,177,PARTIA DEMOKRATIKE E KOSOVËS,886,Drenas
3,0306E,182,DEMOKRATËT PËR DRENASIN,607,Drenas
3,0307E,177,PARTIA DEMOKRATIKE E KOSOVËS,223,Drenas
3,0307E,182,DEMOKRATËT PËR DRENASIN,327,Drenas
3,0308E,177,PARTIA DEMOKRATIKE E KOSOVËS,537,Drenas
3,0308E,182,DEMOKRATËT PËR DRENASIN,294,Drenas
3,0309E,177,PARTIA DEMOKRATIKE E KOSOVËS,485,Drenas
3,0309E,182,DEMOKRATËT PËR DRENASIN,267,Drenas
3,0310E,177,PARTIA DEMOKRATIKE E KOSOVËS,588,Drenas
3,0310E,182,DEMOKRATËT PËR DRENASIN,458,Drenas
3,0311E,177,PARTIA DEMOKRATIKE E KOSOVËS,311,Drenas
3,0311E,182,DEMOKRATËT PËR DRENASIN,565,Drenas
3,0312E,177,PARTIA DEMOKRATIKE E KOSOVËS,177,Drenas
3,0312E,182,DEMOKRATËT PËR DRENASIN,63,Drenas
3,0313E,177,PARTIA DEMOKRATIKE E KOSOVËS,483,Drenas
3,0313E,182,DEMOKRATËT PËR DRENASIN,477,Drenas
3,0314E,177,PARTIA DEMOKRATIKE E KOSOVËS,375,Drenas
3,0314E,182,DEMOKRATËT PËR DRENASIN,223,Drenas
3,0315E,177,PARTIA DEMOKRATIKE E KOSOVËS,408,Drenas
3,0315E,182,DEMOKRATËT PËR DRENASIN,367,Drenas
3,0316E,177,PARTIA DEMOKRATIKE E KOSOVËS,470,Drenas
3,0316E,182,DEMOKRATËT PËR DRENASIN,278,Drenas
3,0317E,177,PARTIA DEMOKRATIKE E KOSOVËS,592,Drenas
3,0317E,182,DEMOKRATËT PËR DRENASIN,520,Drenas
3,0318E,177,PARTIA DEMOKRATIKE E KOSOVËS,217,Drenas
3,0318E,182,DEMOKRATËT PËR DRENASIN,139,Drenas
3,0319E,177,PARTIA DEMOKRATIKE E KOSOVËS,430,Drenas
3,0319E,182,DEMOKRATËT PËR DRENASIN,445,Drenas
3,0320E,177,PARTIA DEMOKRATIKE E KOSOVËS,436,Drenas
3,0320E,182,DEMOKRATËT PËR DRENASIN,367,Drenas
3,0321E,177,PARTIA DEMOKRATIKE E KOSOVËS,350,Drenas
3,0321E,182,DEMOKRATËT PËR DRENASIN,140,Drenas
3,0322E,177,PARTIA DEMOKRATIKE E KOSOVËS,251,Drenas
3,0322E,182,DEMOKRATËT PËR DRENASIN,292,Drenas
3,0323E,177,PARTIA DEMOKRATIKE E KOSOVËS,244,Drenas
3,0323E,182,DEMOKRATËT PËR DRENASIN,190,Drenas
3,0324E,177,PARTIA DEMOKRATIKE E KOSOVËS,105,Drenas
3,0324E,182,DEMOKRATËT PËR DRENASIN,179,Drenas
3,0325E,177,PARTIA DEMOKRATIKE E KOSOVËS,255,Drenas
3,0325E,182,DEMOKRATËT PËR DRENASIN,189,Drenas
3,0326E,177,PARTIA DEMOKRATIKE E KOSOVËS,169,Drenas
3,0326E,182,DEMOKRATËT PËR DRENASIN,113,Drenas
3,0327E,177,PARTIA DEMOKRATIKE E KOSOVËS,317,Drenas
3,0327E,182,DEMOKRATËT PËR DRENASIN,324,Drenas
3,0328E,177,PARTIA DEMOKRATIKE E KOSOVËS,190,Drenas
3,0328E,182,DEMOKRATËT PËR DRENASIN,92,Drenas
3,BM003,177,PARTIA DEMOKRATIKE E KOSOVËS,1,Drenas
3,BM003,182,DEMOKRATËT PËR DRENASIN,4,Drenas
3,CB103,177,PARTIA DEMOKRATIKE E KOSOVËS,307,Drenas
3,CB103,182,DEMOKRATËT PËR DRENASIN,233,Drenas
4,0401D,144,LËVIZJA VETËVENDOSJE!,3456,Gjilan
4,0401D,160,LIDHJA DEMOKRATIKE E KOSOVËS,3024,Gjilan
4,0401X,144,LËVIZJA VETËVENDOSJE!,3751,Gjilan
4,0401X,160,LIDHJA DEMOKRATIKE E KOSOVËS,3104,Gjilan
4,0402D,144,LËVIZJA VETËVENDOSJE!,1791,Gjilan
4,0402D,160,LIDHJA DEMOKRATIKE E KOSOVËS,1686,Gjilan
4,0402X,144,LËVIZJA VETËVENDOSJE!,1787,Gjilan
4,0402X,160,LIDHJA DEMOKRATIKE E KOSOVËS,1499,Gjilan
4,0403D,144,LËVIZJA VETËVENDOSJE!,1404,Gjilan
4,0403D,160,LIDHJA DEMOKRATIKE E KOSOVËS,1242,Gjilan
4,0403X,144,LËVIZJA VETËVENDOSJE!,1536,Gjilan
4,0403X,160,LIDHJA DEMOKRATIKE E KOSOVËS,1268,Gjilan
4,0404D,144,LËVIZJA VETËVENDOSJE!,733,Gjilan
4,0404D,160,LIDHJA DEMOKRATIKE E KOSOVËS,675,Gjilan
4,0405D,144,LËVIZJA VETËVENDOSJE!,108,Gjilan
4,0405D,160,LIDHJA DEMOKRATIKE E KOSOVËS,141,Gjilan
4,0406D,144,LËVIZJA VETËVENDOSJE!,627,Gjilan
4,0406D,160,LIDHJA DEMOKRATIKE E KOSOVËS,622,Gjilan
4,0407D,144,LËVIZJA VETËVENDOSJE!,659,Gjilan
4,0407D,160,LIDHJA DEMOKRATIKE E KOSOVËS,780,Gjilan
4,0408D,144,LËVIZJA VETËVENDOSJE!,243,Gjilan
4,0408D,160,LIDHJA DEMOKRATIKE E KOSOVËS,323,Gjilan
4,0409D,144,LËVIZJA VETËVENDOSJE!,843,Gjilan
4,0409D,160,LIDHJA DEMOKRATIKE E KOSOVËS,943,Gjilan
4,0410D,144,LËVIZJA VETËVENDOSJE!,534,Gjilan
4,0410D,160,LIDHJA DEMOKRATIKE E KOSOVËS,550,Gjilan
4,0411D,144,LËVIZJA VETËVENDOSJE!,228,Gjilan
4,0411D,160,LIDHJA DEMOKRATIKE E KOSOVËS,197,Gjilan
4,0412D,144,LËVIZJA VETËVENDOSJE!,2,Gjilan
4,0412D,160,LIDHJA DEMOKRATIKE E KOSOVËS,31,Gjilan
4,0415D,144,LËVIZJA VETËVENDOSJE!,44,Gjilan
4,0415D,160,LIDHJA DEMOKRATIKE E KOSOVËS,384,Gjilan
4,0420D,144,LËVIZJA VETËVENDOSJE!,103,Gjilan
4,0420D,160,LIDHJA DEMOKRATIKE E KOSOVËS,180,Gjilan
4,0422D,144,LËVIZJA VETËVENDOSJE!,6,Gjilan
4,0422D,160,LIDHJA DEMOKRATIKE E KOSOVËS,47,Gjilan
4,0423D,144,LËVIZJA VETËVENDOSJE!,624,Gjilan
4,0423D,160,LIDHJA DEMOKRATIKE E KOSOVËS,480,Gjilan
4,0428D,144,LËVIZJA VETËVENDOSJE!,46,Gjilan
4,0428D,160,LIDHJA DEMOKRATIKE E KOSOVËS,146,Gjilan
4,0429D,144,LËVIZJA VETËVENDOSJE!,557,Gjilan
4,0429D,160,LIDHJA DEMOKRATIKE E KOSOVËS,523,Gjilan
4,0430D,144,LËVIZJA VETËVENDOSJE!,541,Gjilan
4,0430D,160,LIDHJA DEMOKRATIKE E KOSOVËS,537,Gjilan
4,0434D,144,LËVIZJA VETËVENDOSJE!,4,Gjilan
4,0434D,160,LIDHJA DEMOKRATIKE E KOSOVËS,13,Gjilan
4,0437D,144,LËVIZJA VETËVENDOSJE!,339,Gjilan
4,0437D,160,LIDHJA DEMOKRATIKE E KOSOVËS,366,Gjilan
4,0438D,144,LËVIZJA VETËVENDOSJE!,74,Gjilan
4,0438D,160,LIDHJA DEMOKRATIKE E KOSOVËS,195,Gjilan
4,0439D,144,LËVIZJA VETËVENDOSJE!,513,Gjilan
4,0439D,160,LIDHJA DEMOKRATIKE E KOSOVËS,518,Gjilan
4,0440D,144,LËVIZJA VETËVENDOSJE!,196,Gjilan
4,0440D,160,LIDHJA DEMOKRATIKE E KOSOVËS,262,Gjilan
4,0441D,144,LËVIZJA VETËVENDOSJE!,256,Gjilan
4,0441D,160,LIDHJA DEMOKRATIKE E KOSOVËS,251,Gjilan
4,0442D,144,LËVIZJA VETËVENDOSJE!,104,Gjilan
4,0442D,160,LIDHJA DEMOKRATIKE E KOSOVËS,162,Gjilan
4,0443D,144,LËVIZJA VETËVENDOSJE!,79,Gjilan
4,0443D,160,LIDHJA DEMOKRATIKE E KOSOVËS,62,Gjilan
4,0444D,144,LËVIZJA VETËVENDOSJE!,70,Gjilan
4,0444D,160,LIDHJA DEMOKRATIKE E KOSOVËS,51,Gjilan
4,0445D,144,LËVIZJA VETËVENDOSJE!,40,Gjilan
4,0445D,160,LIDHJA DEMOKRATIKE E KOSOVËS,105,Gjilan
4,0446D,144,LËVIZJA VETËVENDOSJE!,7,Gjilan
4,0446D,160,LIDHJA DEMOKRATIKE E KOSOVËS,90,Gjilan
4,0447D,144,LËVIZJA VETËVENDOSJE!,69,Gjilan
4,0447D,160,LIDHJA DEMOKRATIKE E KOSOVËS,58,Gjilan
4,BM004,144,LËVIZJA VETËVENDOSJE!,148,Gjilan
4,BM004,160,LIDHJA DEMOKRATIKE E KOSOVËS,65,Gjilan
4,CB104,144,LËVIZJA VETËVENDOSJE!,278,Gjilan
4,CB104,160,LIDHJA DEMOKRATIKE E KOSOVËS,285,Gjilan
5,0501A,160,LIDHJA DEMOKRATIKE E KOSOVËS,132,Dragash
5,0501A,177,PARTIA DEMOKRATIKE E KOSOVËS,157,Dragash
5,0501X,160,LIDHJA DEMOKRATIKE E KOSOVËS,176,Dragash
5,0501X,177,PARTIA DEMOKRATIKE E KOSOVËS,190,Dragash
5,0502A,160,LIDHJA DEMOKRATIKE E KOSOVËS,117,Dragash
5,0502A,177,PARTIA DEMOKRATIKE E KOSOVËS,204,Dragash
5,0503A,160,LIDHJA DEMOKRATIKE E KOSOVËS,97,Dragash
5,0503A,177,PARTIA DEMOKRATIKE E KOSOVËS,292,Dragash
5,0504A,160,LIDHJA DEMOKRATIKE E KOSOVËS,81,Dragash
5,0504A,177,PARTIA DEMOKRATIKE E KOSOVËS,112,Dragash
5,0505A,160,LIDHJA DEMOKRATIKE E KOSOVËS,129,Dragash
5,0505A,177,PARTIA DEMOKRATIKE E KOSOVËS,57,Dragash
5,0506A,160,LIDHJA DEMOKRATIKE E KOSOVËS,308,Dragash
5,0506A,177,PARTIA DEMOKRATIKE E KOSOVËS,272,Dragash
5,0507A,160,LIDHJA DEMOKRATIKE E KOSOVËS,908,Dragash
5,0507A,177,PARTIA DEMOKRATIKE E KOSOVËS,949,Dragash
5,0508A,160,LIDHJA DEMOKRATIKE E KOSOVËS,385,Dragash
5,0508A,177,PARTIA DEMOKRATIKE E KOSOVËS,433,Dragash
5,0509A,160,LIDHJA DEMOKRATIKE E KOSOVËS,313,Dragash
5,0509A,177,PARTIA DEMOKRATIKE E KOSOVËS,104,Dragash
5,0510A,160,LIDHJA DEMOKRATIKE E KOSOVËS,449,Dragash
5,0510A,177,PARTIA DEMOKRATIKE E KOSOVËS,471,Dragash
5,0511A,160,LIDHJA DEMOKRATIKE E KOSOVËS,239,Dragash
5,0511A,177,PARTIA DEMOKRATIKE E KOSOVËS,250,Dragash
5,0512A,160,LIDHJA DEMOKRATIKE E KOSOVËS,204,Dragash
5,0512A,177,PARTIA DEMOKRATIKE E KOSOVËS,172,Dragash
5,0513A,160,LIDHJA DEMOKRATIKE E KOSOVËS,199,Dragash
5,0513A,177,PARTIA DEMOKRATIKE E KOSOVËS,209,Dragash
5,0514A,160,LIDHJA DEMOKRATIKE E KOSOVËS,18,Dragash
5,0514A,177,PARTIA DEMOKRATIKE E KOSOVËS,23,Dragash
5,0515A,160,LIDHJA DEMOKRATIKE E KOSOVËS,128,Dragash
5,0515A,177,PARTIA DEMOKRATIKE E KOSOVËS,127,Dragash
5,0516A,160,LIDHJA DEMOKRATIKE E KOSOVËS,55,Dragash
5,0516A,177,PARTIA DEMOKRATIKE E KOSOVËS,104,Dragash
5,0517A,160,LIDHJA DEMOKRATIKE E KOSOVËS,31,Dragash
5,0517A,177,PARTIA DEMOKRATIKE E KOSOVËS,45,Dragash
5,0518A,160,LIDHJA DEMOKRATIKE E KOSOVËS,238,Dragash
5,0518A,177,PARTIA DEMOKRATIKE E KOSOVËS,232,Dragash
5,0519A,160,LIDHJA DEMOKRATIKE E KOSOVËS,48,Dragash
5,0519A,177,PARTIA DEMOKRATIKE E KOSOVËS,40,Dragash
5,0520A,160,LIDHJA DEMOKRATIKE E KOSOVËS,47,Dragash
5,0520A,177,PARTIA DEMOKRATIKE E KOSOVËS,96,Dragash
5,0521A,160,LIDHJA DEMOKRATIKE E KOSOVËS,47,Dragash
5,0521A,177,PARTIA DEMOKRATIKE E KOSOVËS,58,Dragash
5,0522A,160,LIDHJA DEMOKRATIKE E KOSOVËS,129,Dragash
5,0522A,177,PARTIA DEMOKRATIKE E KOSOVËS,84,Dragash
5,0523A,160,LIDHJA DEMOKRATIKE E KOSOVËS,402,Dragash
5,0523A,177,PARTIA DEMOKRATIKE E KOSOVËS,245,Dragash
5,0524A,160,LIDHJA DEMOKRATIKE E KOSOVËS,226,Dragash
5,0524A,177,PARTIA DEMOKRATIKE E KOSOVËS,190,Dragash
5,0525A,160,LIDHJA DEMOKRATIKE E KOSOVËS,41,Dragash
5,0525A,177,PARTIA DEMOKRATIKE E KOSOVËS,29,Dragash
5,0526A,160,LIDHJA DEMOKRATIKE E KOSOVËS,103,Dragash
5,0526A,177,PARTIA DEMOKRATIKE E KOSOVËS,161,Dragash
5,0527A,160,LIDHJA DEMOKRATIKE E KOSOVËS,77,Dragash
5,0527A,177,PARTIA DEMOKRATIKE E KOSOVËS,27,Dragash
5,0528A,160,LIDHJA DEMOKRATIKE E KOSOVËS,97,Dragash
5,0528A,177,PARTIA DEMOKRATIKE E KOSOVËS,75,Dragash
5,0529A,160,LIDHJA DEMOKRATIKE E KOSOVËS,15,Dragash
5,0529A,177,PARTIA DEMOKRATIKE E KOSOVËS,12,Dragash
5,0530A,160,LIDHJA DEMOKRATIKE E KOSOVËS,13,Dragash
5,0530A,177,PARTIA DEMOKRATIKE E KOSOVËS,12,Dragash
5,0531A,160,LIDHJA DEMOKRATIKE E KOSOVËS,12,Dragash
5,0531A,177,PARTIA DEMOKRATIKE E KOSOVËS,45,Dragash
5,0532A,160,LIDHJA DEMOKRATIKE E KOSOVËS,42,Dragash
5,0532A,177,PARTIA DEMOKRATIKE E KOSOVËS,70,Dragash
5,0533A,160,LIDHJA DEMOKRATIKE E KOSOVËS,95,Dragash
5,0533A,177,PARTIA DEMOKRATIKE E KOSOVËS,101,Dragash
5,BM005,160,LIDHJA DEMOKRATIKE E KOSOVËS,470,Dragash
5,BM005,177,PARTIA DEMOKRATIKE E KOSOVËS,173,Dragash
5,CB105,160,LIDHJA DEMOKRATIKE E KOSOVËS,121,Dragash
5,CB105,177,PARTIA DEMOKRATIKE E KOSOVËS,91,Dragash
6,0601C,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,1252,Istog
6,0601C,160,LIDHJA DEMOKRATIKE E KOSOVËS,1992,Istog
6,0602C,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,857,Istog
6,0602C,160,LIDHJA DEMOKRATIKE E KOSOVËS,1212,Istog
6,0603C,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,129,Istog
6,0603C,160,LIDHJA DEMOKRATIKE E KOSOVËS,183,Istog
6,0604C,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,611,Istog
6,0604C,160,LIDHJA DEMOKRATIKE E KOSOVËS,1049,Istog
6,0605C,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,307,Istog
6,0605C,160,LIDHJA DEMOKRATIKE E KOSOVËS,462,Istog
6,0606C,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,929,Istog
6,0606C,160,LIDHJA DEMOKRATIKE E KOSOVËS,941,Istog
6,0607C,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,252,Istog
6,0607C,160,LIDHJA DEMOKRATIKE E KOSOVËS,269,Istog
6,0608C,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,340,Istog
6,0608C,160,LIDHJA DEMOKRATIKE E KOSOVËS,475,Istog
6,0609C,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,172,Istog
6,0609C,160,LIDHJA DEMOKRATIKE E KOSOVËS,161,Istog
6,0610C,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,125,Istog
6,0610C,160,LIDHJA DEMOKRATIKE E KOSOVËS,107,Istog
6,0612C,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,191,Istog
6,0612C,160,LIDHJA DEMOKRATIKE E KOSOVËS,345,Istog
6,0613C,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,128,Istog
6,0613C,160,LIDHJA DEMOKRATIKE E KOSOVËS,223,Istog
6,0614C,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,101,Istog
6,0614C,160,LIDHJA DEMOKRATIKE E KOSOVËS,152,Istog
6,0615C,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,189,Istog
6,0615C,160,LIDHJA DEMOKRATIKE E KOSOVËS,142,Istog
6,0617C,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,251,Istog
6,0617C,160,LIDHJA DEMOKRATIKE E KOSOVËS,191,Istog
6,0618C,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,52,Istog
6,0618C,160,LIDHJA DEMOKRATIKE E KOSOVËS,46,Istog
6,0619C,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,486,Istog
6,0619C,160,LIDHJA DEMOKRATIKE E KOSOVËS,256,Istog
6,0620C,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,386,Istog
6,0620C,160,LIDHJA DEMOKRATIKE E KOSOVËS,586,Istog
6,0621C,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,241,Istog
6,0621C,160,LIDHJA DEMOKRATIKE E KOSOVËS,290,Istog
6,0622C,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,248,Istog
6,0622C,160,LIDHJA DEMOKRATIKE E KOSOVËS,254,Istog
6,0623C,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,159,Istog
6,0623C,160,LIDHJA DEMOKRATIKE E KOSOVËS,168,Istog
6,BM006,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,22,Istog
6,BM006,160,LIDHJA DEMOKRATIKE E KOSOVËS,48,Istog
6,CB106,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,145,Istog
6,CB106,160,LIDHJA DEMOKRATIKE E KOSOVËS,148,Istog
7,0701D,144,LËVIZJA VETËVENDOSJE!,1155,Kaçanik
7,0701D,177,PARTIA DEMOKRATIKE E KOSOVËS,532,Kaçanik
7,0701X,144,LËVIZJA VETËVENDOSJE!,2002,Kaçanik
7,0701X,177,PARTIA DEMOKRATIKE E KOSOVËS,701,Kaçanik
7,0702D,144,LËVIZJA VETËVENDOSJE!,245,Kaçanik
7,0702D,177,PARTIA DEMOKRATIKE E KOSOVËS,372,Kaçanik
7,0703D,144,LËVIZJA VETËVENDOSJE!,257,Kaçanik
7,0703D,177,PARTIA DEMOKRATIKE E KOSOVËS,810,Kaçanik
7,0704D,144,LËVIZJA VETËVENDOSJE!,173,Kaçanik
7,0704D,177,PARTIA DEMOKRATIKE E KOSOVËS,274,Kaçanik
7,0705D,144,LËVIZJA VETËVENDOSJE!,170,Kaçanik
7,0705D,177,PARTIA DEMOKRATIKE E KOSOVËS,422,Kaçanik
7,0706D,144,LËVIZJA VETËVENDOSJE!,359,Kaçanik
7,0706D,177,PARTIA DEMOKRATIKE E KOSOVËS,890,Kaçanik
7,0707D,144,LËVIZJA VETËVENDOSJE!,223,Kaçanik
7,0707D,177,PARTIA DEMOKRATIKE E KOSOVËS,646,Kaçanik
7,0708D,144,LËVIZJA VETËVENDOSJE!,106,Kaçanik
7,0708D,177,PARTIA DEMOKRATIKE E KOSOVËS,270,Kaçanik
7,0709D,144,LËVIZJA VETËVENDOSJE!,201,Kaçanik
7,0709D,177,PARTIA DEMOKRATIKE E KOSOVËS,163,Kaçanik
7,0710D,144,LËVIZJA VETËVENDOSJE!,48,Kaçanik
7,0710D,177,PARTIA DEMOKRATIKE E KOSOVËS,130,Kaçanik
7,0711D,144,LËVIZJA VETËVENDOSJE!,69,Kaçanik
7,0711D,177,PARTIA DEMOKRATIKE E KOSOVËS,119,Kaçanik
7,0712D,144,LËVIZJA VETËVENDOSJE!,236,Kaçanik
7,0712D,177,PARTIA DEMOKRATIKE E KOSOVËS,354,Kaçanik
7,0713D,144,LËVIZJA VETËVENDOSJE!,320,Kaçanik
7,0713D,177,PARTIA DEMOKRATIKE E KOSOVËS,448,Kaçanik
7,0714D,144,LËVIZJA VETËVENDOSJE!,29,Kaçanik
7,0714D,177,PARTIA DEMOKRATIKE E KOSOVËS,67,Kaçanik
7,0715D,144,LËVIZJA VETËVENDOSJE!,44,Kaçanik
7,0715D,177,PARTIA DEMOKRATIKE E KOSOVËS,61,Kaçanik
7,0716D,144,LËVIZJA VETËVENDOSJE!,70,Kaçanik
7,0716D,177,PARTIA DEMOKRATIKE E KOSOVËS,162,Kaçanik
7,0717D,144,LËVIZJA VETËVENDOSJE!,24,Kaçanik
