id,Polling Center,Polling Station,Party_ID,Party,Votes,Municipality
6,0601C,0601C/04R,160,LIDHJA DEMOKRATIKE E KOSOVËS,257,Istog
6,0602C,0602C/03R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,176,Istog
6,0601C,0601C/10D,160,LIDHJA DEMOKRATIKE E KOSOVËS,68,Istog
6,0601C,0601C/04R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,107,Istog
6,0601C,0601C/03R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,128,Istog
6,0601C,0601C/06R,160,LIDHJA DEMOKRATIKE E KOSOVËS,193,Istog
6,0601C,0601C/01R,160,LIDHJA DEMOKRATIKE E KOSOVËS,257,Istog
6,0601C,0601C/05R,160,LIDHJA DEMOKRATIKE E KOSOVËS,240,Istog
6,0602C,0602C/07D,160,LIDHJA DEMOKRATIKE E KOSOVËS,136,Istog
6,0602C,0602C/04R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,147,Istog
6,0601C,0601C/07R,160,LIDHJA DEMOKRATIKE E KOSOVËS,220,Istog
6,0601C,0601C/05R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,143,Istog
6,0601C,0601C/09R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,115,Istog
6,0601C,0601C/10D,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,81,Istog
6,0602C,0602C/01R,160,LIDHJA DEMOKRATIKE E KOSOVËS,183,Istog
6,0602C,0602C/03R,160,LIDHJA DEMOKRATIKE E KOSOVËS,214,Istog
6,0601C,0601C/01R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,137,Istog
6,0602C,0602C/06R,160,LIDHJA DEMOKRATIKE E KOSOVËS,198,Istog
6,0603C,0603C/01R,160,LIDHJA DEMOKRATIKE E KOSOVËS,98,Istog
6,0601C,0601C/03R,160,LIDHJA DEMOKRATIKE E KOSOVËS,307,Istog
6,0602C,0602C/02R,160,LIDHJA DEMOKRATIKE E KOSOVËS,132,Istog
6,0604C,0604C/01R,160,LIDHJA DEMOKRATIKE E KOSOVËS,201,Istog
6,0604C,0604C/04R,160,LIDHJA DEMOKRATIKE E KOSOVËS,169,Istog
6,0602C,0602C/07D,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,108,Istog
6,0602C,0602C/04R,160,LIDHJA DEMOKRATIKE E KOSOVËS,163,Istog
6,0602C,0602C/01R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,102,Istog
6,0602C,0602C/06R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,120,Istog
6,0604C,0604C/05D,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,143,Istog
6,0604C,0604C/04R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,134,Istog
6,0602C,0602C/05R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,123,Istog
6,0603C,0603C/02D,160,LIDHJA DEMOKRATIKE E KOSOVËS,85,Istog
6,0605C,0605C/03D,160,LIDHJA DEMOKRATIKE E KOSOVËS,152,Istog
6,0604C,0604C/02R,160,LIDHJA DEMOKRATIKE E KOSOVËS,252,Istog
6,0604C,0604C/01R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,123,Istog
6,0605C,0605C/01R,160,LIDHJA DEMOKRATIKE E KOSOVËS,179,Istog
6,0606C,0606C/05D,160,LIDHJA DEMOKRATIKE E KOSOVËS,157,Istog
6,0606C,0606C/04R,160,LIDHJA DEMOKRATIKE E KOSOVËS,180,Istog
6,0606C,0606C/03R,160,LIDHJA DEMOKRATIKE E KOSOVËS,189,Istog
6,0606C,0606C/05D,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,160,Istog
6,0606C,0606C/04R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,149,Istog
6,0606C,0606C/01R,160,LIDHJA DEMOKRATIKE E KOSOVËS,204,Istog
6,0606C,0606C/02R,160,LIDHJA DEMOKRATIKE E KOSOVËS,211,Istog
6,0605C,0605C/03D,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,108,Istog
6,0605C,0605C/02R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,111,Istog
6,0606C,0606C/01R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,195,Istog
6,0605C,0605C/01R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,88,Istog
6,0605C,0605C/02R,160,LIDHJA DEMOKRATIKE E KOSOVËS,131,Istog
6,0607C,0607C/02D,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,121,Istog
6,0607C,0607C/01R,160,LIDHJA DEMOKRATIKE E KOSOVËS,146,Istog
6,0608C,0608C/01R,160,LIDHJA DEMOKRATIKE E KOSOVËS,196,Istog
6,0608C,0608C/02R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,113,Istog
6,0608C,0608C/01R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,142,Istog
6,0608C,0608C/02R,160,LIDHJA DEMOKRATIKE E KOSOVËS,148,Istog
6,0608C,0608C/03D,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,85,Istog
6,0608C,0608C/03D,160,LIDHJA DEMOKRATIKE E KOSOVËS,131,Istog
6,0606C,0606C/02R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,225,Istog
6,0606C,0606C/03R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,200,Istog
6,0609C,0609C/01R,160,LIDHJA DEMOKRATIKE E KOSOVËS,96,Istog
6,0609C,0609C/02D,160,LIDHJA DEMOKRATIKE E KOSOVËS,65,Istog
6,0610C,0610C/01D,160,LIDHJA DEMOKRATIKE E KOSOVËS,107,Istog
6,0610C,0610C/01D,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,125,Istog
6,0612C,0612C/01R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,95,Istog
6,0612C,0612C/01R,160,LIDHJA DEMOKRATIKE E KOSOVËS,198,Istog
6,0604C,0604C/03R,160,LIDHJA DEMOKRATIKE E KOSOVËS,233,Istog
6,0604C,0604C/02R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,127,Istog
6,0604C,0604C/03R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,84,Istog
6,0604C,0604C/05D,160,LIDHJA DEMOKRATIKE E KOSOVËS,194,Istog
6,0613C,0613C/01R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,83,Istog
6,0613C,0613C/02D,160,LIDHJA DEMOKRATIKE E KOSOVËS,95,Istog
6,0614C,0614C/01D,160,LIDHJA DEMOKRATIKE E KOSOVËS,152,Istog
6,0614C,0614C/01D,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,101,Istog
6,0615C,0615C/01D,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,189,Istog
6,0615C,0615C/01D,160,LIDHJA DEMOKRATIKE E KOSOVËS,142,Istog
6,0617C,0617C/02D,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,117,Istog
6,0617C,0617C/01R,160,LIDHJA DEMOKRATIKE E KOSOVËS,108,Istog
6,0617C,0617C/01R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,134,Istog
6,0617C,0617C/02D,160,LIDHJA DEMOKRATIKE E KOSOVËS,83,Istog
6,0618C,0618C/01D,160,LIDHJA DEMOKRATIKE E KOSOVËS,46,Istog
6,0618C,0618C/01D,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,52,Istog
6,0619C,0619C/02D,160,LIDHJA DEMOKRATIKE E KOSOVËS,128,Istog
6,0619C,0619C/01R,160,LIDHJA DEMOKRATIKE E KOSOVËS,128,Istog
6,0619C,0619C/02D,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,210,Istog
6,0619C,0619C/01R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,276,Istog
6,0620C,0620C/03D,160,LIDHJA DEMOKRATIKE E KOSOVËS,183,Istog
6,0620C,0620C/03D,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,141,Istog
6,0602C,0602C/05R,160,LIDHJA DEMOKRATIKE E KOSOVËS,186,Istog
6,0602C,0602C/02R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,81,Istog
6,0620C,0620C/02R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,177,Istog
6,0620C,0620C/01R,160,LIDHJA DEMOKRATIKE E KOSOVËS,200,Istog
6,0621C,0621C/01R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,111,Istog
6,0621C,0621C/01R,160,LIDHJA DEMOKRATIKE E KOSOVËS,169,Istog
6,0621C,0621C/02D,160,LIDHJA DEMOKRATIKE E KOSOVËS,121,Istog
6,0621C,0621C/02D,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,130,Istog
6,0622C,0622C/01R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,122,Istog
6,0622C,0622C/02D,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,126,Istog
6,0603C,0603C/01R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,86,Istog
6,0603C,0603C/02D,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,43,Istog
6,0623C,0623C/01R,160,LIDHJA DEMOKRATIKE E KOSOVËS,80,Istog
6,0623C,0623C/01R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,74,Istog
6,0623C,0623C/02D,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,85,Istog
6,0623C,0623C/02D,160,LIDHJA DEMOKRATIKE E KOSOVËS,88,Istog
6,0607C,0607C/02D,160,LIDHJA DEMOKRATIKE E KOSOVËS,123,Istog
6,0620C,0620C/02R,160,LIDHJA DEMOKRATIKE E KOSOVËS,203,Istog
6,0601C,0601C/08R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,106,Istog
6,0612C,0612C/02D,160,LIDHJA DEMOKRATIKE E KOSOVËS,147,Istog
6,0601C,0601C/07R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,138,Istog
6,0601C,0601C/09R,160,LIDHJA DEMOKRATIKE E KOSOVËS,155,Istog
6,0609C,0609C/01R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,110,Istog
6,0601C,0601C/08R,160,LIDHJA DEMOKRATIKE E KOSOVËS,112,Istog
6,CB106,CB106/001,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,145,Istog
6,CB106,CB106/001,160,LIDHJA DEMOKRATIKE E KOSOVËS,148,Istog
6,0612C,0612C/02D,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,96,Istog
6,0622C,0622C/02D,160,LIDHJA DEMOKRATIKE E KOSOVËS,89,Istog
6,0607C,0607C/01R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,131,Istog
6,0620C,0620C/01R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,68,Istog
6,0609C,0609C/02D,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,62,Istog
6,0613C,0613C/01R,160,LIDHJA DEMOKRATIKE E KOSOVËS,128,Istog
6,0613C,0613C/02D,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,45,Istog
6,BM006,BM006/001,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,22,Istog
6,0622C,0622C/01R,160,LIDHJA DEMOKRATIKE E KOSOVËS,165,Istog
6,BM006,BM006/001,160,LIDHJA DEMOKRATIKE E KOSOVËS,48,Istog
7,0701D,0701D/01R,177,PARTIA DEMOKRATIKE E KOSOVËS,131,Kaçanik
7,0701X,0701X/07D,177,PARTIA DEMOKRATIKE E KOSOVËS,101,Kaçanik
7,0701X,0701X/04R,144,LËVIZJA VETËVENDOSJE!,316,Kaçanik
7,0701D,0701D/05D,177,PARTIA DEMOKRATIKE E KOSOVËS,85,Kaçanik
7,0701X,0701X/03R,144,LËVIZJA VETËVENDOSJE!,250,Kaçanik
7,0701X,0701X/02R,144,LËVIZJA VETËVENDOSJE!,256,Kaçanik
7,0701D,0701D/03R,177,PARTIA DEMOKRATIKE E KOSOVËS,100,Kaçanik
7,0701X,0701X/05R,144,LËVIZJA VETËVENDOSJE!,323,Kaçanik
7,0703D,0703D/01R,177,PARTIA DEMOKRATIKE E KOSOVËS,308,Kaçanik
7,0703D,0703D/01R,144,LËVIZJA VETËVENDOSJE!,101,Kaçanik
7,0703D,0703D/02R,144,LËVIZJA VETËVENDOSJE!,94,Kaçanik
7,0701X,0701X/07D,144,LËVIZJA VETËVENDOSJE!,190,Kaçanik
7,0701X,0701X/01R,144,LËVIZJA VETËVENDOSJE!,294,Kaçanik
7,0701X,0701X/02R,177,PARTIA DEMOKRATIKE E KOSOVËS,136,Kaçanik
7,0701X,0701X/03R,177,PARTIA DEMOKRATIKE E KOSOVËS,107,Kaçanik
7,0701X,0701X/05R,177,PARTIA DEMOKRATIKE E KOSOVËS,79,Kaçanik
7,0701X,0701X/06R,144,LËVIZJA VETËVENDOSJE!,373,Kaçanik
7,0702D,0702D/01R,144,LËVIZJA VETËVENDOSJE!,128,Kaçanik
7,0705D,0705D/02D,144,LËVIZJA VETËVENDOSJE!,67,Kaçanik
7,0701X,0701X/06R,177,PARTIA DEMOKRATIKE E KOSOVËS,86,Kaçanik
7,0702D,0702D/01R,177,PARTIA DEMOKRATIKE E KOSOVËS,168,Kaçanik
7,0705D,0705D/01R,177,PARTIA DEMOKRATIKE E KOSOVËS,240,Kaçanik
7,0706D,0706D/04D,144,LËVIZJA VETËVENDOSJE!,72,Kaçanik
7,0701D,0701D/04R,144,LËVIZJA VETËVENDOSJE!,233,Kaçanik
7,0703D,0703D/02R,177,PARTIA DEMOKRATIKE E KOSOVËS,284,Kaçanik
7,0703D,0703D/03D,177,PARTIA DEMOKRATIKE E KOSOVËS,218,Kaçanik
7,0703D,0703D/03D,144,LËVIZJA VETËVENDOSJE!,62,Kaçanik
7,0704D,0704D/02D,144,LËVIZJA VETËVENDOSJE!,71,Kaçanik
7,0701X,0701X/01R,177,PARTIA DEMOKRATIKE E KOSOVËS,96,Kaçanik
7,0701X,0701X/04R,177,PARTIA DEMOKRATIKE E KOSOVËS,96,Kaçanik
7,0704D,0704D/02D,177,PARTIA DEMOKRATIKE E KOSOVËS,143,Kaçanik
7,0707D,0707D/02R,144,LËVIZJA VETËVENDOSJE!,82,Kaçanik
7,0705D,0705D/01R,144,LËVIZJA VETËVENDOSJE!,103,Kaçanik
7,0705D,0705D/02D,177,PARTIA DEMOKRATIKE E KOSOVËS,182,Kaçanik
7,0707D,0707D/02R,177,PARTIA DEMOKRATIKE E KOSOVËS,249,Kaçanik
7,0707D,0707D/03D,177,PARTIA DEMOKRATIKE E KOSOVËS,163,Kaçanik
7,0708D,0708D/01D,144,LËVIZJA VETËVENDOSJE!,106,Kaçanik
7,0708D,0708D/01D,177,PARTIA DEMOKRATIKE E KOSOVËS,270,Kaçanik
7,0709D,0709D/01D,177,PARTIA DEMOKRATIKE E KOSOVËS,163,Kaçanik
7,0709D,0709D/01D,144,LËVIZJA VETËVENDOSJE!,201,Kaçanik
7,0710D,0710D/01D,144,LËVIZJA VETËVENDOSJE!,48,Kaçanik
7,0710D,0710D/01D,177,PARTIA DEMOKRATIKE E KOSOVËS,130,Kaçanik
7,0706D,0706D/02R,177,PARTIA DEMOKRATIKE E KOSOVËS,204,Kaçanik
7,0707D,0707D/01R,144,LËVIZJA VETËVENDOSJE!,95,Kaçanik
7,0712D,0712D/02D,177,PARTIA DEMOKRATIKE E KOSOVËS,196,Kaçanik
7,0707D,0707D/03D,144,LËVIZJA VETËVENDOSJE!,46,Kaçanik
7,0707D,0707D/01R,177,PARTIA DEMOKRATIKE E KOSOVËS,234,Kaçanik
7,0712D,0712D/01R,144,LËVIZJA VETËVENDOSJE!,144,Kaçanik
7,0713D,0713D/03D,177,PARTIA DEMOKRATIKE E KOSOVËS,108,Kaçanik
7,0713D,0713D/03D,144,LËVIZJA VETËVENDOSJE!,93,Kaçanik
7,0713D,0713D/02R,177,PARTIA DEMOKRATIKE E KOSOVËS,165,Kaçanik
7,0713D,0713D/02R,144,LËVIZJA VETËVENDOSJE!,111,Kaçanik
7,0713D,0713D/01R,144,LËVIZJA VETËVENDOSJE!,116,Kaçanik
7,0713D,0713D/01R,177,PARTIA DEMOKRATIKE E KOSOVËS,175,Kaçanik
7,0714D,0714D/01D,177,PARTIA DEMOKRATIKE E KOSOVËS,67,Kaçanik
7,0711D,0711D/01D,177,PARTIA DEMOKRATIKE E KOSOVËS,119,Kaçanik
7,0711D,0711D/01D,144,LËVIZJA VETËVENDOSJE!,69,Kaçanik
7,0715D,0715D/01D,144,LËVIZJA VETËVENDOSJE!,44,Kaçanik
7,0716D,0716D/01D,144,LËVIZJA VETËVENDOSJE!,70,Kaçanik
7,0716D,0716D/01D,177,PARTIA DEMOKRATIKE E KOSOVËS,162,Kaçanik
7,0717D,0717D/01D,144,LËVIZJA VETËVENDOSJE!,24,Kaçanik
7,0717D,0717D/01D,177,PARTIA DEMOKRATIKE E KOSOVËS,49,Kaçanik
7,0718D,0718D/01D,144,LËVIZJA VETËVENDOSJE!,1,Kaçanik
7,0706D,0706D/01R,177,PARTIA DEMOKRATIKE E KOSOVËS,243,Kaçanik
7,0706D,0706D/03R,177,PARTIA DEMOKRATIKE E KOSOVËS,217,Kaçanik
7,0706D,0706D/02R,144,LËVIZJA VETËVENDOSJE!,114,Kaçanik
7,0706D,0706D/03R,144,LËVIZJA VETËVENDOSJE!,109,Kaçanik
7,0706D,0706D/04D,177,PARTIA DEMOKRATIKE E KOSOVËS,226,Kaçanik
7,0706D,0706D/01R,144,LËVIZJA VETËVENDOSJE!,64,Kaçanik
7,0720D,0720D/02D,177,PARTIA DEMOKRATIKE E KOSOVËS,206,Kaçanik
7,0720D,0720D/01R,177,PARTIA DEMOKRATIKE E KOSOVËS,266,Kaçanik
7,0720D,0720D/01R,144,LËVIZJA VETËVENDOSJE!,146,Kaçanik
7,CB107,CB107/001,144,LËVIZJA VETËVENDOSJE!,79,Kaçanik
7,0702D,0702D/02D,177,PARTIA DEMOKRATIKE E KOSOVËS,204,Kaçanik
7,0712D,0712D/01R,177,PARTIA DEMOKRATIKE E KOSOVËS,158,Kaçanik
7,0701D,0701D/03R,144,LËVIZJA VETËVENDOSJE!,210,Kaçanik
7,0701D,0701D/04R,177,PARTIA DEMOKRATIKE E KOSOVËS,126,Kaçanik
7,0701D,0701D/01R,144,LËVIZJA VETËVENDOSJE!,223,Kaçanik
7,0718D,0718D/01D,177,PARTIA DEMOKRATIKE E KOSOVËS,16,Kaçanik
7,0704D,0704D/01R,144,LËVIZJA VETËVENDOSJE!,102,Kaçanik
7,0715D,0715D/01D,177,PARTIA DEMOKRATIKE E KOSOVËS,61,Kaçanik
7,0702D,0702D/02D,144,LËVIZJA VETËVENDOSJE!,117,Kaçanik
7,0704D,0704D/01R,177,PARTIA DEMOKRATIKE E KOSOVËS,131,Kaçanik
7,0712D,0712D/02D,144,LËVIZJA VETËVENDOSJE!,92,Kaçanik
7,0701D,0701D/02R,177,PARTIA DEMOKRATIKE E KOSOVËS,90,Kaçanik
7,0719D,0719D/01R,144,LËVIZJA VETËVENDOSJE!,113,Kaçanik
7,BM007,BM007/001,144,LËVIZJA VETËVENDOSJE!,19,Kaçanik
7,0701D,0701D/02R,144,LËVIZJA VETËVENDOSJE!,262,Kaçanik
7,0719D,0719D/02D,177,PARTIA DEMOKRATIKE E KOSOVËS,170,Kaçanik
7,0701D,0701D/05D,144,LËVIZJA VETËVENDOSJE!,227,Kaçanik
7,0719D,0719D/01R,177,PARTIA DEMOKRATIKE E KOSOVËS,171,Kaçanik
7,BM007,BM007/001,177,PARTIA DEMOKRATIKE E KOSOVËS,2,Kaçanik
7,0719D,0719D/02D,144,LËVIZJA VETËVENDOSJE!,69,Kaçanik
7,CB107,CB107/001,177,PARTIA DEMOKRATIKE E KOSOVËS,72,Kaçanik
7,0720D,0720D/02D,144,LËVIZJA VETËVENDOSJE!,146,Kaçanik
7,0714D,0714D/01D,144,LËVIZJA VETËVENDOSJE!,29,Kaçanik
8,0801C,0801C/08R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,132,Klinë
8,0801C,0801C/08R,177,PARTIA DEMOKRATIKE E KOSOVËS,111,Klinë
8,0801C,0801C/02R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,173,Klinë
8,0801C,0801C/09R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,184,Klinë
8,0801C,0801C/05R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,157,Klinë
8,0801C,0801C/04R,177,PARTIA DEMOKRATIKE E KOSOVËS,83,Klinë
8,0801C,0801C/11R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,129,Klinë
8,0801C,0801C/01R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,152,Klinë
8,0801C,0801C/09R,177,PARTIA DEMOKRATIKE E KOSOVËS,97,Klinë
8,0802C,0802C/03D,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,145,Klinë
8,0802C,0802C/03D,177,PARTIA DEMOKRATIKE E KOSOVËS,67,Klinë
8,0801C,0801C/03R,177,PARTIA DEMOKRATIKE E KOSOVËS,108,Klinë
8,0801C,0801C/06R,177,PARTIA DEMOKRATIKE E KOSOVËS,113,Klinë
8,0801C,0801C/11R,177,PARTIA DEMOKRATIKE E KOSOVËS,148,Klinë
8,0801C,0801C/10R,177,PARTIA DEMOKRATIKE E KOSOVËS,92,Klinë
8,0802C,0802C/01R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,187,Klinë
8,0802C,0802C/02R,177,PARTIA DEMOKRATIKE E KOSOVËS,54,Klinë
8,0802C,0802C/02R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,128,Klinë
8,0804C,0804C/01R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,175,Klinë
8,0801C,0801C/04R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,317,Klinë
8,0805C,0805C/03D,177,PARTIA DEMOKRATIKE E KOSOVËS,121,Klinë
8,0805C,0805C/02R,177,PARTIA DEMOKRATIKE E KOSOVËS,141,Klinë
8,0805C,0805C/03D,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,120,Klinë
8,0804C,0804C/03D,177,PARTIA DEMOKRATIKE E KOSOVËS,86,Klinë
8,0801C,0801C/05R,177,PARTIA DEMOKRATIKE E KOSOVËS,195,Klinë
8,0801C,0801C/12R,177,PARTIA DEMOKRATIKE E KOSOVËS,107,Klinë
8,0801C,0801C/02R,177,PARTIA DEMOKRATIKE E KOSOVËS,112,Klinë
8,0801C,0801C/06R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,128,Klinë
8,0802C,0802C/01R,177,PARTIA DEMOKRATIKE E KOSOVËS,50,Klinë
8,0801C,0801C/03R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,198,Klinë
8,0804C,0804C/02R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,190,Klinë
8,0801C,0801C/01R,177,PARTIA DEMOKRATIKE E KOSOVËS,159,Klinë
8,0806C,0806C/01R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,145,Klinë
8,0806C,0806C/02R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,79,Klinë
8,0807C,0807C/02R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,81,Klinë
8,0807C,0807C/03R,177,PARTIA DEMOKRATIKE E KOSOVËS,240,Klinë
8,0805C,0805C/01R,177,PARTIA DEMOKRATIKE E KOSOVËS,130,Klinë
8,0805C,0805C/01R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,108,Klinë
8,0805C,0805C/02R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,85,Klinë
8,0806C,0806C/02R,177,PARTIA DEMOKRATIKE E KOSOVËS,50,Klinë
8,0801C,0801C/10R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,174,Klinë
8,0806C,0806C/03R,177,PARTIA DEMOKRATIKE E KOSOVËS,47,Klinë
8,0806C,0806C/01R,177,PARTIA DEMOKRATIKE E KOSOVËS,35,Klinë
8,0808C,0808C/01R,177,PARTIA DEMOKRATIKE E KOSOVËS,208,Klinë
8,0808C,0808C/03D,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,126,Klinë
8,0808C,0808C/02R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,190,Klinë
8,0808C,0808C/01R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,148,Klinë
8,0808C,0808C/02R,177,PARTIA DEMOKRATIKE E KOSOVËS,160,Klinë
8,0803C,0803C/03D,177,PARTIA DEMOKRATIKE E KOSOVËS,102,Klinë
8,0807C,0807C/01R,177,PARTIA DEMOKRATIKE E KOSOVËS,206,Klinë
8,0807C,0807C/04D,177,PARTIA DEMOKRATIKE E KOSOVËS,187,Klinë
8,0807C,0807C/02R,177,PARTIA DEMOKRATIKE E KOSOVËS,278,Klinë
8,0807C,0807C/03R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,127,Klinë
8,0806C,0806C/03R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,136,Klinë
8,0801C,0801C/13D,177,PARTIA DEMOKRATIKE E KOSOVËS,121,Klinë
8,0808C,0808C/03D,177,PARTIA DEMOKRATIKE E KOSOVËS,180,Klinë
8,0810C,0810C/01R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,176,Klinë
8,0810C,0810C/01R,177,PARTIA DEMOKRATIKE E KOSOVËS,76,Klinë
8,0811C,0811C/01R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,167,Klinë
8,0811C,0811C/02R,177,PARTIA DEMOKRATIKE E KOSOVËS,152,Klinë
8,0811C,0811C/03D,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,143,Klinë
8,0811C,0811C/03D,177,PARTIA DEMOKRATIKE E KOSOVËS,60,Klinë
8,0811C,0811C/02R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,111,Klinë
8,0811C,0811C/01R,177,PARTIA DEMOKRATIKE E KOSOVËS,116,Klinë
8,0812C,0812C/02D,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,143,Klinë
8,0812C,0812C/02D,177,PARTIA DEMOKRATIKE E KOSOVËS,145,Klinë
8,0812C,0812C/01R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,140,Klinë
8,0812C,0812C/01R,177,PARTIA DEMOKRATIKE E KOSOVËS,155,Klinë
8,0813C,0813C/01D,177,PARTIA DEMOKRATIKE E KOSOVËS,1,Klinë
8,0813C,0813C/01D,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,3,Klinë
8,0806C,0806C/04D,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,68,Klinë
8,0806C,0806C/04D,177,PARTIA DEMOKRATIKE E KOSOVËS,61,Klinë
8,0814C,0814C/02R,177,PARTIA DEMOKRATIKE E KOSOVËS,59,Klinë
8,0814C,0814C/03D,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,83,Klinë
8,0814C,0814C/01R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,138,Klinë
8,0814C,0814C/03D,177,PARTIA DEMOKRATIKE E KOSOVËS,90,Klinë
8,0815C,0815C/02D,177,PARTIA DEMOKRATIKE E KOSOVËS,136,Klinë
8,0815C,0815C/01R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,103,Klinë
8,0815C,0815C/01R,177,PARTIA DEMOKRATIKE E KOSOVËS,159,Klinë
8,0815C,0815C/02D,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,68,Klinë
8,0807C,0807C/04D,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,91,Klinë
8,0807C,0807C/01R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,161,Klinë
