id,Party_ID,Party,Votes,Municipality
21,10,LËVIZJA VETËVENDOSJE!,529,Skënderaj
21,34,AKR - ALEANCA KOSOVA E RE,1474,Skënderaj
21,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,365,Skënderaj
21,68,BEKIM JASHARI,13982,Skënderaj
22,10,LËVIZJA VETËVENDOSJE!,1802,Shtime
22,38,MEHDI SALI,197,Shtime
22,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,2451,Shtime
22,54,FATMIR RASHITI,3474,Shtime
22,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,4983,Shtime
23,28,IQ INICIATIVA SHQIPËTARE PËR SYRINIKË,1001,Shtërpcë
23,29,SRPSKA LISTA,5613,Shtërpcë
23,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,1014,Shtërpcë
24,10,LËVIZJA VETËVENDOSJE!,2893,Suharekë
24,31,NISMA - NISMA PËR KOSOVËN,740,Suharekë
24,34,AKR - ALEANCA KOSOVA E RE,286,Suharekë
24,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,9792,Suharekë
24,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,11495,Suharekë
24,59,SHAIP SHALA,26,Suharekë
24,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,3561,Suharekë
25,10,LËVIZJA VETËVENDOSJE!,10604,Ferizaj
25,31,NISMA - NISMA PËR KOSOVËN,448,Ferizaj
25,34,AKR - ALEANCA KOSOVA E RE,910,Ferizaj
25,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,15975,Ferizaj
25,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,2289,Ferizaj
25,72,IQ NISMA QYTETARE PËR FERIZAJ,244,Ferizaj
25,77,PAI - PARTIA E ASHKANLIVE PËR INTEGRIM,548,Ferizaj
25,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,19961,Ferizaj
26,10,LËVIZJA VETËVENDOSJE!,4929,Viti
26,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,10768,Viti
26,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,1072,Viti
26,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,4081,Viti
27,10,LËVIZJA VETËVENDOSJE!,7679,Vushtrri
27,31,NISMA - NISMA PËR KOSOVËN,852,Vushtrri
27,34,AKR - ALEANCA KOSOVA E RE,2442,Vushtrri
27,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,7842,Vushtrri
27,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,1591,Vushtrri
27,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,10184,Vushtrri
28,24,GI GRAÐANSKA INICIJATIVA ZA ZUBIN POTOK,679,Zubin Potoku
28,29,SRPSKA LISTA,2691,Zubin Potoku
29,29,SRPSKA LISTA,2863,Zveçan
29,81,GI ZA NAŠ ZVEČAN,1193,Zveçan
3,10,LËVIZJA VETËVENDOSJE!,874,Drenas
3,31,NISMA - NISMA PËR KOSOVËN,5800,Drenas
3,34,AKR - ALEANCA KOSOVA E RE,553,Drenas
3,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,430,Drenas
3,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,591,Drenas
3,51,IQ VIZIONI PËR DRENASIN,993,Drenas
3,83,IQ INCIATIVA QYTETARE PËR DRENASIN,525,Drenas
3,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,14074,Drenas
30,10,LËVIZJA VETËVENDOSJE!,3064,Malishevë
30,13,NEXHAT KRASNIQI,227,Malishevë
30,31,NISMA - NISMA PËR KOSOVËN,9015,Malishevë
30,34,AKR - ALEANCA KOSOVA E RE,193,Malishevë
30,46,FJALA,132,Malishevë
30,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,2832,Malishevë
30,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,468,Malishevë
30,93,SELAJDIN BYTYÇI,81,Malishevë
30,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,6116,Malishevë
31,10,LËVIZJA VETËVENDOSJE!,307,Junik
31,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,617,Junik
31,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,1499,Junik
31,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,167,Junik
32,20,RİZA KRUEZİ,58,Mamushë
32,22,KDTP - KOSOVA DEMOKRATiK TÜRK PARTiSi,1393,Mamushë
32,95,KTAP - KOSOVA TÜRK ADALET PARTiSi,1129,Mamushë
33,39,RUFKI SUMA,2839,Hani i Elezit
33,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,375,Hani i Elezit
33,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,1732,Hani i Elezit
34,29,SRPSKA LISTA,6985,Graçanicë
34,42,GI NOVI POĆETAK,995,Graçanicë
35,23,NSK - NAPREDNA SNAGA KOSOVA,123,Ranillug
35,29,SRPSKA LISTA,2439,Ranillug
35,57,GI SDP - OLIVER IVANOVIĆ,212,Ranillug
35,8,PDS - PROGRESIVNA DEMOKRATSKA STRANKA,343,Ranillug
36,29,SRPSKA LISTA,1571,Partesh
36,67,GI GRAÐANSKA INICIJATIVA NARODNA SLOGA,1059,Partesh
37,12,IQ INICIATIVA SHQIPËTARE PËR KLLOKOT,299,Kllokot
37,29,SRPSKA LISTA,985,Kllokot
37,31,NISMA - NISMA PËR KOSOVËN,106,Kllokot
37,41,GI KLOKOT-VRBOVAC,856,Kllokot
37,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,57,Kllokot
38,29,SRPSKA LISTA,5372,Mitrovicë e Veriut
38,34,AKR - ALEANCA KOSOVA E RE,354,Mitrovicë e Veriut
38,57,GI SDP - OLIVER IVANOVIĆ,1475,Mitrovicë e Veriut
38,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,763,Mitrovicë e Veriut
4,10,LËVIZJA VETËVENDOSJE!,12614,Gjilan
4,31,NISMA - NISMA PËR KOSOVËN,678,Gjilan
4,44,PD - PARTIA E DREJTËSISË,299,Gjilan
4,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,19755,Gjilan
4,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,3873,Gjilan
4,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,8182,Gjilan
5,10,LËVIZJA VETËVENDOSJE!,814,Dragash
5,31,NISMA - NISMA PËR KOSOVËN,223,Dragash
5,40,JGP - JEDINSTVENA GORANSKA PARTIJA,1418,Dragash
5,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,5150,Dragash
5,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,505,Dragash
5,74,KOALICIJA VAKAT,1427,Dragash
5,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,4962,Dragash
6,10,LËVIZJA VETËVENDOSJE!,1591,Istog
6,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,8872,Istog
6,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,6970,Istog
6,60,IQ INCIATIVA TË PAVARURIT E ISTOGUT,484,Istog
6,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,1644,Istog
7,10,LËVIZJA VETËVENDOSJE!,3439,Kaçanik
7,31,NISMA - NISMA PËR KOSOVËN,781,Kaçanik
7,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,2985,Kaçanik
7,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,2518,Kaçanik
7,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,6582,Kaçanik
8,10,LËVIZJA VETËVENDOSJE!,1306,Klinë
8,31,NISMA - NISMA PËR KOSOVËN,763,Klinë
8,34,AKR - ALEANCA KOSOVA E RE,363,Klinë
8,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,4211,Klinë
8,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,4594,Klinë
8,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,6816,Klinë
9,10,LËVIZJA VETËVENDOSJE!,3005,Fushë Kosovë
9,31,NISMA - NISMA PËR KOSOVËN,228,Fushë Kosovë
9,34,AKR - ALEANCA KOSOVA E RE,285,Fushë Kosovë
9,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,9821,Fushë Kosovë
9,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,317,Fushë Kosovë
9,9,YLBER ISLAMI,40,Fushë Kosovë
9,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,1687,Fushë Kosovë
