id,Candidate,Gender,Party_ID,Party,Acronym,Votes,Municipality
1,AMEL DACIĆ,M,8,NOVA DEMOKRATSKA STRANKA,,0,Deçan
1,AMEL PANDŽI,M,14,KOALICIJA VAKAT,,0,Deçan
1,AMELA BALIĆ,F,8,NOVA DEMOKRATSKA STRANKA,,0,Deçan
1,AMELA MALIKE AKDER,F,8,NOVA DEMOKRATSKA STRANKA,,0,Deçan
1,AMIL KAPLANI,M,14,KOALICIJA VAKAT,,0,Deçan
1,AMINA MUSTAFI,F,8,NOVA DEMOKRATSKA STRANKA,,0,Deçan
1,AMIRA MUSTAFA,F,14,KOALICIJA VAKAT,,0,Deçan
1,ANDIN HOTI,M,2,PARTIA DEMOKRATIKE E KOSOVËS,,39,Deçan
1,ANDRIJA IGNJATOVIĆ,M,5,PARTIJA KOSOVSKIH SRBA,,0,Deçan
1,ANESA ÇOLLAKOVIQ,F,8,NOVA DEMOKRATSKA STRANKA,,0,Deçan
1,ANITA HYSENI,F,6,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,0,Deçan
1,ANTON BERISHA,M,9,AAK-PSD KOALICIONI 100% KOSOVË,,257,Deçan
1,ABDELNASER ÇUNI,M,15,FJALA,,0,Deçan
1,ABDULLAH MEHMETI,M,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,1,Deçan
1,ABDULLAH VOJVODA,M,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,1,Deçan
1,ABELARD TAHIRI,M,2,PARTIA DEMOKRATIKE E KOSOVËS,,35,Deçan
1,ADELINA BERISHA,F,15,FJALA,,1,Deçan
1,ADEM ABAZAJ,M,1,PARTIA LIBERALE EGJIPTIANE,,1,Deçan
1,ADEM HODŽA,M,13,JEDINSTVENA GORANSKA PARTIJA,,0,Deçan
1,ADEM QEMALI,M,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,0,Deçan
1,ADEM SALIHAJ,M,24,LIDHJA DEMOKRATIKE E KOSOVËS,,43,Deçan
1,ADMIR PALIÇKO,M,20,KOSOVAKI NEVI ROMANI PARTIA,,0,Deçan
1,ADNAN DEMIRI,M,14,KOALICIJA VAKAT,,0,Deçan
1,ADNAN REDŽEPLAR,M,14,KOALICIJA VAKAT,,0,Deçan
1,ADRIANA ABAZI,F,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,,0,Deçan
1,AFERDITA GJONBALAJ-STUBLLA,F,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,4,Deçan
1,AFIT ZULJI,M,14,KOALICIJA VAKAT,,0,Deçan
1,AFRIM BEKTESHI,M,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,0,Deçan
1,AFRIM HOTI,M,9,AAK-PSD KOALICIONI 100% KOSOVË,,65,Deçan
1,AFRIM MISINI,M,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,,0,Deçan
1,AFRIM TEJECI,M,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,1,Deçan
1,AFRORE MAZREKU,F,9,AAK-PSD KOALICIONI 100% KOSOVË,,62,Deçan
1,AGIM ÇAKA,M,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,0,Deçan
1,AGIM HYSENI,M,6,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,0,Deçan
1,AGIM KRASNIQI,M,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,1,Deçan
1,AGIM MIFTARI,M,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,,0,Deçan
1,AGIM SOPI,M,16,LËVIZJA VETËVENDOSJE!,,18,Deçan
1,AGNESA HAJREDINI,F,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,1,Deçan
1,AGON BATUSHA,M,16,LËVIZJA VETËVENDOSJE!,,66,Deçan
1,AGRON AVDIJAJ,M,16,LËVIZJA VETËVENDOSJE!,,9,Deçan
1,AGRON ZENUNAJ,M,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,,1,Deçan
1,AHMED ZEČIROVIĆ,M,8,NOVA DEMOKRATSKA STRANKA,,0,Deçan
1,AHMET ISUFI,M,9,AAK-PSD KOALICIONI 100% KOSOVË,,129,Deçan
1,AHMET SIJARIĆ,M,8,NOVA DEMOKRATSKA STRANKA,,0,Deçan
1,AIDA RUSHITI,F,9,AAK-PSD KOALICIONI 100% KOSOVË,,17,Deçan
1,AJET POTERA,M,16,LËVIZJA VETËVENDOSJE!,,12,Deçan
1,AJHAN ÇIGTEKIN,F,15,FJALA,,0,Deçan
1,AJNISHA SHEHU,F,6,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,0,Deçan
1,FATON JAKUPI,M,9,AAK-PSD KOALICIONI 100% KOSOVË,,20,Deçan
1,FATON KURTI,M,19,PARTIA EUROATLANTIKE E KOSOVËS,,2,Deçan
1,FATON PECI,M,24,LIDHJA DEMOKRATIKE E KOSOVËS,,29,Deçan
1,FATOS AXHEMI,M,9,AAK-PSD KOALICIONI 100% KOSOVË,,49,Deçan
1,FAZLI HOXHA,M,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,40,Deçan
1,FAZLI STOLLAJ,M,21,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,,0,Deçan
1,FEHMI HYSENAJ,M,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,0,Deçan
1,FEHMI MUJOTA,M,2,PARTIA DEMOKRATIKE E KOSOVËS,,39,Deçan
1,FEJSAL HALILOVIC,M,13,JEDINSTVENA GORANSKA PARTIJA,,0,Deçan
1,FEJZULLA HALITI,M,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,,0,Deçan
1,FERAT GASHI,M,18,PARTIA ROME E BASHKUAR E KOSOVËS,,0,Deçan
1,FERAT SHALA,M,2,PARTIA DEMOKRATIKE E KOSOVËS,,45,Deçan
1,FETAH RUDI,M,24,LIDHJA DEMOKRATIKE E KOSOVËS,,263,Deçan
1,FEXHRIJE KONUSHEVCI,F,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,1,Deçan
1,FIDAN ADEMI,M,16,LËVIZJA VETËVENDOSJE!,,1,Deçan
1,FİDAN JILTA,F,17,KOSOVA DEMOKRATIK TÜRK PARTISI,,0,Deçan
1,FIDAN KLINAKU,M,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,0,Deçan
1,FIDAN REKALIU,M,24,LIDHJA DEMOKRATIKE E KOSOVËS,,14,Deçan
1,FIKMETE QURKOLLI,F,6,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,0,Deçan
1,FIKNETE BEJTA,F,9,AAK-PSD KOALICIONI 100% KOSOVË,,44,Deçan
1,FIKRET SEZAIRI,M,14,KOALICIJA VAKAT,,0,Deçan
1,FIKRETA KANDIĆ,F,14,KOALICIJA VAKAT,,0,Deçan
1,FİKRİM DAMKA,M,17,KOSOVA DEMOKRATIK TÜRK PARTISI,,0,Deçan
1,FINESA BERISHA,F,19,PARTIA EUROATLANTIKE E KOSOVËS,,0,Deçan
1,FISNIK DEMA,M,9,AAK-PSD KOALICIONI 100% KOSOVË,,116,Deçan
1,FISNIK ISMAILI,M,9,AAK-PSD KOALICIONI 100% KOSOVË,,117,Deçan
1,FITIM ALIU,M,19,PARTIA EUROATLANTIKE E KOSOVËS,,1,Deçan
1,FITIM HAVOLLI,M,24,LIDHJA DEMOKRATIKE E KOSOVËS,,32,Deçan
1,FITIM HAZIRI,M,16,LËVIZJA VETËVENDOSJE!,,3,Deçan
1,FITIM SELIMI,M,2,PARTIA DEMOKRATIKE E KOSOVËS,,2,Deçan
1,FITIM UKA,M,16,LËVIZJA VETËVENDOSJE!,,40,Deçan
1,FITNETE BURHANI,F,17,KOSOVA DEMOKRATIK TÜRK PARTISI,,0,Deçan
1,FITORE BELLOPOJA,F,15,FJALA,,0,Deçan
1,FITORE PACOLLI DALIPI,F,16,LËVIZJA VETËVENDOSJE!,,66,Deçan
1,FJOLLA UJKANI,F,16,LËVIZJA VETËVENDOSJE!,,22,Deçan
1,FLORA SYLA,F,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,,1,Deçan
1,FLORENTA GASHI,F,19,PARTIA EUROATLANTIKE E KOSOVËS,,1,Deçan
1,FLORETË ZEJNULLAHU,F,2,PARTIA DEMOKRATIKE E KOSOVËS,,5,Deçan
1,FLORIAN DUSHI,M,24,LIDHJA DEMOKRATIKE E KOSOVËS,,94,Deçan
1,FLORIJE BESHOLLI,F,24,LIDHJA DEMOKRATIKE E KOSOVËS,,33,Deçan
1,FLORIJE BUJUPI,F,19,PARTIA EUROATLANTIKE E KOSOVËS,,1,Deçan
1,FLORIM KRYEZIU,M,2,PARTIA DEMOKRATIKE E KOSOVËS,,2,Deçan
1,FLORINA KRASNIQI,F,9,AAK-PSD KOALICIONI 100% KOSOVË,,8,Deçan
1,FLUTURA BEKA KAMBERAJ,F,24,LIDHJA DEMOKRATIKE E KOSOVËS,,14,Deçan
1,FRASHER DEMAJ,M,24,LIDHJA DEMOKRATIKE E KOSOVËS,,370,Deçan
1,FRASHËR KRASNIQI,M,9,AAK-PSD KOALICIONI 100% KOSOVË,,292,Deçan
1,FRIDON LALA,M,21,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,,1,Deçan
1,FURKAN ERGÜLER,M,17,KOSOVA DEMOKRATIK TÜRK PARTISI,,0,Deçan
1,GANI DRESHAJ,M,9,AAK-PSD KOALICIONI 100% KOSOVË,,166,Deçan
1,GANI ELSHANI,M,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,,0,Deçan
1,GANI HALILAJ,M,2,PARTIA DEMOKRATIKE E KOSOVËS,,12,Deçan
1,GANI KRASNIQI,M,16,LËVIZJA VETËVENDOSJE!,,20,Deçan
1,ARBEN SHABANI,M,6,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,3,Deçan
1,ARBEN VITIA,M,16,LËVIZJA VETËVENDOSJE!,,186,Deçan
1,ARBENITA HALILAJ,F,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,6,Deçan
1,ARBËR REXHAJ,M,16,LËVIZJA VETËVENDOSJE!,,23,Deçan
1,ARBER TOLAJ,M,9,AAK-PSD KOALICIONI 100% KOSOVË,,2867,Deçan
1,ARBER ZEKA,M,19,PARTIA EUROATLANTIKE E KOSOVËS,,1,Deçan
1,ARBËRESHË KRASNIQI,F,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,5,Deçan
1,ARBËRESHË KRYEZIU HYSENI,F,16,LËVIZJA VETËVENDOSJE!,,7,Deçan
1,ARBERIJE NAGAVCI,F,16,LËVIZJA VETËVENDOSJE!,,37,Deçan
1,ARBNORE KELMENDI,F,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,0,Deçan
1,ARBRESHA SYLA,F,2,PARTIA DEMOKRATIKE E KOSOVËS,,2,Deçan
1,ARDIAN SHALA,M,24,LIDHJA DEMOKRATIKE E KOSOVËS,,41,Deçan
1,ARDIAN SYLA,M,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,,2,Deçan
1,ARDIANA ALIJA,F,6,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,0,Deçan
1,ARDITA DUSHI,F,24,LIDHJA DEMOKRATIKE E KOSOVËS,,22,Deçan
1,ARESA HOTI,F,15,FJALA,,0,Deçan
1,ARGJENT SHABANAJ,M,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,,0,Deçan
1,ARIANA MUSLIU SHOSHI,F,2,PARTIA DEMOKRATIKE E KOSOVËS,,31,Deçan
1,ARIANIT IBRAHIMI,M,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,1,Deçan
1,ARIF ALIJA,M,8,NOVA DEMOKRATSKA STRANKA,,0,Deçan
1,ARIF HODŽA,M,13,JEDINSTVENA GORANSKA PARTIJA,,0,Deçan
1,ARIFE LOXHA,F,17,KOSOVA DEMOKRATIK TÜRK PARTISI,,0,Deçan
1,ARIFKA LJATIFI,F,14,KOALICIJA VAKAT,,0,Deçan
1,ARIJETA REXHEPI,F,16,LËVIZJA VETËVENDOSJE!,,11,Deçan
1,ARJETA FEJZA,F,16,LËVIZJA VETËVENDOSJE!,,7,Deçan
1,ARJETA SHALA,F,21,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,,1,Deçan
1,ARLIND MORINA,M,1,PARTIA LIBERALE EGJIPTIANE,,2,Deçan
1,ARMEND JAMINI,M,7,POKRET ZA GORA,,1,Deçan
1,ARMEND ZEMAJ,M,24,LIDHJA DEMOKRATIKE E KOSOVËS,,1528,Deçan
1,ARSENA REDŽEPLAR,F,14,KOALICIJA VAKAT,,0,Deçan
1,ARSIM REXHEPI,M,16,LËVIZJA VETËVENDOSJE!,,4,Deçan
1,ARTA AHMETI XHYLANI,F,9,AAK-PSD KOALICIONI 100% KOSOVË,,14,Deçan
1,ARTA BAJRALIJA,F,16,LËVIZJA VETËVENDOSJE!,,18,Deçan
1,ARTA METAJ GOVORI,F,24,LIDHJA DEMOKRATIKE E KOSOVËS,,59,Deçan
1,ARTAN ABRASHI,M,16,LËVIZJA VETËVENDOSJE!,,21,Deçan
1,ARTAN ASLLANI,M,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,,0,Deçan
1,ARTAN BERISHA,M,1,PARTIA LIBERALE EGJIPTIANE,,19,Deçan
1,ARTAN BERISHA,M,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,,0,Deçan
1,ARTAN HAZIRI,M,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,17,Deçan
1,ARTON DEMIRI,M,18,PARTIA ROME E BASHKUAR E KOSOVËS,,0,Deçan
1,ARTON GJOKAJ,M,24,LIDHJA DEMOKRATIKE E KOSOVËS,,6,Deçan
1,ARTON SALIUKU,M,15,FJALA,,0,Deçan
1,ASIMEJA DERRI,F,1,PARTIA LIBERALE EGJIPTIANE,,4,Deçan
1,ASLAN KRUEZI,M,6,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,1,Deçan
1,ASLLAN QYQALLA,M,19,PARTIA EUROATLANTIKE E KOSOVËS,,0,Deçan
1,ASTRIT ALIU,M,15,FJALA,,0,Deçan
1,ASTRIT XHINOVCI,M,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,0,Deçan
1,AURORA BAKALLI,F,2,PARTIA DEMOKRATIKE E KOSOVËS,,9,Deçan
1,AVDARMON SHARKU,M,15,FJALA,,1,Deçan
1,AVDI PIREVA,M,24,LIDHJA DEMOKRATIKE E KOSOVËS,,10,Deçan
1,AVDULAH DJEŠEVIĆ,M,8,NOVA DEMOKRATSKA STRANKA,,6,Deçan
1,AVDULLAH BRAHIMI,M,1,PARTIA LIBERALE EGJIPTIANE,,1,Deçan
1,AVDULLAH HOTI,M,24,LIDHJA DEMOKRATIKE E KOSOVËS,,319,Deçan
1,AVDYL BERISHA,M,21,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,,0,Deçan
1,AVNI BERISHA,M,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,,0,Deçan
1,AVNI ÇAKMAKU,M,15,FJALA,,5,Deçan
1,AVNI ISMAILI,M,19,PARTIA EUROATLANTIKE E KOSOVËS,,1,Deçan
1,AVNI TAFILI,M,16,LËVIZJA VETËVENDOSJE!,,10,Deçan
1,AVNI ZOGIANI,M,16,LËVIZJA VETËVENDOSJE!,,10,Deçan
1,AYSEL ABDULLA,F,17,KOSOVA DEMOKRATIK TÜRK PARTISI,,0,Deçan
1,AZEM DURMIŠI,M,8,NOVA DEMOKRATSKA STRANKA,,0,Deçan
1,AZIZ BICI,M,16,LËVIZJA VETËVENDOSJE!,,6,Deçan
1,BAHRI BOKSHI,M,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,1,Deçan
1,BAHRI SELIMI,M,2,PARTIA DEMOKRATIKE E KOSOVËS,,0,Deçan
1,BAHRIM ŠABANI,M,14,KOALICIJA VAKAT,,1,Deçan
1,BAHTJAR BERISHA,M,24,LIDHJA DEMOKRATIKE E KOSOVËS,,31,Deçan
1,BAJRAM FAZLJI,M,14,KOALICIJA VAKAT,,0,Deçan
1,BAJRAM GASHI,M,6,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,0,Deçan
1,BAJRAM GOLIQI,M,6,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,0,Deçan
1,BAJRAM HASANI,M,9,AAK-PSD KOALICIONI 100% KOSOVË,,34,Deçan
1,BAJRAM KOVAQI,M,6,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,1,Deçan
1,BAJRAM MALIQI,M,1,PARTIA LIBERALE EGJIPTIANE,,0,Deçan
1,BAJRAM MAVRIQI,M,16,LËVIZJA VETËVENDOSJE!,,4,Deçan
1,BAJRAM MULAKU,M,2,PARTIA DEMOKRATIKE E KOSOVËS,,9,Deçan
1,BAJRAM SHKODRANI,M,1,PARTIA LIBERALE EGJIPTIANE,,0,Deçan
1,BAJRAM TAHIRI,M,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,0,Deçan
1,BAJRAM TUTAJ,M,6,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,0,Deçan
1,BAJRAMSHA SHALA,F,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,,0,Deçan
1,BAJRUŠ SEZAIRI,M,8,NOVA DEMOKRATSKA STRANKA,,0,Deçan
1,BAJRUSH XHEMAILI,M,2,PARTIA DEMOKRATIKE E KOSOVËS,,26,Deçan
1,BAJRUSH YMERI,M,24,LIDHJA DEMOKRATIKE E KOSOVËS,,10,Deçan
1,BASHKIM KRASNIQI,M,1,PARTIA LIBERALE EGJIPTIANE,,2,Deçan
1,BASHKIM KRASNIQI,M,6,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,1,Deçan
1,BASHKIM NURBOJA,M,16,LËVIZJA VETËVENDOSJE!,,14,Deçan
1,BAŠKIM BAJRAMI,M,8,NOVA DEMOKRATSKA STRANKA,,0,Deçan
1,BASRI BERISHA,M,1,PARTIA LIBERALE EGJIPTIANE,,0,Deçan
1,BEAR BERISHA,M,2,PARTIA DEMOKRATIKE E KOSOVËS,,7,Deçan
1,BEDRI BYTYÇI,M,15,FJALA,,7,Deçan
1,BEDRI HAMZA,M,2,PARTIA DEMOKRATIKE E KOSOVËS,,174,Deçan
1,BEDRUSH SOFJANI,M,20,KOSOVAKI NEVI ROMANI PARTIA,,0,Deçan
1,BEHARE SAHITAJ,F,19,PARTIA EUROATLANTIKE E KOSOVËS,,1,Deçan
1,BEHGJET PACOLLI,M,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,88,Deçan
1,BEJTULLAH DELIU,M,2,PARTIA DEMOKRATIKE E KOSOVËS,,1,Deçan
1,BEKË BERISHA,M,9,AAK-PSD KOALICIONI 100% KOSOVË,,648,Deçan
1,BEKIM AZIZI,M,2,PARTIA DEMOKRATIKE E KOSOVËS,,1,Deçan
1,BEKIM BRESTOVCI,M,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,12,Deçan
1,BEKIM HAXHIU,M,2,PARTIA DEMOKRATIKE E KOSOVËS,,14,Deçan
1,BEKIM SHABANI,M,6,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,0,Deçan
1,BEKRIJE NAZIFI,F,24,LIDHJA DEMOKRATIKE E KOSOVËS,,1,Deçan
1,BELINDA BANGOJ,F,14,KOALICIJA VAKAT,,0,Deçan
1,BENI KIZOLLI,M,16,LËVIZJA VETËVENDOSJE!,,16,Deçan
1,BENJAMIN AJDARI,M,1,PARTIA LIBERALE EGJIPTIANE,,3,Deçan
1,BEQIR BYTYQI,M,6,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,0,Deçan
1,BERAT DAJAKU,M,15,FJALA,,1,Deçan
1,BERAT REÇICA,M,16,LËVIZJA VETËVENDOSJE!,,5,Deçan
1,BERSIM DŽAFERI,M,8,NOVA DEMOKRATSKA STRANKA,,0,Deçan
1,BESA BAFTIU,F,9,AAK-PSD KOALICIONI 100% KOSOVË,,29,Deçan
1,BESA BEQIRI,F,24,LIDHJA DEMOKRATIKE E KOSOVËS,,9,Deçan
1,BESA BERBERI,F,16,LËVIZJA VETËVENDOSJE!,,6,Deçan
1,BESA GAXHERRI,F,24,LIDHJA DEMOKRATIKE E KOSOVËS,,405,Deçan
1,BESA ISMAILI AHMETI,F,2,PARTIA DEMOKRATIKE E KOSOVËS,,21,Deçan
1,BESA KUQI,F,2,PARTIA DEMOKRATIKE E KOSOVËS,,2,Deçan
1,BESA LUZHA,F,9,AAK-PSD KOALICIONI 100% KOSOVË,,32,Deçan
1,BESART DRESHAJ,M,24,LIDHJA DEMOKRATIKE E KOSOVËS,,27,Deçan
1,BESART ELEZI,M,15,FJALA,,0,Deçan
1,BESART JASHARI,M,6,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,1,Deçan
1,BESART SHABANAJ,M,6,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,0,Deçan
1,BESARTA CENI,F,19,PARTIA EUROATLANTIKE E KOSOVËS,,0,Deçan
1,BESIAN MUSTAFA,M,24,LIDHJA DEMOKRATIKE E KOSOVËS,,105,Deçan
1,BESIM DEDAJ,M,15,FJALA,,1,Deçan
1,BESIM MUHADRI,M,9,AAK-PSD KOALICIONI 100% KOSOVË,,92,Deçan
1,BESIM MUZAQI,M,16,LËVIZJA VETËVENDOSJE!,,4,Deçan
1,BESNIK BERISHA,M,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,0,Deçan
1,BESNIK TAHIRI,M,9,AAK-PSD KOALICIONI 100% KOSOVË,,436,Deçan
1,BEXHET BAJRUSHI,M,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,,1,Deçan
1,BEXHET KUQI,M,24,LIDHJA DEMOKRATIKE E KOSOVËS,,1,Deçan
1,BILALL SHERIFI,M,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,20,Deçan
1,BIRSEN SUFTA,F,17,KOSOVA DEMOKRATIK TÜRK PARTISI,,0,Deçan
1,BLENDONA SHPATOLLAJ,F,1,PARTIA LIBERALE EGJIPTIANE,,0,Deçan
1,BLERIM BLUDA,M,1,PARTIA LIBERALE EGJIPTIANE,,0,Deçan
