id,Polling Center,Polling Station,Party_ID,Party,Votes,Municipality
1,0105C,0105C/03R,31,NISMA - NISMA PËR KOSOVËN,1,Deçan
1,0113C,0113C/02D,31,NISMA - NISMA PËR KOSOVËN,0,Deçan
1,0102C,0102C/05R,31,NISMA - NISMA PËR KOSOVËN,8,Deçan
1,0107C,0107C/01R,31,NISMA - NISMA PËR KOSOVËN,0,Deçan
1,0108C,0108C/01R,31,NISMA - NISMA PËR KOSOVËN,0,Deçan
1,0104C,0104C/01R,31,NISMA - NISMA PËR KOSOVËN,1,Deçan
1,0103C,0103C/01R,31,NISMA - NISMA PËR KOSOVËN,0,Deçan
1,0104C,0104C/03D,31,NISMA - NISMA PËR KOSOVËN,1,Deçan
1,0101C,0101C/02R,31,NISMA - NISMA PËR KOSOVËN,1,Deçan
1,0114C,0114C/03D,31,NISMA - NISMA PËR KOSOVËN,0,Deçan
1,0111C,0111C/01R,31,NISMA - NISMA PËR KOSOVËN,5,Deçan
1,0107C,0107C/02D,31,NISMA - NISMA PËR KOSOVËN,0,Deçan
1,0101X,0101X/07D,31,NISMA - NISMA PËR KOSOVËN,0,Deçan
1,0102C,0102C/06D,31,NISMA - NISMA PËR KOSOVËN,0,Deçan
1,0114C,0114C/02R,31,NISMA - NISMA PËR KOSOVËN,6,Deçan
1,0102C,0102C/01R,31,NISMA - NISMA PËR KOSOVËN,17,Deçan
1,0101C,0101C/01R,31,NISMA - NISMA PËR KOSOVËN,0,Deçan
1,0110C,0110C/02R,31,NISMA - NISMA PËR KOSOVËN,7,Deçan
1,0111C,0111C/03D,31,NISMA - NISMA PËR KOSOVËN,1,Deçan
1,BM101,BM101/001,31,NISMA - NISMA PËR KOSOVËN,0,Deçan
1,CB101,CB101/001,31,NISMA - NISMA PËR KOSOVËN,3,Deçan
1,0101X,0101X/02R,31,NISMA - NISMA PËR KOSOVËN,5,Deçan
1,0111C,0111C/02R,31,NISMA - NISMA PËR KOSOVËN,2,Deçan
1,0105C,0105C/05D,31,NISMA - NISMA PËR KOSOVËN,2,Deçan
1,0102C,0102C/04R,34,AKR - ALEANCA KOSOVA E RE,1,Deçan
1,0104C,0104C/01R,34,AKR - ALEANCA KOSOVA E RE,1,Deçan
1,0101X,0101X/04R,34,AKR - ALEANCA KOSOVA E RE,1,Deçan
1,0101X,0101X/03R,34,AKR - ALEANCA KOSOVA E RE,5,Deçan
1,0101C,0101C/05D,34,AKR - ALEANCA KOSOVA E RE,1,Deçan
1,0101C,0101C/01R,34,AKR - ALEANCA KOSOVA E RE,11,Deçan
1,0101C,0101C/03R,34,AKR - ALEANCA KOSOVA E RE,19,Deçan
1,0113C,0113C/02D,34,AKR - ALEANCA KOSOVA E RE,1,Deçan
1,0101C,0101C/04R,34,AKR - ALEANCA KOSOVA E RE,7,Deçan
1,0112C,0112C/01R,34,AKR - ALEANCA KOSOVA E RE,4,Deçan
1,0106C,0106C/01R,34,AKR - ALEANCA KOSOVA E RE,9,Deçan
1,0101X,0101X/07D,34,AKR - ALEANCA KOSOVA E RE,1,Deçan
1,0112C,0112C/02D,34,AKR - ALEANCA KOSOVA E RE,0,Deçan
1,0106C,0106C/02R,34,AKR - ALEANCA KOSOVA E RE,10,Deçan
1,0102C,0102C/02R,34,AKR - ALEANCA KOSOVA E RE,1,Deçan
1,0101X,0101X/06R,34,AKR - ALEANCA KOSOVA E RE,9,Deçan
1,0104C,0104C/03D,34,AKR - ALEANCA KOSOVA E RE,3,Deçan
1,0114C,0114C/03D,34,AKR - ALEANCA KOSOVA E RE,1,Deçan
1,0108C,0108C/01R,34,AKR - ALEANCA KOSOVA E RE,11,Deçan
1,0114C,0114C/01R,34,AKR - ALEANCA KOSOVA E RE,6,Deçan
1,0101X,0101X/05R,34,AKR - ALEANCA KOSOVA E RE,9,Deçan
1,0103C,0103C/04D,34,AKR - ALEANCA KOSOVA E RE,5,Deçan
1,0105C,0105C/02R,34,AKR - ALEANCA KOSOVA E RE,6,Deçan
1,0111C,0111C/01R,34,AKR - ALEANCA KOSOVA E RE,2,Deçan
1,0102C,0102C/06D,34,AKR - ALEANCA KOSOVA E RE,1,Deçan
1,0105C,0105C/03R,34,AKR - ALEANCA KOSOVA E RE,3,Deçan
1,0110C,0110C/03R,34,AKR - ALEANCA KOSOVA E RE,1,Deçan
1,0107C,0107C/01R,34,AKR - ALEANCA KOSOVA E RE,3,Deçan
1,0103C,0103C/03R,34,AKR - ALEANCA KOSOVA E RE,1,Deçan
1,0103C,0103C/01R,34,AKR - ALEANCA KOSOVA E RE,1,Deçan
1,0110C,0110C/04D,34,AKR - ALEANCA KOSOVA E RE,2,Deçan
1,0110C,0110C/02R,34,AKR - ALEANCA KOSOVA E RE,1,Deçan
1,0101C,0101C/02R,34,AKR - ALEANCA KOSOVA E RE,21,Deçan
1,0111C,0111C/02R,34,AKR - ALEANCA KOSOVA E RE,2,Deçan
1,0108C,0108C/02R,34,AKR - ALEANCA KOSOVA E RE,7,Deçan
1,0108C,0108C/04R,34,AKR - ALEANCA KOSOVA E RE,6,Deçan
1,0110C,0110C/01R,34,AKR - ALEANCA KOSOVA E RE,5,Deçan
1,0111C,0111C/03D,34,AKR - ALEANCA KOSOVA E RE,4,Deçan
1,0114C,0114C/02R,34,AKR - ALEANCA KOSOVA E RE,0,Deçan
1,0102C,0102C/01R,34,AKR - ALEANCA KOSOVA E RE,14,Deçan
1,0101X,0101X/02R,34,AKR - ALEANCA KOSOVA E RE,6,Deçan
1,0103C,0103C/02R,34,AKR - ALEANCA KOSOVA E RE,1,Deçan
1,0102C,0102C/05R,34,AKR - ALEANCA KOSOVA E RE,9,Deçan
1,0107C,0107C/02D,34,AKR - ALEANCA KOSOVA E RE,3,Deçan
1,0102C,0102C/03R,34,AKR - ALEANCA KOSOVA E RE,4,Deçan
1,0101X,0101X/01R,34,AKR - ALEANCA KOSOVA E RE,5,Deçan
1,0105C,0105C/05D,34,AKR - ALEANCA KOSOVA E RE,0,Deçan
1,0105C,0105C/01R,34,AKR - ALEANCA KOSOVA E RE,2,Deçan
1,0106C,0106C/03D,34,AKR - ALEANCA KOSOVA E RE,0,Deçan
1,0108C,0108C/05D,34,AKR - ALEANCA KOSOVA E RE,17,Deçan
1,0105C,0105C/04R,34,AKR - ALEANCA KOSOVA E RE,0,Deçan
1,0104C,0104C/02R,34,AKR - ALEANCA KOSOVA E RE,1,Deçan
1,0108C,0108C/03R,34,AKR - ALEANCA KOSOVA E RE,1,Deçan
1,CB101,CB101/001,34,AKR - ALEANCA KOSOVA E RE,3,Deçan
1,BM101,BM101/001,34,AKR - ALEANCA KOSOVA E RE,0,Deçan
1,0113C,0113C/01R,34,AKR - ALEANCA KOSOVA E RE,2,Deçan
1,0110C,0110C/02R,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,60,Deçan
1,0101C,0101C/05D,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,51,Deçan
1,0111C,0111C/01R,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,73,Deçan
1,0107C,0107C/01R,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,40,Deçan
1,0103C,0103C/03R,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,67,Deçan
1,0108C,0108C/01R,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,83,Deçan
1,0108C,0108C/02R,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,104,Deçan
1,0108C,0108C/04R,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,100,Deçan
1,0104C,0104C/01R,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,61,Deçan
1,0101C,0101C/04R,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,59,Deçan
1,0102C,0102C/02R,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,55,Deçan
1,CB101,CB101/001,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,24,Deçan
1,0101C,0101C/03R,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,27,Deçan
1,0103C,0103C/02R,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,55,Deçan
1,0101X,0101X/04R,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,34,Deçan
1,0101X,0101X/02R,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,27,Deçan
1,0102C,0102C/01R,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,58,Deçan
