id,Party_ID,Party,Votes,Municipality
6,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,4096,Istog
6,57,GI SDP - OLIVER IVANOVIĆ,45,Istog
6,60,IQ INCIATIVA TË PAVARURIT E ISTOGUT,862,Istog
6,74,KOALICIJA VAKAT,102,Istog
6,92,RADENKO  BELOŠEVIĆ,405,Istog
6,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,2782,Istog
6,97,SLAVIŠA  MALIKOVIĆ,419,Istog
7,10,LËVIZJA VETËVENDOSJE!,2840,Kaçanik
7,16,IQ LISTA PËR KAÇANIKUN,501,Kaçanik
7,31,NISMA - NISMA PËR KOSOVËN,1260,Kaçanik
7,34,AKR - ALEANCA KOSOVA E RE,192,Kaçanik
7,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,2307,Kaçanik
7,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,2087,Kaçanik
7,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,5995,Kaçanik
8,10,LËVIZJA VETËVENDOSJE!,1342,Klinë
8,29,SRPSKA LISTA,290,Klinë
8,31,NISMA - NISMA PËR KOSOVËN,796,Klinë
8,34,AKR - ALEANCA KOSOVA E RE,435,Klinë
8,45,PLE - PARTIA LIBERALE EGJIPTIANE,284,Klinë
8,46,FJALA,12,Klinë
8,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,3414,Klinë
8,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,3180,Klinë
8,58,BOJAN  SAIČIĆ,274,Klinë
8,65,IQ INICIATIVA PËR PROGRESIN E KLINËS,766,Klinë
8,86,PSHDK - PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS,430,Klinë
8,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,6032,Klinë
9,10,LËVIZJA VETËVENDOSJE!,2121,Fushë Kosovë
9,29,SRPSKA LISTA,333,Fushë Kosovë
9,31,NISMA - NISMA PËR KOSOVËN,512,Fushë Kosovë
9,34,AKR - ALEANCA KOSOVA E RE,353,Fushë Kosovë
9,44,PD - PARTIA E DREJTËSISË,364,Fushë Kosovë
9,45,PLE - PARTIA LIBERALE EGJIPTIANE,588,Fushë Kosovë
9,46,FJALA,26,Fushë Kosovë
9,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,6573,Fushë Kosovë
9,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,469,Fushë Kosovë
9,75,PDAK - PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,724,Fushë Kosovë
9,9,YLBER  ISLAMI,20,Fushë Kosovë
9,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,2402,Fushë Kosovë
10,10,LËVIZJA VETËVENDOSJE!,3613,Kamenicë
10,29,SRPSKA LISTA,1021,Kamenicë
10,31,NISMA - NISMA PËR KOSOVËN,317,Kamenicë
10,34,AKR - ALEANCA KOSOVA E RE,2102,Kamenicë
10,46,FJALA,50,Kamenicë
10,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,4389,Kamenicë
10,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,2502,Kamenicë
10,63,IQ INICIATIVË QYTETARE LËVIZJA PËR DREJTËSI,139,Kamenicë
10,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,2688,Kamenicë
11,10,LËVIZJA VETËVENDOSJE!,4820,Mitrovicë
11,19,URA - PARTIA URA,122,Mitrovicë
11,22,KDTP - KOSOVA DEMOKRATiK TÜRK PARTiSi,325,Mitrovicë
11,30,ALTERNATIVA,343,Mitrovicë
11,31,NISMA - NISMA PËR KOSOVËN,1037,Mitrovicë
11,34,AKR - ALEANCA KOSOVA E RE,5001,Mitrovicë
11,44,PD - PARTIA E DREJTËSISË,864,Mitrovicë
11,46,FJALA,222,Mitrovicë
11,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,5761,Mitrovicë
11,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,1604,Mitrovicë
11,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,8253,Mitrovicë
11,98,SALIH  MEHA,111,Mitrovicë
12,10,LËVIZJA VETËVENDOSJE!,98,Leposaviq
12,29,SRPSKA LISTA,4158,Leposaviq
12,31,NISMA - NISMA PËR KOSOVËN,164,Leposaviq
12,34,AKR - ALEANCA KOSOVA E RE,20,Leposaviq
12,36,GI DEMOKRATSKA INICIJATIVA,343,Leposaviq
12,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,6,Leposaviq
12,57,GI SDP - OLIVER IVANOVIĆ,162,Leposaviq
12,62,PKS - PARTIJA KOSOVSKIH SRBA,2111,Leposaviq
12,76,GI NARODNA PRAVDA,79,Leposaviq
12,80,GI GRAÐANSKA INICIJATIVA ZAJEDNO,98,Leposaviq
12,88,GI JEDNAKO ZA SVE,89,Leposaviq
12,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,62,Leposaviq
13,10,LËVIZJA VETËVENDOSJE!,2728,Lipjan
13,22,KDTP - KOSOVA DEMOKRATiK TÜRK PARTiSi,171,Lipjan
13,29,SRPSKA LISTA,353,Lipjan
13,31,NISMA - NISMA PËR KOSOVËN,1656,Lipjan
13,34,AKR - ALEANCA KOSOVA E RE,2193,Lipjan
13,44,PD - PARTIA E DREJTËSISË,443,Lipjan
13,46,FJALA,50,Lipjan
13,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,10525,Lipjan
13,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,2321,Lipjan
13,75,PDAK - PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,203,Lipjan
13,77,PAI - PARTIA E ASHKANLIVE PËR INTEGRIM,508,Lipjan
13,85,GI LIPJAN NAŠA KUĆA,333,Lipjan
13,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,5338,Lipjan
14,10,LËVIZJA VETËVENDOSJE!,246,Novobërdë
14,29,SRPSKA LISTA,2564,Novobërdë
14,34,AKR - ALEANCA KOSOVA E RE,254,Novobërdë
14,35,GI GRAĐANSKA INICIJATIVA MLADIH,238,Novobërdë
14,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,962,Novobërdë
14,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,122,Novobërdë
14,66,IQ INICIATIVA QYTETARE PËR NOVOBËRDËN,91,Novobërdë
14,8,PDS - PROGRESIVNA DEMOKRATSKA STRANKA,97,Novobërdë
14,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,241,Novobërdë
14,96,SLS - SAMOSTALNA LIBERALNA STRANKA,198,Novobërdë
15,10,LËVIZJA VETËVENDOSJE!,957,Obiliq
15,15,LB - LËVIZJA PËR BASHKIM,1233,Obiliq
15,29,SRPSKA LISTA,675,Obiliq
15,31,NISMA - NISMA PËR KOSOVËN,338,Obiliq
15,34,AKR - ALEANCA KOSOVA E RE,227,Obiliq
15,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,2561,Obiliq
15,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,3204,Obiliq
15,89,OBKD - ORGANIZATA E BALLIT KOMBËTAR DEMOKRAT,38,Obiliq
15,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,1786,Obiliq
15,96,SLS - SAMOSTALNA LIBERALNA STRANKA,394,Obiliq
16,10,LËVIZJA VETËVENDOSJE!,2930,Rahovec
16,15,LB - LËVIZJA PËR BASHKIM,299,Rahovec
16,29,SRPSKA LISTA,384,Rahovec
16,31,NISMA - NISMA PËR KOSOVËN,678,Rahovec
16,34,AKR - ALEANCA KOSOVA E RE,544,Rahovec
16,46,FJALA,118,Rahovec
16,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,4873,Rahovec
16,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,5231,Rahovec
16,55,IQ INICIATIVA QYTETARE PËR DREJTËSI DHE UNITET,445,Rahovec
16,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,6378,Rahovec
17,10,LËVIZJA VETËVENDOSJE!,3582,Pejë
17,18,PSD - PARTIA SOCIAL DEMOKRATE,92,Pejë
17,25,PEK - PARTIA EKOLOGJIKE E KOSOVËS,155,Pejë
17,29,SRPSKA LISTA,412,Pejë
17,30,ALTERNATIVA,912,Pejë
17,31,NISMA - NISMA PËR KOSOVËN,899,Pejë
17,34,AKR - ALEANCA KOSOVA E RE,520,Pejë
17,45,PLE - PARTIA LIBERALE EGJIPTIANE,435,Pejë
17,46,FJALA,219,Pejë
17,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,16385,Pejë
17,48,SDA - STRANKA DEMOKRATSKE AKCIJE,488,Pejë
17,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,11440,Pejë
17,64,NDS - NOVA DEMOKRATSKA STRANKA,336,Pejë
17,74,KOALICIJA VAKAT,347,Pejë
17,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,5376,Pejë
18,10,LËVIZJA VETËVENDOSJE!,8878,Podujevë
18,31,NISMA - NISMA PËR KOSOVËN,384,Podujevë
18,34,AKR - ALEANCA KOSOVA E RE,458,Podujevë
18,44,PD - PARTIA E DREJTËSISË,497,Podujevë
18,46,FJALA,384,Podujevë
18,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,15302,Podujevë
18,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,2251,Podujevë
18,75,PDAK - PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,106,Podujevë
18,77,PAI - PARTIA E ASHKANLIVE PËR INTEGRIM,84,Podujevë
18,89,OBKD - ORGANIZATA E BALLIT KOMBËTAR DEMOKRAT,699,Podujevë
18,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,7326,Podujevë
19,10,LËVIZJA VETËVENDOSJE!,27125,Prishtinë
19,15,LB - LËVIZJA PËR BASHKIM,2622,Prishtinë
19,18,PSD - PARTIA SOCIAL DEMOKRATE,193,Prishtinë
19,22,KDTP - KOSOVA DEMOKRATiK TÜRK PARTiSi,492,Prishtinë
19,25,PEK - PARTIA EKOLOGJIKE E KOSOVËS,203,Prishtinë
19,29,SRPSKA LISTA,297,Prishtinë
19,30,ALTERNATIVA,1196,Prishtinë
19,31,NISMA - NISMA PËR KOSOVËN,2322,Prishtinë
19,32,NAIM  ZEQIRI,69,Prishtinë
19,34,AKR - ALEANCA KOSOVA E RE,6235,Prishtinë
19,44,PD - PARTIA E DREJTËSISË,392,Prishtinë
19,46,FJALA,208,Prishtinë
19,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,23209,Prishtinë
19,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,8200,Prishtinë
19,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,9004,Prishtinë
19,95,KTAP - KOSOVA TÜRK ADALET PARTiSi,142,Prishtinë
20,10,LËVIZJA VETËVENDOSJE!,10528,Prizren
20,22,KDTP - KOSOVA DEMOKRATiK TÜRK PARTiSi,4503,Prizren
20,26,KNRP - KOSOVAKI NEVI ROMANI PARTIA,241,Prizren
20,30,ALTERNATIVA,304,Prizren
20,31,NISMA - NISMA PËR KOSOVËN,5194,Prizren
20,34,AKR - ALEANCA KOSOVA E RE,589,Prizren
20,46,FJALA,214,Prizren
20,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,9495,Prizren
20,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,5429,Prizren
20,64,NDS - NOVA DEMOKRATSKA STRANKA,2477,Prizren
20,74,KOALICIJA VAKAT,3442,Prizren
20,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,19431,Prizren
20,95,KTAP - KOSOVA TÜRK ADALET PARTiSi,415,Prizren
21,10,LËVIZJA VETËVENDOSJE!,892,Skënderaj
21,17,ADEM  BEQIRI,204,Skënderaj
21,31,NISMA - NISMA PËR KOSOVËN,288,Skënderaj
21,34,AKR - ALEANCA KOSOVA E RE,1576,Skënderaj
21,44,PD - PARTIA E DREJTËSISË,239,Skënderaj
21,46,FJALA,364,Skënderaj
21,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,476,Skënderaj
21,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,714,Skënderaj
21,57,GI SDP - OLIVER IVANOVIĆ,104,Skënderaj
21,61,BEKIM IBISHI,176,Skënderaj
21,87,IQ DYZETENJËMIJË,909,Skënderaj
21,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,9746,Skënderaj
22,10,LËVIZJA VETËVENDOSJE!,1939,Shtime
22,15,LB - LËVIZJA PËR BASHKIM,402,Shtime
22,31,NISMA - NISMA PËR KOSOVËN,1297,Shtime
22,34,AKR - ALEANCA KOSOVA E RE,450,Shtime
22,38,MEHDI  SALI,75,Shtime
22,43,BESIM MISINI,102,Shtime
22,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,2219,Shtime
22,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,1041,Shtime
22,77,PAI - PARTIA E ASHKANLIVE PËR INTEGRIM,249,Shtime
22,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,4203,Shtime
23,28,IQ INICIATIVA SHQIPËTARE PËR SYRINIKË,949,Shtërpcë
23,29,SRPSKA LISTA,5413,Shtërpcë
23,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,949,Shtërpcë
24,10,LËVIZJA VETËVENDOSJE!,2498,Suharekë
24,31,NISMA - NISMA PËR KOSOVËN,2618,Suharekë
24,34,AKR - ALEANCA KOSOVA E RE,417,Suharekë
24,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,7905,Suharekë
24,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,7506,Suharekë
24,69,IQ INICIATIVA E THERANDËS,781,Suharekë
24,75,PDAK - PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,105,Suharekë
24,77,PAI - PARTIA E ASHKANLIVE PËR INTEGRIM,64,Suharekë
24,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,5195,Suharekë
25,10,LËVIZJA VETËVENDOSJE!,7992,Ferizaj
25,31,NISMA - NISMA PËR KOSOVËN,2252,Ferizaj
25,34,AKR - ALEANCA KOSOVA E RE,1800,Ferizaj
25,44,PD - PARTIA E DREJTËSISË,362,Ferizaj
25,46,FJALA,84,Ferizaj
25,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,13152,Ferizaj
25,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,5519,Ferizaj
25,72,IQ NISMA QYTETARE PËR FERIZAJ,486,Ferizaj
25,75,PDAK - PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,523,Ferizaj
25,77,PAI - PARTIA E ASHKANLIVE PËR INTEGRIM,524,Ferizaj
25,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,14288,Ferizaj
26,10,LËVIZJA VETËVENDOSJE!,4378,Viti
26,31,NISMA - NISMA PËR KOSOVËN,776,Viti
26,34,AKR - ALEANCA KOSOVA E RE,653,Viti
26,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,7243,Viti
26,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,2046,Viti
26,89,OBKD - ORGANIZATA E BALLIT KOMBËTAR DEMOKRAT,262,Viti
26,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,4012,Viti
27,10,LËVIZJA VETËVENDOSJE!,5800,Vushtrri
27,15,LB - LËVIZJA PËR BASHKIM,1234,Vushtrri
27,22,KDTP - KOSOVA DEMOKRATiK TÜRK PARTiSi,273,Vushtrri
27,29,SRPSKA LISTA,675,Vushtrri
27,30,ALTERNATIVA,271,Vushtrri
27,31,NISMA - NISMA PËR KOSOVËN,1124,Vushtrri
27,34,AKR - ALEANCA KOSOVA E RE,2249,Vushtrri
27,44,PD - PARTIA E DREJTËSISË,534,Vushtrri
27,46,FJALA,87,Vushtrri
27,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,5302,Vushtrri
27,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,2277,Vushtrri
27,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,8870,Vushtrri
27,96,SLS - SAMOSTALNA LIBERALNA STRANKA,156,Vushtrri
28,10,LËVIZJA VETËVENDOSJE!,127,Zubin Potoku
28,24,GI GRAÐANSKA INICIJATIVA ZA ZUBIN POTOK,408,Zubin Potoku
28,29,SRPSKA LISTA,2445,Zubin Potoku
28,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,285,Zubin Potoku
28,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,142,Zubin Potoku
29,10,LËVIZJA VETËVENDOSJE!,100,Zveçan
29,29,SRPSKA LISTA,2601,Zveçan
29,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,94,Zveçan
29,81,GI ZA NAŠ ZVEČAN,911,Zveçan
29,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,47,Zveçan
30,10,LËVIZJA VETËVENDOSJE!,2965,Malishevë
30,31,NISMA - NISMA PËR KOSOVËN,7022,Malishevë
30,34,AKR - ALEANCA KOSOVA E RE,240,Malishevë
30,46,FJALA,95,Malishevë
30,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,3744,Malishevë
30,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,894,Malishevë
30,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,5803,Malishevë
31,10,LËVIZJA VETËVENDOSJE!,381,Junik
31,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,789,Junik
31,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,1080,Junik
31,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,237,Junik
32,20,RİZA KRUEZİ,34,Mamushë
32,22,KDTP - KOSOVA DEMOKRATiK TÜRK PARTiSi,1206,Mamushë
32,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,94,Mamushë
32,95,KTAP - KOSOVA TÜRK ADALET PARTiSi,1185,Mamushë
33,10,LËVIZJA VETËVENDOSJE!,913,Hani i Elezit
33,31,NISMA - NISMA PËR KOSOVËN,180,Hani i Elezit
33,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,1307,Hani i Elezit
33,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,1207,Hani i Elezit
33,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,1114,Hani i Elezit
34,10,LËVIZJA VETËVENDOSJE!,91,Graçanicë
34,29,SRPSKA LISTA,4996,Graçanicë
34,42,GI NOVI POĆETAK,233,Graçanicë
34,53,GI GRAÐANSKA INICIJATIVA CENTRALNO KOSOVO,141,Graçanicë
34,8,PDS - PROGRESIVNA DEMOKRATSKA STRANKA,799,Graçanicë
34,91,IQ INCIATIVA QYTETARE SHQIPËTARE,365,Graçanicë
34,96,SLS - SAMOSTALNA LIBERALNA STRANKA,1116,Graçanicë
35,23,NSK - NAPREDNA SNAGA KOSOVA,42,Ranillug
35,29,SRPSKA LISTA,2298,Ranillug
35,57,GI SDP - OLIVER IVANOVIĆ,98,Ranillug
35,8,PDS - PROGRESIVNA DEMOKRATSKA STRANKA,254,Ranillug
35,96,SLS - SAMOSTALNA LIBERALNA STRANKA,220,Ranillug
36,29,SRPSKA LISTA,1431,Partesh
36,67,GI GRAÐANSKA INICIJATIVA NARODNA SLOGA,955,Partesh
37,12,IQ INICIATIVA SHQIPËTARE PËR KLLOKOT,318,Kllokot
37,29,SRPSKA LISTA,857,Kllokot
37,31,NISMA - NISMA PËR KOSOVËN,92,Kllokot
37,41,GI KLOKOT-VRBOVAC,510,Kllokot
37,49,AGI - AKTIVNA GRAÐANSKA INICIJATIVA,162,Kllokot
37,73,GI NARODNO JEDINSTVO,65,Kllokot
37,84,IQ INICIATIVA QYTETARE KLLOKOT MOGILL,87,Kllokot
37,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,110,Kllokot
38,10,LËVIZJA VETËVENDOSJE!,171,Mitrovicë e Veriut
38,19,URA - PARTIA URA,45,Mitrovicë e Veriut
38,29,SRPSKA LISTA,4918,Mitrovicë e Veriut
38,34,AKR - ALEANCA KOSOVA E RE,109,Mitrovicë e Veriut
38,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,156,Mitrovicë e Veriut
38,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,125,Mitrovicë e Veriut
38,57,GI SDP - OLIVER IVANOVIĆ,1051,Mitrovicë e Veriut
38,74,KOALICIJA VAKAT,152,Mitrovicë e Veriut
38,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,598,Mitrovicë e Veriut
