id,Polling Center,Polling Station,Party_ID,Party,Votes,Municipality
10,1026D,1026D/01R,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,247,Kamenicë
10,1007D,1007D/01D,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,101,Kamenicë
10,1024D,1024D/02R,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,193,Kamenicë
10,1001D,1001D/04R,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,213,Kamenicë
10,1017D,1017D/02D,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,29,Kamenicë
10,1009D,1009D/01R,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,183,Kamenicë
10,1002D,1002D/03D,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,107,Kamenicë
10,1007D,1007D/01D,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,51,Kamenicë
10,1001X,1001X/01R,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,232,Kamenicë
10,1030D,1030D/01R,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,168,Kamenicë
10,1005D,1005D/01R,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,361,Kamenicë
10,1029D,1029D/01R,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,288,Kamenicë
10,1001D,1001D/01R,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,159,Kamenicë
10,1001D,1001D/02R,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,162,Kamenicë
10,1030D,1030D/01R,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,207,Kamenicë
10,1009D,1009D/02R,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,302,Kamenicë
10,1001D,1001D/03R,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,163,Kamenicë
10,1024D,1024D/03R,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,173,Kamenicë
10,1001D,1001D/05R,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,207,Kamenicë
10,1029D,1029D/01R,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,22,Kamenicë
10,1031D,1031D/01D,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,116,Kamenicë
10,1028D,1028D/01D,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,97,Kamenicë
10,1022D,1022D/02D,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,233,Kamenicë
10,1001X,1001X/02R,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,193,Kamenicë
10,1032D,1032D/02D,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,66,Kamenicë
10,1030D,1030D/02R,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,122,Kamenicë
10,1025D,1025D/01R,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,188,Kamenicë
10,1015D,1015D/01D,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,86,Kamenicë
10,1024D,1024D/01R,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,208,Kamenicë
10,1001D,1001D/03R,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,213,Kamenicë
10,1026D,1026D/02R,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,218,Kamenicë
10,1017D,1017D/01R,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,82,Kamenicë
10,1026D,1026D/03D,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,134,Kamenicë
10,1024D,1024D/04D,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,144,Kamenicë
10,1002D,1002D/02R,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,224,Kamenicë
10,1009D,1009D/04D,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,52,Kamenicë
10,1008D,1008D/01R,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,203,Kamenicë
10,1003D,1003D/01D,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,55,Kamenicë
10,1025D,1025D/02D,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,98,Kamenicë
10,1001D,1001D/01R,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,182,Kamenicë
10,1008D,1008D/02D,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,153,Kamenicë
10,1015D,1015D/01D,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,215,Kamenicë
10,1027D,1027D/01D,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,95,Kamenicë
10,1001X,1001X/04R,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,192,Kamenicë
10,1001D,1001D/02R,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,282,Kamenicë
10,1028D,1028D/01D,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,94,Kamenicë
10,1002D,1002D/01R,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,183,Kamenicë
10,1024D,1024D/04D,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,114,Kamenicë
10,1026D,1026D/03D,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,68,Kamenicë
10,1032D,1032D/01R,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,79,Kamenicë
10,1025D,1025D/02D,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,123,Kamenicë
10,1001X,1001X/02R,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,126,Kamenicë
10,1003D,1003D/01D,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,205,Kamenicë
10,1009D,1009D/01R,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,170,Kamenicë
10,1026D,1026D/01R,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,144,Kamenicë
10,1029D,1029D/02D,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,247,Kamenicë
10,1017D,1017D/02D,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,69,Kamenicë
10,1022D,1022D/01R,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,257,Kamenicë
10,1001X,1001X/05D,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,122,Kamenicë
10,1001D,1001D/04R,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,200,Kamenicë
10,1023D,1023D/01D,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,122,Kamenicë
10,1032D,1032D/02D,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,282,Kamenicë
10,1001D,1001D/06D,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,184,Kamenicë
10,1025D,1025D/01R,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,67,Kamenicë
10,1002D,1002D/02R,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,131,Kamenicë
10,1009D,1009D/03R,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,261,Kamenicë
10,1022D,1022D/02D,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,39,Kamenicë
10,1009D,1009D/04D,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,72,Kamenicë
10,1001D,1001D/06D,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,77,Kamenicë
10,1002D,1002D/03D,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,103,Kamenicë
10,1027D,1027D/01D,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,83,Kamenicë
10,1013D,1013D/01D,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,25,Kamenicë
10,1022D,1022D/01R,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,82,Kamenicë
10,1001X,1001X/01R,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,145,Kamenicë
10,1001D,1001D/05R,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,162,Kamenicë
10,1032D,1032D/01R,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,348,Kamenicë
10,1008D,1008D/01R,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,200,Kamenicë
10,1010D,1010D/01D,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,66,Kamenicë
11,1121B,1121B/02D,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,128,Mitrovicë
11,1104B,1104B/04R,89,AKR - ALEANCA KOSOVA E RE,174,Mitrovicë
11,1104B,1104B/02R,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,231,Mitrovicë
11,1102B,1102B/11R,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,106,Mitrovicë
11,1104B,1104B/03R,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,161,Mitrovicë
11,1103X,1103X/01R,89,AKR - ALEANCA KOSOVA E RE,179,Mitrovicë
11,1122B,1122B/01R,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,109,Mitrovicë
11,1102B,1102B/10R,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,146,Mitrovicë
11,1104B,1104B/03R,89,AKR - ALEANCA KOSOVA E RE,210,Mitrovicë
11,1102X,1102X/09R,89,AKR - ALEANCA KOSOVA E RE,108,Mitrovicë
11,1102X,1102X/13R,89,AKR - ALEANCA KOSOVA E RE,162,Mitrovicë
11,1102B,1102B/12R,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,106,Mitrovicë
11,1103X,1103X/02R,89,AKR - ALEANCA KOSOVA E RE,201,Mitrovicë
11,1111B,1111B/01R,89,AKR - ALEANCA KOSOVA E RE,153,Mitrovicë
11,1102X,1102X/16D,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,86,Mitrovicë
11,1105B,1105B/06R,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,116,Mitrovicë
11,1116B,1116B/01R,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,112,Mitrovicë
11,1102X,1102X/15R,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,109,Mitrovicë
11,1102B,1102B/09R,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,132,Mitrovicë
11,1103B,1103B/02R,89,AKR - ALEANCA KOSOVA E RE,142,Mitrovicë
11,1103B,1103B/05R,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,142,Mitrovicë
11,1103B,1103B/01R,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,152,Mitrovicë
11,1103B,1103B/06D,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,120,Mitrovicë
11,1103X,1103X/03R,89,AKR - ALEANCA KOSOVA E RE,166,Mitrovicë
11,1103X,1103X/01R,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,98,Mitrovicë
11,1103B,1103B/03R,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,163,Mitrovicë
11,1105B,1105B/05R,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,117,Mitrovicë
11,1130B,1130B/01D,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,57,Mitrovicë
11,1119B,1119B/01D,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,2,Mitrovicë
11,1102B,1102B/02R,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,128,Mitrovicë
11,1104B,1104B/07R,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,103,Mitrovicë
11,1103B,1103B/06D,89,AKR - ALEANCA KOSOVA E RE,126,Mitrovicë
11,1104B,1104B/08R,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,106,Mitrovicë
11,1102X,1102X/09R,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,157,Mitrovicë
11,1104B,1104B/04R,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,157,Mitrovicë
11,1102B,1102B/13R,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,97,Mitrovicë
11,1122B,1122B/02D,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,84,Mitrovicë
11,1102X,1102X/11R,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,128,Mitrovicë
11,1123B,1123B/01D,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,37,Mitrovicë
11,1102X,1102X/12R,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,130,Mitrovicë
11,1112B,1112B/03R,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,133,Mitrovicë
11,1124B,1124B/01D,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,35,Mitrovicë
11,1112B,1112B/04D,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,99,Mitrovicë
11,1102X,1102X/14R,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,98,Mitrovicë
11,1113B,1113B/01R,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,92,Mitrovicë
11,1126B,1126B/01D,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,42,Mitrovicë
11,1105B,1105B/01R,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,141,Mitrovicë
11,1102X,1102X/10R,89,AKR - ALEANCA KOSOVA E RE,113,Mitrovicë
11,1102X,1102X/10R,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,127,Mitrovicë
11,1114B,1114B/02D,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,37,Mitrovicë
11,1103B,1103B/02R,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,176,Mitrovicë
11,1115B,1115B/01R,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,157,Mitrovicë
11,1105B,1105B/04R,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,140,Mitrovicë
11,1129B,1129B/02D,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,124,Mitrovicë
11,1115B,1115B/02D,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,83,Mitrovicë
11,1103B,1103B/04R,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,148,Mitrovicë
11,1111B,1111B/02R,89,AKR - ALEANCA KOSOVA E RE,172,Mitrovicë
11,1105B,1105B/07D,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,114,Mitrovicë
11,1116B,1116B/02R,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,85,Mitrovicë
11,1109B,1109B/01R,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,175,Mitrovicë
11,1103B,1103B/03R,89,AKR - ALEANCA KOSOVA E RE,138,Mitrovicë
11,1105B,1105B/02R,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,182,Mitrovicë
11,1117B,1117B/01R,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,88,Mitrovicë
11,1102B,1102B/13R,89,AKR - ALEANCA KOSOVA E RE,98,Mitrovicë
11,1117B,1117B/02D,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,114,Mitrovicë
11,1102B,1102B/14R,89,AKR - ALEANCA KOSOVA E RE,102,Mitrovicë
11,1118B,1118B/01D,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,71,Mitrovicë
11,1102B,1102B/01R,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,106,Mitrovicë
11,1111B,1111B/02R,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,123,Mitrovicë
11,1120B,1120B/01D,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,70,Mitrovicë
11,1111B,1111B/03R,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,129,Mitrovicë
11,1121B,1121B/01R,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,98,Mitrovicë
11,1111B,1111B/04R,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,166,Mitrovicë
11,1116B,1116B/02R,89,AKR - ALEANCA KOSOVA E RE,123,Mitrovicë
11,1104B,1104B/09D,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,120,Mitrovicë
11,1116B,1116B/03D,89,AKR - ALEANCA KOSOVA E RE,107,Mitrovicë
11,1104B,1104B/05R,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,196,Mitrovicë
11,1117B,1117B/01R,89,AKR - ALEANCA KOSOVA E RE,153,Mitrovicë
11,1104B,1104B/06R,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,169,Mitrovicë
11,1117B,1117B/02D,89,AKR - ALEANCA KOSOVA E RE,121,Mitrovicë
11,1102X,1102X/06R,89,AKR - ALEANCA KOSOVA E RE,114,Mitrovicë
11,1118B,1118B/01D,89,AKR - ALEANCA KOSOVA E RE,74,Mitrovicë
11,1102X,1102X/07R,89,AKR - ALEANCA KOSOVA E RE,131,Mitrovicë
11,1119B,1119B/01D,89,AKR - ALEANCA KOSOVA E RE,0,Mitrovicë
11,1102X,1102X/08R,89,AKR - ALEANCA KOSOVA E RE,101,Mitrovicë
11,1120B,1120B/01D,89,AKR - ALEANCA KOSOVA E RE,93,Mitrovicë
11,1113B,1113B/02D,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,71,Mitrovicë
11,1127B,1127B/01D,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,93,Mitrovicë
11,1114B,1114B/01R,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,112,Mitrovicë
11,1128B,1128B/01D,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,154,Mitrovicë
11,1105B,1105B/03R,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,98,Mitrovicë
11,1129B,1129B/01R,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,161,Mitrovicë
11,1104B,1104B/06R,89,AKR - ALEANCA KOSOVA E RE,174,Mitrovicë
11,1122B,1122B/02D,89,AKR - ALEANCA KOSOVA E RE,136,Mitrovicë
11,1104B,1104B/07R,89,AKR - ALEANCA KOSOVA E RE,183,Mitrovicë
11,1123B,1123B/01D,89,AKR - ALEANCA KOSOVA E RE,5,Mitrovicë
11,1104B,1104B/08R,89,AKR - ALEANCA KOSOVA E RE,106,Mitrovicë
11,1112B,1112B/04D,89,AKR - ALEANCA KOSOVA E RE,153,Mitrovicë
11,1104B,1104B/09D,89,AKR - ALEANCA KOSOVA E RE,118,Mitrovicë
11,1113B,1113B/01R,89,AKR - ALEANCA KOSOVA E RE,109,Mitrovicë
11,1116B,1116B/03D,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,31,Mitrovicë
11,1113B,1113B/02D,89,AKR - ALEANCA KOSOVA E RE,114,Mitrovicë
11,1109B,1109B/02R,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,164,Mitrovicë
11,1114B,1114B/01R,89,AKR - ALEANCA KOSOVA E RE,330,Mitrovicë
11,1109B,1109B/03D,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,121,Mitrovicë
11,1114B,1114B/02D,89,AKR - ALEANCA KOSOVA E RE,235,Mitrovicë
11,1111B,1111B/01R,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,159,Mitrovicë
11,1115B,1115B/01R,89,AKR - ALEANCA KOSOVA E RE,144,Mitrovicë
11,1103B,1103B/04R,89,AKR - ALEANCA KOSOVA E RE,162,Mitrovicë
11,1115B,1115B/02D,89,AKR - ALEANCA KOSOVA E RE,66,Mitrovicë
11,1103B,1103B/05R,89,AKR - ALEANCA KOSOVA E RE,145,Mitrovicë
11,1130B,1130B/01D,89,AKR - ALEANCA KOSOVA E RE,64,Mitrovicë
11,1102B,1102B/03R,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,135,Mitrovicë
11,1132B,1132B/01D,89,AKR - ALEANCA KOSOVA E RE,90,Mitrovicë
11,1111B,1111B/05D,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,60,Mitrovicë
11,1102B,1102B/04R,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,112,Mitrovicë
11,1112B,1112B/01R,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,92,Mitrovicë
11,1102B,1102B/05R,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,160,Mitrovicë
11,1112B,1112B/02R,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,127,Mitrovicë
11,1102B,1102B/06R,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,132,Mitrovicë
11,1103X,1103X/04D,89,AKR - ALEANCA KOSOVA E RE,132,Mitrovicë
11,1102B,1102B/07R,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,119,Mitrovicë
11,1104B,1104B/01R,89,AKR - ALEANCA KOSOVA E RE,146,Mitrovicë
11,1102B,1102B/08R,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,118,Mitrovicë
11,1104B,1104B/02R,89,AKR - ALEANCA KOSOVA E RE,135,Mitrovicë
11,1102X,1102X/14R,89,AKR - ALEANCA KOSOVA E RE,104,Mitrovicë
11,1102X,1102X/16D,89,AKR - ALEANCA KOSOVA E RE,83,Mitrovicë
11,1121B,1121B/01R,89,AKR - ALEANCA KOSOVA E RE,124,Mitrovicë
11,1102X,1102X/15R,89,AKR - ALEANCA KOSOVA E RE,135,Mitrovicë
11,1121B,1121B/02D,89,AKR - ALEANCA KOSOVA E RE,78,Mitrovicë
11,1104B,1104B/05R,89,AKR - ALEANCA KOSOVA E RE,195,Mitrovicë
11,1122B,1122B/01R,89,AKR - ALEANCA KOSOVA E RE,209,Mitrovicë
11,1103B,1103B/01R,89,AKR - ALEANCA KOSOVA E RE,192,Mitrovicë
11,1102B,1102B/06R,89,AKR - ALEANCA KOSOVA E RE,88,Mitrovicë
11,1102B,1102B/14R,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,82,Mitrovicë
11,1102B,1102B/07R,89,AKR - ALEANCA KOSOVA E RE,112,Mitrovicë
11,1102B,1102B/15D,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,26,Mitrovicë
11,1124B,1124B/01D,89,AKR - ALEANCA KOSOVA E RE,1,Mitrovicë
11,1102X,1102X/01R,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,128,Mitrovicë
11,1125B,1125B/01D,89,AKR - ALEANCA KOSOVA E RE,38,Mitrovicë
11,1102B,1102B/11R,89,AKR - ALEANCA KOSOVA E RE,134,Mitrovicë
11,1126B,1126B/01D,89,AKR - ALEANCA KOSOVA E RE,23,Mitrovicë
11,1102B,1102B/12R,89,AKR - ALEANCA KOSOVA E RE,96,Mitrovicë
11,1127B,1127B/01D,89,AKR - ALEANCA KOSOVA E RE,69,Mitrovicë
11,1102X,1102X/04R,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,116,Mitrovicë
11,1128B,1128B/01D,89,AKR - ALEANCA KOSOVA E RE,144,Mitrovicë
11,1102X,1102X/05R,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,125,Mitrovicë
11,1129B,1129B/01R,89,AKR - ALEANCA KOSOVA E RE,50,Mitrovicë
11,1102X,1102X/06R,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,112,Mitrovicë
11,1129B,1129B/02D,89,AKR - ALEANCA KOSOVA E RE,60,Mitrovicë
11,1102X,1102X/07R,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,66,Mitrovicë
11,1105B,1105B/05R,89,AKR - ALEANCA KOSOVA E RE,122,Mitrovicë
11,1102X,1102X/08R,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,128,Mitrovicë
11,1105B,1105B/06R,89,AKR - ALEANCA KOSOVA E RE,153,Mitrovicë
11,1102X,1102X/02R,89,AKR - ALEANCA KOSOVA E RE,113,Mitrovicë
11,1105B,1105B/07D,89,AKR - ALEANCA KOSOVA E RE,127,Mitrovicë
11,1102X,1102X/03R,89,AKR - ALEANCA KOSOVA E RE,91,Mitrovicë
11,1109B,1109B/01R,89,AKR - ALEANCA KOSOVA E RE,144,Mitrovicë
11,1102X,1102X/04R,89,AKR - ALEANCA KOSOVA E RE,125,Mitrovicë
11,1109B,1109B/02R,89,AKR - ALEANCA KOSOVA E RE,158,Mitrovicë
11,1102X,1102X/05R,89,AKR - ALEANCA KOSOVA E RE,154,Mitrovicë
11,1109B,1109B/03D,89,AKR - ALEANCA KOSOVA E RE,91,Mitrovicë
11,1102X,1102X/13R,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,102,Mitrovicë
11,1102B,1102B/01R,89,AKR - ALEANCA KOSOVA E RE,87,Mitrovicë
11,1125B,1125B/01D,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,44,Mitrovicë
11,1102B,1102B/02R,89,AKR - ALEANCA KOSOVA E RE,116,Mitrovicë
11,1111B,1111B/03R,89,AKR - ALEANCA KOSOVA E RE,166,Mitrovicë
