id,Polling Center,Party_ID,Party,Votes,Municipality
11,1132B,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,82,Mitrovicë
13,1301E,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,1020,Lipjan
13,1301E,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,697,Lipjan
13,1301X,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,728,Lipjan
13,1301X,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,538,Lipjan
13,1302E,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,1506,Lipjan
13,1302E,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,1120,Lipjan
13,1303E,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,920,Lipjan
13,1303E,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,749,Lipjan
13,1304E,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,261,Lipjan
13,1304E,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,1031,Lipjan
13,1305E,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,464,Lipjan
13,1305E,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,927,Lipjan
13,1306E,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,698,Lipjan
13,1306E,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,620,Lipjan
13,1307E,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,1647,Lipjan
13,1307E,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,1184,Lipjan
13,1308E,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,731,Lipjan
13,1308E,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,499,Lipjan
13,1311E,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,111,Lipjan
13,1311E,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,111,Lipjan
13,1314E,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,110,Lipjan
13,1314E,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,36,Lipjan
13,1315E,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,36,Lipjan
13,1315E,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,80,Lipjan
13,1316E,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,38,Lipjan
13,1316E,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,52,Lipjan
13,1317E,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,1012,Lipjan
13,1317E,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,623,Lipjan
13,1319E,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,56,Lipjan
13,1319E,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,46,Lipjan
13,1320E,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,38,Lipjan
13,1320E,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,15,Lipjan
13,1322E,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,992,Lipjan
13,1322E,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,425,Lipjan
13,1323E,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,960,Lipjan
13,1323E,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,626,Lipjan
13,1324E,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,408,Lipjan
13,1324E,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,608,Lipjan
13,1325E,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,1149,Lipjan
13,1325E,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,806,Lipjan
13,1326E,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,343,Lipjan
13,1326E,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,488,Lipjan
13,1327E,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,524,Lipjan
13,1327E,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,246,Lipjan
13,1328E,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,618,Lipjan
13,1328E,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,684,Lipjan
13,1329E,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,394,Lipjan
13,1329E,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,218,Lipjan
13,1330E,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,391,Lipjan
13,1330E,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,322,Lipjan
13,1331E,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,430,Lipjan
13,1331E,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,574,Lipjan
14,1401D,126,G.I.SRPSKA,6,Novobërdë
14,1401D,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,339,Novobërdë
14,1402D,126,G.I.SRPSKA,10,Novobërdë
14,1402D,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,561,Novobërdë
14,1403D,126,G.I.SRPSKA,326,Novobërdë
14,1403D,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,28,Novobërdë
14,1404D,126,G.I.SRPSKA,243,Novobërdë
14,1404D,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,30,Novobërdë
14,1406D,126,G.I.SRPSKA,97,Novobërdë
14,1406D,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,11,Novobërdë
14,1407D,126,G.I.SRPSKA,3,Novobërdë
14,1407D,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,114,Novobërdë
14,1408D,126,G.I.SRPSKA,1,Novobërdë
14,1408D,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,391,Novobërdë
14,1409D,126,G.I.SRPSKA,13,Novobërdë
14,1409D,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,160,Novobërdë
14,1410D,126,G.I.SRPSKA,144,Novobërdë
14,1410D,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,13,Novobërdë
14,1411D,126,G.I.SRPSKA,117,Novobërdë
14,1411D,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,14,Novobërdë
14,1412D,126,G.I.SRPSKA,515,Novobërdë
14,1412D,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,30,Novobërdë
14,1413D,126,G.I.SRPSKA,213,Novobërdë
14,1413D,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,21,Novobërdë
14,1414D,126,G.I.SRPSKA,188,Novobërdë
14,1414D,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,3,Novobërdë
14,1415D,126,G.I.SRPSKA,776,Novobërdë
14,1415D,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,184,Novobërdë
14,1416D,126,G.I.SRPSKA,56,Novobërdë
14,1416D,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,1,Novobërdë
14,1417D,126,G.I.SRPSKA,58,Novobërdë
14,1417D,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,3,Novobërdë
14,1418D,126,G.I.SRPSKA,106,Novobërdë
14,1418D,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,8,Novobërdë
14,1419D,126,G.I.SRPSKA,1,Novobërdë
14,1419D,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,61,Novobërdë
14,1420D,126,G.I.SRPSKA,19,Novobërdë
14,1420D,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,250,Novobërdë
15,1501E,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,1726,Obiliq
15,1501E,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,1491,Obiliq
15,1502E,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,801,Obiliq
15,1502E,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,637,Obiliq
15,1503E,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,444,Obiliq
15,1503E,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,364,Obiliq
15,1504E,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,282,Obiliq
15,1504E,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,185,Obiliq
15,1505E,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,376,Obiliq
15,1505E,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,532,Obiliq
15,1507E,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,95,Obiliq
15,1507E,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,110,Obiliq
15,1509E,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,40,Obiliq
15,1509E,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,54,Obiliq
15,1511E,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,48,Obiliq
15,1511E,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,40,Obiliq
15,1512E,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,151,Obiliq
15,1512E,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,187,Obiliq
15,1514E,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,8,Obiliq
15,1514E,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,18,Obiliq
15,1515E,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,1,Obiliq
15,1515E,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,1,Obiliq
15,1519E,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,545,Obiliq
15,1519E,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,182,Obiliq
15,1520E,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,564,Obiliq
15,1520E,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,674,Obiliq
15,1521E,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,265,Obiliq
15,1521E,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,104,Obiliq
16,1601A,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,629,Rahovec
16,1601A,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,1971,Rahovec
16,1602A,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,323,Rahovec
16,1602A,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,848,Rahovec
16,1602X,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,219,Rahovec
16,1602X,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,736,Rahovec
16,1603A,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,153,Rahovec
16,1603A,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,151,Rahovec
16,1604A,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,197,Rahovec
16,1604A,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,98,Rahovec
16,1605A,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,50,Rahovec
16,1605A,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,205,Rahovec
16,1606A,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,129,Rahovec
16,1606A,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,128,Rahovec
16,1607A,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,198,Rahovec
16,1607A,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,245,Rahovec
16,1608A,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,1155,Rahovec
16,1608A,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,610,Rahovec
16,1609A,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,377,Rahovec
16,1609A,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,483,Rahovec
16,1610A,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,642,Rahovec
16,1610A,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,514,Rahovec
16,1611A,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,159,Rahovec
16,1611A,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,223,Rahovec
16,1612A,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,874,Rahovec
16,1612A,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,243,Rahovec
16,1619A,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,20,Rahovec
16,1619A,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,80,Rahovec
16,1620A,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,51,Rahovec
16,1620A,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,105,Rahovec
16,1621A,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,587,Rahovec
16,1621A,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,333,Rahovec
16,1622A,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,496,Rahovec
16,1622A,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,258,Rahovec
16,1623A,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,358,Rahovec
16,1623A,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,199,Rahovec
16,1624A,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,574,Rahovec
16,1624A,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,487,Rahovec
16,1625A,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,373,Rahovec
16,1625A,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,255,Rahovec
16,1626A,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,38,Rahovec
16,1626A,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,64,Rahovec
16,1627A,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,366,Rahovec
16,1627A,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,389,Rahovec
16,1628A,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,633,Rahovec
16,1628A,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,501,Rahovec
16,1629A,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,54,Rahovec
16,1629A,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,15,Rahovec
16,1630A,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,196,Rahovec
16,1630A,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,155,Rahovec
16,1631A,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,179,Rahovec
16,1631A,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,162,Rahovec
16,1632A,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,289,Rahovec
16,1632A,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,186,Rahovec
16,1633A,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,463,Rahovec
16,1633A,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,1434,Rahovec
16,1634A,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,161,Rahovec
16,1634A,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,155,Rahovec
16,1635A,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,137,Rahovec
16,1635A,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,122,Rahovec
16,1637A,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,88,Rahovec
16,1637A,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,98,Rahovec
16,1638A,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,216,Rahovec
16,1638A,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,53,Rahovec
16,1639A,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,34,Rahovec
16,1639A,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,90,Rahovec
16,1640A,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,155,Rahovec
16,1640A,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,39,Rahovec
16,1641A,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,71,Rahovec
16,1641A,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,115,Rahovec
17,1701C,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,511,Pejë
17,1701C,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,1301,Pejë
17,1702C,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,747,Pejë
17,1702C,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,1597,Pejë
17,1703C,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,465,Pejë
17,1703C,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,1273,Pejë
17,1704C,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,1640,Pejë
17,1704C,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,3245,Pejë
17,1704X,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,1141,Pejë
17,1704X,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,2707,Pejë
17,1704Y,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,891,Pejë
17,1704Y,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,1890,Pejë
17,1705C,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,808,Pejë
17,1705C,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,1152,Pejë
