id,Polling Center,Polling Station,Party_ID,Party,Votes,Municipality
1,0105C,0105C/03R,55,Partia Shqiptare Demokristiane e Kosovës (PSHDK),0,Deçan
1,0105C,0105C/07R,55,Partia Shqiptare Demokristiane e Kosovës (PSHDK),2,Deçan
1,0101X,0101X/06R,55,Partia Shqiptare Demokristiane e Kosovës (PSHDK),8,Deçan
1,0108C,0108C/01R,55,Partia Shqiptare Demokristiane e Kosovës (PSHDK),14,Deçan
1,0108C,0108C/03R,55,Partia Shqiptare Demokristiane e Kosovës (PSHDK),2,Deçan
1,0108C,0108C/05R,55,Partia Shqiptare Demokristiane e Kosovës (PSHDK),13,Deçan
1,0105C,0105C/02R,55,Partia Shqiptare Demokristiane e Kosovës (PSHDK),2,Deçan
1,0105C,0105C/04R,55,Partia Shqiptare Demokristiane e Kosovës (PSHDK),1,Deçan
1,0105C,0105C/08D,55,Partia Shqiptare Demokristiane e Kosovës (PSHDK),0,Deçan
1,0101X,0101X/07D,55,Partia Shqiptare Demokristiane e Kosovës (PSHDK),1,Deçan
1,0108C,0108C/02R,55,Partia Shqiptare Demokristiane e Kosovës (PSHDK),0,Deçan
1,0102C,0102C/06D,55,Partia Shqiptare Demokristiane e Kosovës (PSHDK),2,Deçan
1,0106C,0106C/03R,55,Partia Shqiptare Demokristiane e Kosovës (PSHDK),3,Deçan
1,0110C,0110C/01R,55,Partia Shqiptare Demokristiane e Kosovës (PSHDK),2,Deçan
1,0105C,0105C/05R,55,Partia Shqiptare Demokristiane e Kosovës (PSHDK),0,Deçan
1,0106C,0106C/01R,55,Partia Shqiptare Demokristiane e Kosovës (PSHDK),1,Deçan
1,0110C,0110C/02R,55,Partia Shqiptare Demokristiane e Kosovës (PSHDK),2,Deçan
1,0105C,0105C/06R,55,Partia Shqiptare Demokristiane e Kosovës (PSHDK),0,Deçan
1,0106C,0106C/02R,55,Partia Shqiptare Demokristiane e Kosovës (PSHDK),0,Deçan
1,0108C,0108C/07D,55,Partia Shqiptare Demokristiane e Kosovës (PSHDK),5,Deçan
1,0108C,0108C/04R,55,Partia Shqiptare Demokristiane e Kosovës (PSHDK),3,Deçan
1,0110C,0110C/04D,55,Partia Shqiptare Demokristiane e Kosovës (PSHDK),0,Deçan
1,0106C,0106C/04R,55,Partia Shqiptare Demokristiane e Kosovës (PSHDK),0,Deçan
1,0110C,0110C/03R,55,Partia Shqiptare Demokristiane e Kosovës (PSHDK),0,Deçan
1,0103C,0103C/01R,61,LËVIZJA VETËVENDOSJE!,3,Deçan
1,0101C,0101C/01R,61,LËVIZJA VETËVENDOSJE!,14,Deçan
1,0103C,0103C/04R,61,LËVIZJA VETËVENDOSJE!,23,Deçan
1,0103C,0103C/03R,61,LËVIZJA VETËVENDOSJE!,15,Deçan
1,0101X,0101X/02R,61,LËVIZJA VETËVENDOSJE!,19,Deçan
1,0106C,0106C/05R,61,LËVIZJA VETËVENDOSJE!,28,Deçan
1,0101C,0101C/03R,61,LËVIZJA VETËVENDOSJE!,14,Deçan
1,0108C,0108C/03R,61,LËVIZJA VETËVENDOSJE!,25,Deçan
1,0101C,0101C/02R,61,LËVIZJA VETËVENDOSJE!,17,Deçan
1,0101C,0101C/04R,61,LËVIZJA VETËVENDOSJE!,11,Deçan
1,0106C,0106C/07R,61,LËVIZJA VETËVENDOSJE!,8,Deçan
1,0101X,0101X/03R,61,LËVIZJA VETËVENDOSJE!,28,Deçan
1,0106C,0106C/06R,61,LËVIZJA VETËVENDOSJE!,32,Deçan
1,0106C,0106C/08D,61,LËVIZJA VETËVENDOSJE!,19,Deçan
1,0103C,0103C/02R,61,LËVIZJA VETËVENDOSJE!,10,Deçan
1,0105C,0105C/01R,61,LËVIZJA VETËVENDOSJE!,28,Deçan
1,0101C,0101C/05D,61,LËVIZJA VETËVENDOSJE!,16,Deçan
1,0105C,0105C/05R,61,LËVIZJA VETËVENDOSJE!,3,Deçan
1,0101X,0101X/04R,61,LËVIZJA VETËVENDOSJE!,11,Deçan
1,0101X,0101X/06R,61,LËVIZJA VETËVENDOSJE!,18,Deçan
1,0108C,0108C/01R,61,LËVIZJA VETËVENDOSJE!,36,Deçan
1,0108C,0108C/05R,61,LËVIZJA VETËVENDOSJE!,18,Deçan
1,0105C,0105C/02R,61,LËVIZJA VETËVENDOSJE!,9,Deçan
1,0101X,0101X/01R,61,LËVIZJA VETËVENDOSJE!,36,Deçan
1,0105C,0105C/06R,61,LËVIZJA VETËVENDOSJE!,15,Deçan
1,0101X,0101X/05R,61,LËVIZJA VETËVENDOSJE!,18,Deçan
1,0101X,0101X/07D,61,LËVIZJA VETËVENDOSJE!,30,Deçan
1,0108C,0108C/02R,61,LËVIZJA VETËVENDOSJE!,6,Deçan
1,0108C,0108C/06R,61,LËVIZJA VETËVENDOSJE!,9,Deçan
1,0105C,0105C/03R,61,LËVIZJA VETËVENDOSJE!,12,Deçan
1,0110C,0110C/03R,61,LËVIZJA VETËVENDOSJE!,3,Deçan
1,0105C,0105C/07R,61,LËVIZJA VETËVENDOSJE!,4,Deçan
1,0106C,0106C/01R,61,LËVIZJA VETËVENDOSJE!,0,Deçan
1,0102C,0102C/01R,61,LËVIZJA VETËVENDOSJE!,15,Deçan
1,0102C,0102C/03R,61,LËVIZJA VETËVENDOSJE!,14,Deçan
1,0108C,0108C/07D,61,LËVIZJA VETËVENDOSJE!,9,Deçan
1,0105C,0105C/04R,61,LËVIZJA VETËVENDOSJE!,4,Deçan
1,0110C,0110C/04D,61,LËVIZJA VETËVENDOSJE!,7,Deçan
1,0105C,0105C/08D,61,LËVIZJA VETËVENDOSJE!,8,Deçan
1,0106C,0106C/02R,61,LËVIZJA VETËVENDOSJE!,10,Deçan
1,0102C,0102C/02R,61,LËVIZJA VETËVENDOSJE!,36,Deçan
1,0108C,0108C/04R,61,LËVIZJA VETËVENDOSJE!,36,Deçan
1,0110C,0110C/01R,61,LËVIZJA VETËVENDOSJE!,20,Deçan
1,BM201,BM201/001,61,LËVIZJA VETËVENDOSJE!,8,Deçan
1,CB201,CB201/001,61,LËVIZJA VETËVENDOSJE!,5,Deçan
1,0110C,0110C/02R,61,LËVIZJA VETËVENDOSJE!,13,Deçan
1,0106C,0106C/03R,61,LËVIZJA VETËVENDOSJE!,18,Deçan
1,0102C,0102C/06D,61,LËVIZJA VETËVENDOSJE!,3,Deçan
1,0102C,0102C/05R,61,LËVIZJA VETËVENDOSJE!,6,Deçan
1,0106C,0106C/04R,61,LËVIZJA VETËVENDOSJE!,14,Deçan
1,0103C,0103C/05D,61,LËVIZJA VETËVENDOSJE!,13,Deçan
1,0102C,0102C/04R,61,LËVIZJA VETËVENDOSJE!,22,Deçan
1,0101C,0101C/01R,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,101,Deçan
1,0101X,0101X/03R,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,176,Deçan
1,0101X,0101X/02R,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,231,Deçan
1,0102C,0102C/01R,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,108,Deçan
1,0102C,0102C/06D,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,112,Deçan
1,0103C,0103C/04R,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,209,Deçan
1,0101C,0101C/05D,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,91,Deçan
1,0101X,0101X/04R,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,200,Deçan
1,0101X,0101X/06R,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,146,Deçan
1,0102C,0102C/03R,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,76,Deçan
1,0102C,0102C/05R,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,151,Deçan
1,0101C,0101C/02R,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,181,Deçan
1,0101C,0101C/04R,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,212,Deçan
1,0101X,0101X/01R,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,166,Deçan
1,0101X,0101X/05R,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,216,Deçan
1,0101X,0101X/07D,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,120,Deçan
1,0102C,0102C/04R,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,133,Deçan
1,0102C,0102C/02R,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,104,Deçan
1,0103C,0103C/02R,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,211,Deçan
1,0105C,0105C/01R,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,85,Deçan
1,0105C,0105C/03R,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,122,Deçan
1,0105C,0105C/07R,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,40,Deçan
1,0106C,0106C/05R,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,206,Deçan
1,0106C,0106C/07R,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,189,Deçan
1,0103C,0103C/01R,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,203,Deçan
1,0103C,0103C/03R,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,173,Deçan
1,0105C,0105C/02R,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,112,Deçan
1,0105C,0105C/04R,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,133,Deçan
1,0105C,0105C/08D,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,54,Deçan
1,0106C,0106C/06R,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,228,Deçan
1,0106C,0106C/08D,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,165,Deçan
1,0108C,0108C/02R,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,103,Deçan
1,0101C,0101C/03R,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,170,Deçan
1,0110C,0110C/01R,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,145,Deçan
1,CB201,CB201/001,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,34,Deçan
1,0106C,0106C/01R,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,156,Deçan
1,0106C,0106C/03R,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,202,Deçan
1,0108C,0108C/01R,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,89,Deçan
1,0108C,0108C/03R,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,104,Deçan
1,0108C,0108C/07D,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,80,Deçan
1,BM201,BM201/001,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,1,Deçan
1,0105C,0105C/06R,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,131,Deçan
1,0106C,0106C/02R,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,178,Deçan
1,0106C,0106C/04R,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,175,Deçan
1,0108C,0108C/05R,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,95,Deçan
1,0108C,0108C/06R,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,115,Deçan
1,0110C,0110C/04D,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,81,Deçan
1,0105C,0105C/05R,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,159,Deçan
1,0110C,0110C/03R,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,156,Deçan
1,0110C,0110C/02R,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,135,Deçan
1,0108C,0108C/04R,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,110,Deçan
1,0103C,0103C/05D,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,97,Deçan
1,0102C,0102C/06D,70,Partia e Drejtësisë - PD,0,Deçan
1,0106C,0106C/05R,70,Partia e Drejtësisë - PD,0,Deçan
1,0101C,0101C/01R,70,Partia e Drejtësisë - PD,2,Deçan
1,0103C,0103C/01R,70,Partia e Drejtësisë - PD,4,Deçan
1,0101C,0101C/05D,70,Partia e Drejtësisë - PD,6,Deçan
1,0106C,0106C/08D,70,Partia e Drejtësisë - PD,1,Deçan
1,0106C,0106C/07R,70,Partia e Drejtësisë - PD,1,Deçan
1,0101X,0101X/01R,70,Partia e Drejtësisë - PD,3,Deçan
1,0102C,0102C/04R,70,Partia e Drejtësisë - PD,0,Deçan
1,0101C,0101C/03R,70,Partia e Drejtësisë - PD,15,Deçan
1,0101X,0101X/02R,70,Partia e Drejtësisë - PD,3,Deçan
1,0103C,0103C/04R,70,Partia e Drejtësisë - PD,4,Deçan
1,0102C,0102C/05R,70,Partia e Drejtësisë - PD,3,Deçan
1,0103C,0103C/03R,70,Partia e Drejtësisë - PD,3,Deçan
1,0101C,0101C/02R,70,Partia e Drejtësisë - PD,4,Deçan
1,0101X,0101X/04R,70,Partia e Drejtësisë - PD,1,Deçan
1,0105C,0105C/04R,70,Partia e Drejtësisë - PD,3,Deçan
1,0101X,0101X/03R,70,Partia e Drejtësisë - PD,2,Deçan
1,0106C,0106C/06R,70,Partia e Drejtësisë - PD,0,Deçan
1,0108C,0108C/02R,70,Partia e Drejtësisë - PD,1,Deçan
1,0103C,0103C/02R,70,Partia e Drejtësisë - PD,0,Deçan
1,0105C,0105C/01R,70,Partia e Drejtësisë - PD,3,Deçan
1,0110C,0110C/01R,70,Partia e Drejtësisë - PD,3,Deçan
1,CB201,CB201/001,70,PARTIA E DREJTËSISË - PD,1,Deçan
1,0105C,0105C/07R,70,Partia e Drejtësisë - PD,0,Deçan
1,0101X,0101X/06R,70,Partia e Drejtësisë - PD,1,Deçan
1,0108C,0108C/03R,70,Partia e Drejtësisë - PD,0,Deçan
1,0108C,0108C/05R,70,Partia e Drejtësisë - PD,5,Deçan
1,0101C,0101C/04R,70,Partia e Drejtësisë - PD,2,Deçan
1,BM201,BM201/001,70,PARTIA E DREJTËSISË - PD,0,Deçan
1,0105C,0105C/06R,70,Partia e Drejtësisë - PD,5,Deçan
1,0101X,0101X/05R,70,Partia e Drejtësisë - PD,2,Deçan
1,0101X,0101X/07D,70,Partia e Drejtësisë - PD,1,Deçan
1,0102C,0102C/02R,70,Partia e Drejtësisë - PD,13,Deçan
1,0108C,0108C/06R,70,Partia e Drejtësisë - PD,3,Deçan
1,0102C,0102C/01R,70,Partia e Drejtësisë - PD,3,Deçan
1,0105C,0105C/05R,70,Partia e Drejtësisë - PD,2,Deçan
1,0110C,0110C/03R,70,Partia e Drejtësisë - PD,2,Deçan
1,0106C,0106C/01R,70,Partia e Drejtësisë - PD,3,Deçan
1,0110C,0110C/04D,70,Partia e Drejtësisë - PD,20,Deçan
1,0102C,0102C/03R,70,Partia e Drejtësisë - PD,0,Deçan
1,0105C,0105C/02R,70,Partia e Drejtësisë - PD,5,Deçan
1,0110C,0110C/02R,70,Partia e Drejtësisë - PD,9,Deçan
1,0108C,0108C/04R,70,Partia e Drejtësisë - PD,2,Deçan
1,0105C,0105C/08D,70,Partia e Drejtësisë - PD,1,Deçan
1,0106C,0106C/02R,70,Partia e Drejtësisë - PD,4,Deçan
1,0106C,0106C/04R,70,Partia e Drejtësisë - PD,1,Deçan
1,0108C,0108C/07D,70,Partia e Drejtësisë - PD,3,Deçan
1,0106C,0106C/03R,70,Partia e Drejtësisë - PD,3,Deçan
1,0105C,0105C/03R,70,Partia e Drejtësisë - PD,2,Deçan
1,0103C,0103C/05D,70,Partia e Drejtësisë - PD,1,Deçan
1,0108C,0108C/01R,70,Partia e Drejtësisë - PD,3,Deçan
1,0101X,0101X/02R,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,58,Deçan
1,0101C,0101C/01R,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,101,Deçan
1,0103C,0103C/01R,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,56,Deçan
1,0101X,0101X/04R,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,114,Deçan
1,0103C,0103C/04R,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,75,Deçan
1,0102C,0102C/05R,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,98,Deçan
1,0101X,0101X/05R,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,96,Deçan
1,0102C,0102C/04R,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,37,Deçan
1,0102C,0102C/06D,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,96,Deçan
1,0103C,0103C/02R,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,111,Deçan
1,0105C,0105C/01R,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,162,Deçan
1,0101C,0101C/05D,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,53,Deçan
1,0105C,0105C/07R,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,106,Deçan
1,0101X,0101X/06R,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,87,Deçan
1,0102C,0102C/01R,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,105,Deçan
1,0102C,0102C/03R,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,190,Deçan
1,0101C,0101C/02R,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,104,Deçan
1,0101C,0101C/04R,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,111,Deçan
1,0101X,0101X/01R,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,70,Deçan
1,0101X,0101X/03R,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,51,Deçan
1,0101X,0101X/07D,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,57,Deçan
1,0106C,0106C/04R,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,65,Deçan
1,0106C,0106C/08D,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,33,Deçan
1,0108C,0108C/02R,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,145,Deçan
1,0101C,0101C/03R,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,46,Deçan
1,0105C,0105C/05R,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,163,Deçan
1,0106C,0106C/01R,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,29,Deçan
1,0106C,0106C/03R,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,47,Deçan
1,0106C,0106C/05R,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,38,Deçan
1,0103C,0103C/03R,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,76,Deçan
1,0105C,0105C/02R,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,148,Deçan
1,0105C,0105C/04R,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,133,Deçan
1,0105C,0105C/06R,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,115,Deçan
1,0106C,0106C/02R,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,79,Deçan
1,0105C,0105C/08D,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,38,Deçan
1,BM201,BM201/001,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,4,Deçan
1,0102C,0102C/02R,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,102,Deçan
1,0108C,0108C/06R,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,118,Deçan
1,0110C,0110C/01R,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,64,Deçan
1,0110C,0110C/03R,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,26,Deçan
1,CB201,CB201/001,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,20,Deçan
1,0110C,0110C/02R,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,85,Deçan
1,0106C,0106C/07R,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,37,Deçan
1,0108C,0108C/03R,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,170,Deçan
1,0108C,0108C/05R,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,157,Deçan
1,0110C,0110C/04D,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,98,Deçan
1,0103C,0103C/05D,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,23,Deçan
1,0106C,0106C/06R,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,57,Deçan
1,0108C,0108C/07D,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,76,Deçan
1,0105C,0105C/03R,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,110,Deçan
1,0108C,0108C/04R,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,129,Deçan
1,0108C,0108C/01R,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,163,Deçan
1,0106C,0106C/03R,94,BALLI KOMBËTAR I KOSOVËS - BKK,0,Deçan
1,0102C,0102C/04R,94,BALLI KOMBËTAR I KOSOVËS - BKK,2,Deçan
1,0105C,0105C/01R,94,BALLI KOMBËTAR I KOSOVËS - BKK,0,Deçan
1,0102C,0102C/06D,94,BALLI KOMBËTAR I KOSOVËS - BKK,1,Deçan
1,0101C,0101C/01R,94,BALLI KOMBËTAR I KOSOVËS - BKK,1,Deçan
1,0103C,0103C/01R,94,BALLI KOMBËTAR I KOSOVËS - BKK,1,Deçan
1,CB201,CB201/001,94,BALLI KOMBËTAR I KOSOVËS - BKK,0,Deçan
1,0106C,0106C/05R,94,BALLI KOMBËTAR I KOSOVËS - BKK,2,Deçan
1,0106C,0106C/07R,94,BALLI KOMBËTAR I KOSOVËS - BKK,4,Deçan
1,0101X,0101X/01R,94,BALLI KOMBËTAR I KOSOVËS - BKK,0,Deçan
1,0101X,0101X/05R,94,BALLI KOMBËTAR I KOSOVËS - BKK,4,Deçan
1,0106C,0106C/08D,94,BALLI KOMBËTAR I KOSOVËS - BKK,0,Deçan
1,0106C,0106C/02R,94,BALLI KOMBËTAR I KOSOVËS - BKK,2,Deçan
1,0103C,0103C/04R,94,BALLI KOMBËTAR I KOSOVËS - BKK,10,Deçan
1,0108C,0108C/06R,94,BALLI KOMBËTAR I KOSOVËS - BKK,2,Deçan
1,0101C,0101C/05D,94,BALLI KOMBËTAR I KOSOVËS - BKK,0,Deçan
1,0101X,0101X/02R,94,BALLI KOMBËTAR I KOSOVËS - BKK,1,Deçan
1,0101X,0101X/06R,94,BALLI KOMBËTAR I KOSOVËS - BKK,0,Deçan
1,0102C,0102C/05R,94,BALLI KOMBËTAR I KOSOVËS - BKK,0,Deçan
1,0103C,0103C/03R,94,BALLI KOMBËTAR I KOSOVËS - BKK,3,Deçan
1,0101C,0101C/02R,94,BALLI KOMBËTAR I KOSOVËS - BKK,1,Deçan
1,0101C,0101C/04R,94,BALLI KOMBËTAR I KOSOVËS - BKK,4,Deçan
1,0105C,0105C/04R,94,BALLI KOMBËTAR I KOSOVËS - BKK,0,Deçan
1,0106C,0106C/04R,94,BALLI KOMBËTAR I KOSOVËS - BKK,1,Deçan
1,0101X,0101X/07D,94,BALLI KOMBËTAR I KOSOVËS - BKK,1,Deçan
1,0108C,0108C/02R,94,BALLI KOMBËTAR I KOSOVËS - BKK,0,Deçan
1,0103C,0103C/02R,94,BALLI KOMBËTAR I KOSOVËS - BKK,7,Deçan
1,0108C,0108C/04R,94,BALLI KOMBËTAR I KOSOVËS - BKK,0,Deçan
1,0101C,0101C/03R,94,BALLI KOMBËTAR I KOSOVËS - BKK,1,Deçan
1,0105C,0105C/05R,94,BALLI KOMBËTAR I KOSOVËS - BKK,0,Deçan
1,0101X,0101X/04R,94,BALLI KOMBËTAR I KOSOVËS - BKK,0,Deçan
1,0102C,0102C/01R,94,BALLI KOMBËTAR I KOSOVËS - BKK,1,Deçan
