Candidate,Gender,Party_ID,Party,Acronym,Votes
ABAZ ADEMI,M,97,NDS - NOVA DEMOKRATSKA STRANKA,,174
ABAZ BERISHA,M,70,Partia e Drejtësisë - PD,,2
ABAZ KELMENDI,M,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,74
ABAZ PEPAJ,M,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,109
ABDIRAMAN ZULJI,M,43,USB - UJEDINJENA STRANKA BOŠNJAKA,,34
ABDULA BILIBANI,M,50,VAKAT - KOALICIJA VAKAT,,50
ABDULHADI KRASNIC,M,102,KDTP - Kosova Demokratik Türk Partisi,,739
ABDULHADI KRASNIC,M,102,KDTP - KOSOVA DEMOKRATIK TÜRK PARTISI,,17
ABDULLA CEKO,M,74,BD - BASHKIMI DEMOKRATIK,,85
ABDULLA OBRTINCA,M,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,,4
ABDULLAH CARIKCI,M,102,KDTP - Kosova Demokratik Türk Partisi,,24
ABDULLAH CITAKU,M,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,,30
ABDULLAH ETEMI,M,74,BD - BASHKIMI DEMOKRATIK,,132
ABDULLAH MORINA,M,102,KDTP - Kosova Demokratik Türk Partisi,,50
ABDULLAH SELIMI,M,112,NISMA QYTETARE PËR FERIZAJ,,1
ABDULLAH VOJVODA,M,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,176
ABDURAHIM MIKULLOVCI,M,61,LËVIZJA VETËVENDOSJE!,,18
ABDURRAHMAN NAZIFI,M,121,Lëvizja Për Bashkim - LB,,70
ABDURRAHMON PLLANA,M,89,AKR - ALEANCA KOSOVA E RE,,34
ABDYL GASHI,M,61,LËVIZJA VETËVENDOSJE!,,33
ABDYL ZHAVELI,M,118,PSD - Partia Socialdemokrate e Kosovës,,6
ABEDIN AJVAZI,M,61,LËVIZJA VETËVENDOSJE!,,22
ABEDIN ALIU,M,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,78
ABEDIN HYSENAJ,M,89,AKR - ALEANCA KOSOVA E RE,,6
ABEDIN MEHAJ,M,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,,6
ABEDIN PLLANA,M,89,AKR - ALEANCA KOSOVA E RE,,152
ABETARE AGAJ,F,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,56
ABETARE DOBRUNA,F,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,,10
ABETARE FAZLIU,F,121,Lëvizja Për Bashkim - LB,,235
ABETARE GASHI,F,120,Partia e Fortë - PF,,87
ABETARE KURTI,F,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,,105
ABETARE NEZIRI,F,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,,14
ABETARE XHEMAJLI,F,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,,85
ABIDE PLEPOLLI,F,118,PSD - Partia Socialdemokrate e Kosovës,,7
ABIT AVDIU,M,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,135
ABIT KASTRATI,M,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,706
ADELINA AHMETI-BERISHA,F,70,Partia e Drejtësisë - PD,,46
ADELINA BEQIRI,F,122,PDAK - Partia Demokratike e Ashkanlive të Kosovës,,1
ADELINA BERISHA,F,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,,155
ADELINA EMINI,F,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,26
ADELINA HAZIRAJ,F,70,Partia e Drejtësisë - PD,,11
ADELINA HAZIRI,F,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,,145
ADELINA HOXHAJ,F,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,73
ADELINA KOVACEVIQ,F,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,79
ADELINA KRASNIQI,F,61,LËVIZJA VETËVENDOSJE!,,89
ADELINA KRASNIQI,F,75,ALEANCA PËR LIPJANIN,,91
ADELINA LIPOVICA,F,61,LËVIZJA VETËVENDOSJE!,,59
ADELINA MAXHUNI,F,121,Lëvizja Për Bashkim - LB,,22
ADELINA META,F,70,Partia e Drejtësisë - PD,,12
ADELINA MJEKIQI,F,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,50
ADELINA SEFA,F,70,Partia e Drejtësisë - PD,,1
ADELINA SEJDIU,F,61,LËVIZJA VETËVENDOSJE!,,30
ADELINA SHABANI,F,107,INICIATIVA QYTETARE PËR DRENASIN,,43
ADELINA TAHIRI,F,63,PK - PARTIA KONSERVATORE E KOSOVËS,,8
ADELINA UKAJ,F,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,145
ADELINA ZEQIRI,F,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,116
ADELINA ZHINIPOTOKU,F,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,39
ADELINE BERISHA,F,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,132
ADELINE KRASNIQI,F,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,,1
ADELINE STUBLLA,F,61,LËVIZJA VETËVENDOSJE!,,107
ADEM ADEMI,M,70,Partia e Drejtësisë - PD,,37
ADEM BALIU,M,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,,39
ADEM BEQIRI,M,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,,83
ADEM BERISHA,M,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,6245
ADEM BUBLICA,M,117,INICIATIVA QYTETARE E LIPJANIT DEMOKRATIK,,16
ADEM GASHI,M,89,AKR - ALEANCA KOSOVA E RE,,3
ADEM GOVORI,M,89,AKR - ALEANCA KOSOVA E RE,,25
ADEM HODZA,M,64,CDU - CENTAR DEMOKRATSKE UNIJE,,1944
ADEM HOTI,M,70,Partia e Drejtësisë - PD,,2
ADEM KQIKU,M,70,Partia e Drejtësisë - PD,,70
ADEM KRASNIQI,M,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,,30
ADEM PLAKOLLI,M,70,Partia e Drejtësisë - PD,,102
ADEM PRENIQI,M,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,,2285
ADEM RAMADANI,M,61,LËVIZJA VETËVENDOSJE!,,94
ADEM SAGDATI,M,64,CDU - CENTAR DEMOKRATSKE UNIJE,,67
ADEM SEJDIAJ,M,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,,131
ADEM SEJDIU,M,61,LËVIZJA VETËVENDOSJE!,,15
ADEM SEJDIU,M,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,276
ADEM SHABANI,M,121,Lëvizja Për Bashkim - LB,,27
ADEM TAIRI,M,70,Partia e Drejtësisë - PD,,0
ADEM TOFAJ,M,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,12
ADEM ZHITOPOTOKU,M,89,AKR - ALEANCA KOSOVA E RE,,97
ADIFETE EMINI,F,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,216
ADIFETE MULAKU,F,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,66
ADIL REXHEPI,M,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,43
ADIL TAHIRI,M,89,AKR - ALEANCA KOSOVA E RE,,28
ADILE GASHI,F,61,LËVIZJA VETËVENDOSJE!,,1
ADILE JAKUPI,F,72,INICIATIVA QYTETARE LËVIZJA VATRA,,51
ADILJ GURGUSKA,M,64,CDU - CENTAR DEMOKRATSKE UNIJE,,12
ADIS SALAJI,M,64,CDU - CENTAR DEMOKRATSKE UNIJE,,10
ADMIR ALIU,M,122,PDAK - Partia Demokratike e Ashkanlive të Kosovës,,69
ADMIR DEKOVIC,M,92,BSDAK - BOŠNJACKA STRANKA DEMOKRATSKE AKCIJE KOSOVA,,124
ADMIR VELIJA,M,70,Partia e Drejtësisë - PD,,9
ADNA ZLLANOGA,F,61,LËVIZJA VETËVENDOSJE!,,29
ADNAN ABDULLAHU,M,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,,17
ADNAN BAJRAMI,M,102,KDTP - Kosova Demokratik Türk Partisi,,93
ADNAN DEMHASAJ,M,70,Partia e Drejtësisë - PD,,12
ADNAN HAJDARI,M,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,40
ADNAN HYSENI,M,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,,381
ADNAN IMERI,M,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,258
ADNAN KLINAKU,M,70,Partia e Drejtësisë - PD,,230
ADNAN KOCI,M,61,LËVIZJA VETËVENDOSJE!,,30
ADNAN KRASNIQI,M,75,ALEANCA PËR LIPJANIN,,96
ADNAN MANI,M,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,62
ADNAN MUSTAFA,M,72,INICIATIVA QYTETARE LËVIZJA VATRA,,79
ADNAN PEPSHI,M,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,,31
ADNAN QARKAXHIJA,M,70,Partia e Drejtësisë - PD,,18
ADNAN RUDNIKU,M,89,AKR - ALEANCA KOSOVA E RE,,25
ADNAN SELMANI,M,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,,146
ADNAN SOGOJEVA,M,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,117
ADNAN SYLA,M,70,Partia e Drejtësisë - PD,,25
ADNAN SYLEJMANI,M,89,AKR - ALEANCA KOSOVA E RE,,60
ADNAN YAGCILARI,M,102,KDTP - Kosova Demokratik Türk Partisi,,72
ADNAN ZULFAJ,M,61,LËVIZJA VETËVENDOSJE!,,38
ADONIS TAHIRI,M,61,LËVIZJA VETËVENDOSJE!,,91
ADRIAN GASHI,M,131,LËVIZJA SOCIALE E KOSOVËS,,0
ADRIAN RASHITI,M,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,456
ADRIAN ZEFAJ,M,87,PDKI - Partia Demokristiane Për Integrim,,3
ADRIATIK BEQA,M,89,AKR - ALEANCA KOSOVA E RE,,230
ADRIATIK LAJCI,M,61,LËVIZJA VETËVENDOSJE!,,9
ADRIATIK ZEQIRI,M,61,LËVIZJA VETËVENDOSJE!,,77
ADVIJE JASHANICA,F,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,15
AFERDITA BERISHA,F,121,Lëvizja Për Bashkim - LB,,13
AFERDITA BLAKAJ,F,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,,127
AFERDITA BUZHALA,F,70,Partia e Drejtësisë - PD,,9
AFERDITA GASHI,F,121,Lëvizja Për Bashkim - LB,,18
AFERDITA GASHI,F,86,INICIATIVA QYTETARE KLINË,,2
AFERDITA GASHI,F,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,116
AFERDITA HASHANI-IBRAHIMI,F,121,Lëvizja Për Bashkim - LB,,46
AFERDITA KRASNIQI,F,55,Partia Shqiptare Demokristiane e Kosovës (PSHDK),,4
AFERDITA KURHASKU,F,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,,152
AFERDITA LAJCI,F,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,99
AFERDITA LAMA,F,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,,76
AFERDITA MIFTARI,F,131,LËVIZJA SOCIALE E KOSOVËS,,0
AFERDITA MUSTAFA,F,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,,47
AFERDITA PIREVA,F,61,LËVIZJA VETËVENDOSJE!,,244
AFERDITA RACI,F,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,79
AFERDITA SHEHU,F,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,9
AFERDITA SPAHIU,F,89,AKR - ALEANCA KOSOVA E RE,,22
AFERDITA VELIU,F,61,LËVIZJA VETËVENDOSJE!,,111
AFERDITA VLLASALIU,F,89,AKR - ALEANCA KOSOVA E RE,,19
AFERDITE LUTFIU,F,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,326
AFIDE KUKA,F,61,LËVIZJA VETËVENDOSJE!,,30
AFIT FEJZA,M,43,USB - UJEDINJENA STRANKA BOŠNJAKA,,279
AFRDITA VEHAPI,F,89,AKR - ALEANCA KOSOVA E RE,,57
AFRIM ADEMI,M,118,PSD - Partia Socialdemokrate e Kosovës,,0
AFRIM AHMETI,M,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,23
AFRIM BAJRAMI,M,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,232
AFRIM BEGU,M,89,AKR - ALEANCA KOSOVA E RE,,35
AFRIM DRENICA,M,61,LËVIZJA VETËVENDOSJE!,,30
AFRIM GASHI,M,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,,60
AFRIM GASHI,M,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,425
AFRIM GRAJCEVCI,M,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,212
AFRIM HOTI,M,111,ADK - ALTERNATIVA DEMOKRATIKE E KOSOVËS,,36
AFRIM HOXHA,M,61,LËVIZJA VETËVENDOSJE!,,24
AFRIM HYSENI,M,89,AKR - ALEANCA KOSOVA E RE,,14
AFRIM ISLAMI,M,95,PARTIA E ASHKALINJËVE PËR INTEGRIM - PAI,,7
AFRIM KONJUFCA,M,112,NISMA QYTETARE PËR FERIZAJ,,66
AFRIM KRASNIQI,M,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,23
AFRIM LIMANI,M,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,,376
AFRIM MALIQI,M,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,79
AFRIM MEHMETI,M,61,LËVIZJA VETËVENDOSJE!,,144
AFRIM OSMANI,M,84,SAVEZ ROMA KOSOVA,,132
AFRIM RADA,M,63,PK - PARTIA KONSERVATORE E KOSOVËS,,121
AFRIM RAMADANI,M,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,67
AFRIM SADRIU,M,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,,54
AFRIM SAHATQIJA,M,61,LËVIZJA VETËVENDOSJE!,,36
AFRIM SHABANI,M,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,527
AFRIM SHABI,M,94,BALLI KOMBËTAR I KOSOVËS - BKK,,142
AFRIM SHAMOLLI,M,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,265
AFRIM SHEHU,M,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,,81
AFRIM SHERIFI,M,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,,78
AFRIM SINANI,M,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,,24
AFRIM TAHIRI,M,121,Lëvizja Për Bashkim - LB,,14
AFRIM TOPCIDER,M,70,Partia e Drejtësisë - PD,,13
AFRODITA VATOVCI,F,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,102
AFRORE ERCIYAS,F,70,Partia e Drejtësisë - PD,,6
AGIM ADEMAJ,M,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,8146
AGIM ALIU,M,112,NISMA QYTETARE PËR FERIZAJ,,15
AGIM BEKTESHI,M,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,154
AGIM BEQA,M,89,AKR - ALEANCA KOSOVA E RE,,32
AGIM BEQIRAJ,M,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,,357
AGIM BERISHA,M,89,AKR - ALEANCA KOSOVA E RE,,160
AGIM BREGAJ,M,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,322
AGIM BRESTOVCI,M,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,155
AGIM BUCOLLI,M,89,AKR - ALEANCA KOSOVA E RE,,138
AGIM BUJARI,M,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,291
AGIM BUJUPI,M,107,INICIATIVA QYTETARE PËR DRENASIN,,117
AGIM BYTYQI,M,85,NISMA QYTETARE PËR PRIZRENIN,,17
AGIM DERMAKU,M,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,,114
AGIM DURGUTI,M,70,Partia e Drejtësisë - PD,,24
AGIM DUSHI,M,121,Lëvizja Për Bashkim - LB,,20
AGIM GASHI,M,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,1182
AGIM GASHI,M,89,AKR - ALEANCA KOSOVA E RE,,15
AGIM HADZI,M,93,Gradanska inicijativa Gore - GIG,,23
AGIM HASANI,M,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,275
AGIM HAXHIU,M,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,465
AGIM HAZIRI,M,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,,165
AGIM HYSENAJ,M,89,AKR - ALEANCA KOSOVA E RE,,46
AGIM IMERI,M,110,TË PAVARURIT E MITROVICËS,,2
AGIM KAFEXHOLLI,M,61,LËVIZJA VETËVENDOSJE!,,27
AGIM KELMENDI,M,61,LËVIZJA VETËVENDOSJE!,,17
AGIM KIKAJ,M,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,15245
AGIM KONJUSHA,M,61,LËVIZJA VETËVENDOSJE!,,48
AGIM KRASNIQI,M,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,,39
AGIM LATIFAJ,M,89,AKR - ALEANCA KOSOVA E RE,,54
AGIM LATIFI,M,121,Lëvizja Për Bashkim - LB,,67
AGIM MANI,M,61,LËVIZJA VETËVENDOSJE!,,118
AGIM MAREVCI,M,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,,37
AGIM MORINA,M,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,99
AGIM MUCAJ,M,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,330
AGIM MYFTIU,M,90,KTAP - KOSOVA TÜRK ADALET PARTISI,,17
AGIM OSMANI,M,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,84
AGIM RAMAJ,M,55,Partia Shqiptare Demokristiane e Kosovës (PSHDK),,27
AGIM REXHEPI,M,89,AKR - ALEANCA KOSOVA E RE,,94
AGIM SHALA,F,70,Partia e Drejtësisë - PD,,2
AGIM SHILLOVA,M,89,AKR - ALEANCA KOSOVA E RE,,89
AGIM SHITA,M,89,AKR - ALEANCA KOSOVA E RE,,60
AGIM SHITI,M,89,AKR - ALEANCA KOSOVA E RE,,57
AGIM SHKUPOLLI,M,110,TË PAVARURIT E MITROVICËS,,23
AGIM SKORO,M,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,,105
AGIM SYLA,M,87,PDKI - Partia Demokristiane Për Integrim,,5
AGIM SYLAFETA,M,70,Partia e Drejtësisë - PD,,1
AGIM THAQI,M,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,75
AGIM THAQI,M,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,198
AGIM VELIU,M,61,LËVIZJA VETËVENDOSJE!,,8
AGIM XHAFA,M,61,LËVIZJA VETËVENDOSJE!,,32
AGIM ZENELI,M,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,,77
AGIM ZOGAJ,M,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,110
AGIM ZYMERI,M,121,Lëvizja Për Bashkim - LB,,18
AGIME MALOKU,F,111,ADK - ALTERNATIVA DEMOKRATIKE E KOSOVËS,,10
AGIME ROSHAJ,F,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,143
AGIME VRANICA,F,61,LËVIZJA VETËVENDOSJE!,,25
AGJIRE TAHIRI,F,63,PK - PARTIA KONSERVATORE E KOSOVËS,,47
AGNESA BYTYQI,F,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,246
AGNESA JAKUPI,F,61,LËVIZJA VETËVENDOSJE!,,47
AGNESA KASTRATI,F,61,LËVIZJA VETËVENDOSJE!,,31
AGNESA SHIPOLI-NIKA,F,110,TË PAVARURIT E MITROVICËS,,35
AGNETA BYTYQI,F,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,129
AGON AHMETI,M,121,Lëvizja Për Bashkim - LB,,15
AGON BAHTIRI,M,118,PSD - Partia Socialdemokrate e Kosovës,,15
AGON BATUSHA,M,61,LËVIZJA VETËVENDOSJE!,,191
AGON BERISHA,M,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,6
AGON GJAKOVA,M,70,Partia e Drejtësisë - PD,,40
AGON HALABAKU,M,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,143
AGON JANUZI,M,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,,60
AGON KRASNIQI,M,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,8
AGONESA SHEHU,F,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,53
AGONITA KICAJ,F,61,LËVIZJA VETËVENDOSJE!,,37
AGRON BACAJ,M,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,,217
AGRON BERISHA,M,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,,86
AGRON BOSHTRAJ,M,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,72
AGRON CANOLLI,M,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,270
AGRON DUBOVCI,M,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,213
AGRON HAJDINI,M,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,400
AGRON HYSENI,M,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,662
AGRON JASHARI,M,102,KDTP - Kosova Demokratik Türk Partisi,,52
AGRON JASHARI,M,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,,54
AGRON KRYEZIU,M,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,,304
AGRON KYCYKU,M,63,PK - PARTIA KONSERVATORE E KOSOVËS,,54
AGRON LACI,M,94,BALLI KOMBËTAR I KOSOVËS - BKK,,8
AGRON LIMANI,M,61,LËVIZJA VETËVENDOSJE!,,182
AGRON MEHMETI,M,61,LËVIZJA VETËVENDOSJE!,,1
AGRON PERCUKU,M,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,253
AGRON QORRI,M,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,,29
AGRON ROGOVA,M,63,PK - PARTIA KONSERVATORE E KOSOVËS,,12
AGRON RUSHITI,M,121,Lëvizja Për Bashkim - LB,,3
AGRON SELMANI,M,70,Partia e Drejtësisë - PD,,4
AGRON SHURDHANI,M,61,LËVIZJA VETËVENDOSJE!,,112
AGRON TAMIKU,M,94,BALLI KOMBËTAR I KOSOVËS - BKK,,7
AGRON ZASKOKU,M,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,101
AGRON ZOGAJ,M,61,LËVIZJA VETËVENDOSJE!,,1
AGRON ZOGAJ,M,70,Partia e Drejtësisë - PD,,27
AGUSTIN SHALA,M,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,,482
AHMET ADEMAJ,M,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,253
AHMET AHMETI,M,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,95
AHMET BERISHA,M,89,AKR - ALEANCA KOSOVA E RE,,21
AHMET CALAKOVIC,M,50,VAKAT - KOALICIJA VAKAT,,43
AHMET DAKU,M,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,,227
AHMET DEMAJ,M,110,TË PAVARURIT E MITROVICËS,,905
AHMET GASHI,M,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,,16
AHMET GRAJCEVCI,M,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,31
AHMET HAMZAJ,M,89,AKR - ALEANCA KOSOVA E RE,,4
AHMET HAXHIMEHMET,M,102,KDTP - Kosova Demokratik Türk Partisi,,26
AHMET KRASNIQI,M,61,LËVIZJA VETËVENDOSJE!,,34
AHMET KRASNIQI,M,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,,85
AHMET KRASNIQI,M,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,355
AHMET MISINI,M,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,27
AHMET MORINA,M,109,INICIATIVA QYTETARE PËR MALISHEVËN,,504
AHMET RRAHMANAJ,M,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,294
AHMET SALIHI,M,70,Partia e Drejtësisë - PD,,3
AHMET SHALA,M,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,,54
AHMET SHALA,M,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,632
AIDA ALIMI,F,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,146
AIDA BUZA,F,63,PK - PARTIA KONSERVATORE E KOSOVËS,,23
AIDA DERMALA,F,121,Lëvizja Për Bashkim - LB,,1
AIDA MISINI,F,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,106
AJDAR ILIJAZI,M,64,CDU - CENTAR DEMOKRATSKE UNIJE,,11
AJET BERISHA,M,121,Lëvizja Për Bashkim - LB,,1789
AJET BERISHA,M,121,LËVIZJA PËR BASHKIM - LB,,11
AJET DEMIRI,M,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,440
AJET KASTRATI,M,121,Lëvizja Për Bashkim - LB,,7
AJET TERMKOLLI,M,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,,78
AJETE AVDULLAHI,F,95,PARTIA E ASHKALINJËVE PËR INTEGRIM - PAI,,0
AJETE KRASNIQI,F,70,Partia e Drejtësisë - PD,,15
AJETE PLLANA,F,70,Partia e Drejtësisë - PD,,4
AJETE ZENELI,F,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,49
AJFER JUSUF,F,102,KDTP - Kosova Demokratik Türk Partisi,,10
AJHAN PREKAZI,F,70,Partia e Drejtësisë - PD,,8
AJHAN SARACI,M,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,,75
AJKUNE KAMBERAJ,F,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,,90
AJLA SALIHU,F,90,KTAP - KOSOVA TÜRK ADALET PARTISI,,6
AJMANE BARANI,F,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,154
AJNISHAH AZEMI,F,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,414
AJNISHAH SALIHI,F,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,131
AJNISHAHE GASHI,F,61,LËVIZJA VETËVENDOSJE!,,5
AJNISHAHE HALIMI,F,61,LËVIZJA VETËVENDOSJE!,,813
AJNISHAHE HAZIRI,F,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,133
AJNURE BERISHA,F,61,LËVIZJA VETËVENDOSJE!,,32
AJNURE DACI,F,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,43
