id,Polling Center,Party_ID,Party,Votes,Municipality
1,0103C,46,NOVA DEMOKRATSKA STRANKA,0,Deçan
1,0103C,47,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,3,Deçan
1,0103C,48,KOALICIJA ZA GORA,0,Deçan
1,0103C,49,PARTIA E ASHKALINJEVE PER INTEGRIM,0,Deçan
1,0103C,50,STRANKA DEMOKRATSKE AKCIJE,0,Deçan
1,0103C,51,CENTAR DEMOKRATSKE UNIJE,0,Deçan
1,0103C,52,KOSOVA TÜRK ADALET PARTISI,0,Deçan
1,0103C,53,BOŠNJAČKA STRANKA DEMOKRATSKE AKCIJE KOSOVA,1,Deçan
1,0103C,54,LIDHJA DEMOKRATIKE E KOSOVËS,298,Deçan
1,0103C,55,POKRET ZA GORA,0,Deçan
1,0103C,56,SAMOSTALNA LIBERALNA STRANKA,0,Deçan
1,0103C,57,KOSOVA DEMOKRATIK TÜRK PARTISI,0,Deçan
1,0103C,58,PARTIA DEMOKRATIKE E KOSOVËS PARTIA E DREJTËSISË LËVIZJA PËR BASHKIM PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS PARTIA KONSERVATORE E KOSOVËS,235,Deçan
1,0103C,59,NISMA PËR KOSOVËN,23,Deçan
1,0103C,60,LËVIZJA GRUPIMI TRADICIONAL SHQIPTAR,0,Deçan
1,0105C,31,PARTIA LIBERALE EGJIPTIANE,4,Deçan
1,0105C,32,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,3,Deçan
1,0105C,33,PROGRESIVNA DEMOKRATSKA STRANKA,0,Deçan
1,0105C,34,PARTIA ROME E BASHKUAR E KOSOVËS,3,Deçan
1,0105C,35,LËVIZJA VETËVENDOSJE!,138,Deçan
1,0105C,36,KOALICIJA VAKAT,3,Deçan
1,0105C,37,PARTIA E FORTË,0,Deçan
1,0105C,38,SRPSKA LISTA,0,Deçan
1,0105C,39,POKRET ZA DEMOKRATSKI PROSPERITET,0,Deçan
1,0105C,40,ALEANCA KOSOVA E RE,16,Deçan
1,0105C,41,SOCIJALDEMOKRATIJA,2,Deçan
1,0105C,42,KOSOVAKI NEVI ROMANI PARTIA,0,Deçan
1,0105C,43,BOŠNJAČKA JEDINSTVENA LISTA,1,Deçan
1,0105C,44,ALEANCA PËR ARDHMËRINË E KOSOVËS,819,Deçan
1,0105C,45,HASAN GASHI,1,Deçan
1,0105C,46,NOVA DEMOKRATSKA STRANKA,1,Deçan
1,0105C,47,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,0,Deçan
1,0105C,48,KOALICIJA ZA GORA,0,Deçan
1,0105C,49,PARTIA E ASHKALINJEVE PER INTEGRIM,0,Deçan
1,0105C,50,STRANKA DEMOKRATSKE AKCIJE,0,Deçan
1,0105C,51,CENTAR DEMOKRATSKE UNIJE,1,Deçan
1,0105C,52,KOSOVA TÜRK ADALET PARTISI,1,Deçan
1,0105C,53,BOŠNJAČKA STRANKA DEMOKRATSKE AKCIJE KOSOVA,2,Deçan
1,0105C,54,LIDHJA DEMOKRATIKE E KOSOVËS,831,Deçan
1,0105C,55,POKRET ZA GORA,1,Deçan
1,0105C,56,SAMOSTALNA LIBERALNA STRANKA,1,Deçan
1,0105C,57,KOSOVA DEMOKRATIK TÜRK PARTISI,0,Deçan
1,0105C,58,PARTIA DEMOKRATIKE E KOSOVËS PARTIA E DREJTËSISË LËVIZJA PËR BASHKIM PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS PARTIA KONSERVATORE E KOSOVËS,410,Deçan
1,0101C,58,PARTIA DEMOKRATIKE E KOSOVËS PARTIA E DREJTËSISË LËVIZJA PËR BASHKIM PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS PARTIA KONSERVATORE E KOSOVËS,167,Deçan
1,0101C,59,NISMA PËR KOSOVËN,16,Deçan
1,0101C,60,LËVIZJA GRUPIMI TRADICIONAL SHQIPTAR,0,Deçan
1,0101X,31,PARTIA LIBERALE EGJIPTIANE,3,Deçan
1,0101X,32,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,2,Deçan
1,0101X,33,PROGRESIVNA DEMOKRATSKA STRANKA,0,Deçan
1,0101X,34,PARTIA ROME E BASHKUAR E KOSOVËS,3,Deçan
1,0101X,35,LËVIZJA VETËVENDOSJE!,141,Deçan
1,0101X,36,KOALICIJA VAKAT,0,Deçan
1,0101X,37,PARTIA E FORTË,1,Deçan
1,0101X,38,SRPSKA LISTA,0,Deçan
1,0101X,39,POKRET ZA DEMOKRATSKI PROSPERITET,0,Deçan
1,0101X,40,ALEANCA KOSOVA E RE,31,Deçan
1,0101X,41,SOCIJALDEMOKRATIJA,0,Deçan
1,0101X,42,KOSOVAKI NEVI ROMANI PARTIA,0,Deçan
1,0101X,43,BOŠNJAČKA JEDINSTVENA LISTA,1,Deçan
1,0101X,44,ALEANCA PËR ARDHMËRINË E KOSOVËS,1265,Deçan
1,0101X,45,HASAN GASHI,3,Deçan
1,0101X,46,NOVA DEMOKRATSKA STRANKA,0,Deçan
1,0101X,47,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,0,Deçan
1,0101X,48,KOALICIJA ZA GORA,0,Deçan
1,0101X,49,PARTIA E ASHKALINJEVE PER INTEGRIM,0,Deçan
1,0101X,50,STRANKA DEMOKRATSKE AKCIJE,0,Deçan
1,0101X,51,CENTAR DEMOKRATSKE UNIJE,0,Deçan
1,0101X,52,KOSOVA TÜRK ADALET PARTISI,0,Deçan
1,0101X,53,BOŠNJAČKA STRANKA DEMOKRATSKE AKCIJE KOSOVA,1,Deçan
1,0101X,54,LIDHJA DEMOKRATIKE E KOSOVËS,421,Deçan
1,0101X,55,POKRET ZA GORA,1,Deçan
1,0101X,56,SAMOSTALNA LIBERALNA STRANKA,0,Deçan
1,0101X,57,KOSOVA DEMOKRATIK TÜRK PARTISI,0,Deçan
1,0106C,59,NISMA PËR KOSOVËN,17,Deçan
1,0106C,60,LËVIZJA GRUPIMI TRADICIONAL SHQIPTAR,0,Deçan
1,0108C,31,PARTIA LIBERALE EGJIPTIANE,2,Deçan
1,0108C,32,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,3,Deçan
1,0108C,33,PROGRESIVNA DEMOKRATSKA STRANKA,1,Deçan
1,0108C,34,PARTIA ROME E BASHKUAR E KOSOVËS,0,Deçan
1,0108C,35,LËVIZJA VETËVENDOSJE!,120,Deçan
1,0108C,36,KOALICIJA VAKAT,0,Deçan
1,0108C,37,PARTIA E FORTË,0,Deçan
1,0108C,38,SRPSKA LISTA,0,Deçan
1,0108C,39,POKRET ZA DEMOKRATSKI PROSPERITET,2,Deçan
1,0108C,40,ALEANCA KOSOVA E RE,24,Deçan
1,0108C,41,SOCIJALDEMOKRATIJA,1,Deçan
1,0108C,42,KOSOVAKI NEVI ROMANI PARTIA,1,Deçan
1,0108C,43,BOŠNJAČKA JEDINSTVENA LISTA,1,Deçan
1,0108C,44,ALEANCA PËR ARDHMËRINË E KOSOVËS,639,Deçan
1,0108C,45,HASAN GASHI,5,Deçan
1,0108C,46,NOVA DEMOKRATSKA STRANKA,0,Deçan
1,0108C,47,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,0,Deçan
1,0108C,48,KOALICIJA ZA GORA,1,Deçan
1,0108C,49,PARTIA E ASHKALINJEVE PER INTEGRIM,0,Deçan
1,0108C,50,STRANKA DEMOKRATSKE AKCIJE,1,Deçan
1,0108C,51,CENTAR DEMOKRATSKE UNIJE,0,Deçan
1,0108C,52,KOSOVA TÜRK ADALET PARTISI,1,Deçan
1,0108C,53,BOŠNJAČKA STRANKA DEMOKRATSKE AKCIJE KOSOVA,2,Deçan
1,0108C,54,LIDHJA DEMOKRATIKE E KOSOVËS,789,Deçan
1,0108C,55,POKRET ZA GORA,2,Deçan
1,0108C,56,SAMOSTALNA LIBERALNA STRANKA,0,Deçan
1,0108C,57,KOSOVA DEMOKRATIK TÜRK PARTISI,0,Deçan
1,0108C,58,PARTIA DEMOKRATIKE E KOSOVËS PARTIA E DREJTËSISË LËVIZJA PËR BASHKIM PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS PARTIA KONSERVATORE E KOSOVËS,194,Deçan
1,0108C,59,NISMA PËR KOSOVËN,31,Deçan
1,0108C,60,LËVIZJA GRUPIMI TRADICIONAL SHQIPTAR,0,Deçan
1,0110C,31,PARTIA LIBERALE EGJIPTIANE,0,Deçan
1,0110C,32,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,1,Deçan
1,0110C,33,PROGRESIVNA DEMOKRATSKA STRANKA,0,Deçan
1,0110C,34,PARTIA ROME E BASHKUAR E KOSOVËS,1,Deçan
1,0110C,35,LËVIZJA VETËVENDOSJE!,47,Deçan
1,0110C,36,KOALICIJA VAKAT,2,Deçan
1,0110C,37,PARTIA E FORTË,0,Deçan
1,0110C,38,SRPSKA LISTA,0,Deçan
1,0110C,39,POKRET ZA DEMOKRATSKI PROSPERITET,0,Deçan
1,0110C,40,ALEANCA KOSOVA E RE,11,Deçan
1,0110C,41,SOCIJALDEMOKRATIJA,0,Deçan
1,0110C,42,KOSOVAKI NEVI ROMANI PARTIA,0,Deçan
1,0110C,43,BOŠNJAČKA JEDINSTVENA LISTA,3,Deçan
1,0110C,44,ALEANCA PËR ARDHMËRINË E KOSOVËS,497,Deçan
1,0110C,45,HASAN GASHI,2,Deçan
1,0110C,46,NOVA DEMOKRATSKA STRANKA,0,Deçan
1,0110C,47,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,0,Deçan
1,0110C,48,KOALICIJA ZA GORA,0,Deçan
1,0110C,49,PARTIA E ASHKALINJEVE PER INTEGRIM,0,Deçan
1,0110C,50,STRANKA DEMOKRATSKE AKCIJE,0,Deçan
1,0110C,51,CENTAR DEMOKRATSKE UNIJE,0,Deçan
1,0110C,52,KOSOVA TÜRK ADALET PARTISI,0,Deçan
1,0110C,53,BOŠNJAČKA STRANKA DEMOKRATSKE AKCIJE KOSOVA,1,Deçan
1,0110C,54,LIDHJA DEMOKRATIKE E KOSOVËS,198,Deçan
1,0110C,55,POKRET ZA GORA,0,Deçan
1,0110C,56,SAMOSTALNA LIBERALNA STRANKA,0,Deçan
1,0110C,57,KOSOVA DEMOKRATIK TÜRK PARTISI,1,Deçan
1,0110C,58,PARTIA DEMOKRATIKE E KOSOVËS PARTIA E DREJTËSISË LËVIZJA PËR BASHKIM PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS PARTIA KONSERVATORE E KOSOVËS,188,Deçan
1,0110C,59,NISMA PËR KOSOVËN,5,Deçan
1,0110C,60,LËVIZJA GRUPIMI TRADICIONAL SHQIPTAR,0,Deçan
1,CB101,31,PARTIA LIBERALE EGJIPTIANE,5,Deçan
1,CB101,32,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,0,Deçan
1,CB101,33,PROGRESIVNA DEMOKRATSKA STRANKA,0,Deçan
1,CB101,34,PARTIA ROME E BASHKUAR E KOSOVËS,0,Deçan
1,CB101,35,LËVIZJA VETËVENDOSJE!,17,Deçan
1,CB101,36,KOALICIJA VAKAT,0,Deçan
1,CB101,37,PARTIA E FORTË,0,Deçan
1,CB101,38,SRPSKA LISTA,0,Deçan
1,CB101,39,POKRET ZA DEMOKRATSKI PROSPERITET,0,Deçan
1,CB101,40,ALEANCA KOSOVA E RE,2,Deçan
1,CB101,41,SOCIJALDEMOKRATIJA,0,Deçan
1,CB101,42,KOSOVAKI NEVI ROMANI PARTIA,0,Deçan
1,CB101,43,BOŠNJAČKA JEDINSTVENA LISTA,1,Deçan
1,CB101,44,ALEANCA PËR ARDHMËRINË E KOSOVËS,99,Deçan
1,CB101,45,HASAN GASHI,0,Deçan
1,CB101,46,NOVA DEMOKRATSKA STRANKA,0,Deçan
1,CB101,47,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,0,Deçan
1,CB101,48,KOALICIJA ZA GORA,0,Deçan
1,CB101,49,PARTIA E ASHKALINJEVE PER INTEGRIM,0,Deçan
1,CB101,50,STRANKA DEMOKRATSKE AKCIJE,0,Deçan
1,CB101,51,CENTAR DEMOKRATSKE UNIJE,0,Deçan
1,CB101,52,KOSOVA TÜRK ADALET PARTISI,0,Deçan
1,CB101,53,BOŠNJAČKA STRANKA DEMOKRATSKE AKCIJE KOSOVA,0,Deçan
1,CB101,54,LIDHJA DEMOKRATIKE E KOSOVËS,35,Deçan
1,CB101,55,POKRET ZA GORA,0,Deçan
1,CB101,56,SAMOSTALNA LIBERALNA STRANKA,0,Deçan
1,CB101,57,KOSOVA DEMOKRATIK TÜRK PARTISI,0,Deçan
1,CB101,58,PARTIA DEMOKRATIKE E KOSOVËS PARTIA E DREJTËSISË LËVIZJA PËR BASHKIM PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS PARTIA KONSERVATORE E KOSOVËS,28,Deçan
1,CB101,59,NISMA PËR KOSOVËN,5,Deçan
1,0105C,59,NISMA PËR KOSOVËN,11,Deçan
1,0105C,60,LËVIZJA GRUPIMI TRADICIONAL SHQIPTAR,0,Deçan
1,0106C,31,PARTIA LIBERALE EGJIPTIANE,0,Deçan
1,0106C,32,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,3,Deçan
1,0106C,33,PROGRESIVNA DEMOKRATSKA STRANKA,0,Deçan
1,0106C,34,PARTIA ROME E BASHKUAR E KOSOVËS,0,Deçan
1,0106C,35,LËVIZJA VETËVENDOSJE!,82,Deçan
1,0106C,36,KOALICIJA VAKAT,1,Deçan
1,0106C,37,PARTIA E FORTË,0,Deçan
1,0106C,38,SRPSKA LISTA,0,Deçan
1,0106C,39,POKRET ZA DEMOKRATSKI PROSPERITET,0,Deçan
1,0106C,40,ALEANCA KOSOVA E RE,21,Deçan
1,0106C,41,SOCIJALDEMOKRATIJA,0,Deçan
1,0106C,42,KOSOVAKI NEVI ROMANI PARTIA,0,Deçan
1,0106C,43,BOŠNJAČKA JEDINSTVENA LISTA,1,Deçan
1,0106C,44,ALEANCA PËR ARDHMËRINË E KOSOVËS,1670,Deçan
1,0106C,45,HASAN GASHI,0,Deçan
1,0106C,46,NOVA DEMOKRATSKA STRANKA,1,Deçan
1,0106C,47,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,1,Deçan
1,0106C,48,KOALICIJA ZA GORA,0,Deçan
1,0106C,49,PARTIA E ASHKALINJEVE PER INTEGRIM,0,Deçan
1,0106C,50,STRANKA DEMOKRATSKE AKCIJE,1,Deçan
1,0106C,51,CENTAR DEMOKRATSKE UNIJE,0,Deçan
1,0106C,52,KOSOVA TÜRK ADALET PARTISI,0,Deçan
1,0106C,53,BOŠNJAČKA STRANKA DEMOKRATSKE AKCIJE KOSOVA,0,Deçan
1,0106C,54,LIDHJA DEMOKRATIKE E KOSOVËS,269,Deçan
1,0106C,55,POKRET ZA GORA,1,Deçan
1,0106C,56,SAMOSTALNA LIBERALNA STRANKA,1,Deçan
1,0106C,57,KOSOVA DEMOKRATIK TÜRK PARTISI,0,Deçan
1,0106C,58,PARTIA DEMOKRATIKE E KOSOVËS PARTIA E DREJTËSISË LËVIZJA PËR BASHKIM PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS PARTIA KONSERVATORE E KOSOVËS,250,Deçan
1,CB101,60,LËVIZJA GRUPIMI TRADICIONAL SHQIPTAR,0,Deçan
10,1001X,31,PARTIA LIBERALE EGJIPTIANE,1,Kamenicë
10,1001X,32,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,2,Kamenicë
10,1001X,33,PROGRESIVNA DEMOKRATSKA STRANKA,17,Kamenicë
10,1001D,60,LËVIZJA GRUPIMI TRADICIONAL SHQIPTAR,0,Kamenicë
10,1001X,35,LËVIZJA VETËVENDOSJE!,299,Kamenicë
10,1001X,36,KOALICIJA VAKAT,1,Kamenicë
10,1001X,37,PARTIA E FORTË,2,Kamenicë
10,1001X,34,PARTIA ROME E BASHKUAR E KOSOVËS,2,Kamenicë
10,1001X,39,POKRET ZA DEMOKRATSKI PROSPERITET,3,Kamenicë
10,1001X,40,ALEANCA KOSOVA E RE,392,Kamenicë
10,1001X,41,SOCIJALDEMOKRATIJA,0,Kamenicë
10,1001X,38,SRPSKA LISTA,22,Kamenicë
10,1001X,43,BOŠNJAČKA JEDINSTVENA LISTA,1,Kamenicë
10,1001X,44,ALEANCA PËR ARDHMËRINË E KOSOVËS,209,Kamenicë
10,1001X,45,HASAN GASHI,1,Kamenicë
10,1001X,46,NOVA DEMOKRATSKA STRANKA,0,Kamenicë
10,1001X,47,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,1,Kamenicë
10,1001X,48,KOALICIJA ZA GORA,2,Kamenicë
10,1001X,49,PARTIA E ASHKALINJEVE PER INTEGRIM,1,Kamenicë
10,1001X,50,STRANKA DEMOKRATSKE AKCIJE,0,Kamenicë
10,1001X,51,CENTAR DEMOKRATSKE UNIJE,0,Kamenicë
10,1001X,52,KOSOVA TÜRK ADALET PARTISI,0,Kamenicë
10,1001X,53,BOŠNJAČKA STRANKA DEMOKRATSKE AKCIJE KOSOVA,0,Kamenicë
10,1001X,54,LIDHJA DEMOKRATIKE E KOSOVËS,367,Kamenicë
10,1001X,55,POKRET ZA GORA,0,Kamenicë
10,1001X,56,SAMOSTALNA LIBERALNA STRANKA,0,Kamenicë
10,1001X,57,KOSOVA DEMOKRATIK TÜRK PARTISI,0,Kamenicë
10,1001X,58,PARTIA DEMOKRATIKE E KOSOVËS PARTIA E DREJTËSISË LËVIZJA PËR BASHKIM PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS PARTIA KONSERVATORE E KOSOVËS,319,Kamenicë
10,1001X,59,NISMA PËR KOSOVËN,36,Kamenicë
10,1001X,60,LËVIZJA GRUPIMI TRADICIONAL SHQIPTAR,0,Kamenicë
10,1002D,31,PARTIA LIBERALE EGJIPTIANE,0,Kamenicë
10,1002D,32,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,1,Kamenicë
10,1002D,33,PROGRESIVNA DEMOKRATSKA STRANKA,0,Kamenicë
10,1002D,34,PARTIA ROME E BASHKUAR E KOSOVËS,1,Kamenicë
10,1002D,35,LËVIZJA VETËVENDOSJE!,164,Kamenicë
10,1002D,36,KOALICIJA VAKAT,2,Kamenicë
10,1002D,37,PARTIA E FORTË,0,Kamenicë
10,1002D,38,SRPSKA LISTA,0,Kamenicë
10,1002D,39,POKRET ZA DEMOKRATSKI PROSPERITET,0,Kamenicë
10,1002D,40,ALEANCA KOSOVA E RE,130,Kamenicë
10,1002D,41,SOCIJALDEMOKRATIJA,0,Kamenicë
10,1002D,42,KOSOVAKI NEVI ROMANI PARTIA,0,Kamenicë
10,1002D,43,BOŠNJAČKA JEDINSTVENA LISTA,0,Kamenicë
10,1002D,44,ALEANCA PËR ARDHMËRINË E KOSOVËS,45,Kamenicë
10,1002D,45,HASAN GASHI,0,Kamenicë
10,1002D,46,NOVA DEMOKRATSKA STRANKA,0,Kamenicë
10,1002D,47,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,0,Kamenicë
10,1002D,48,KOALICIJA ZA GORA,0,Kamenicë
10,1002D,49,PARTIA E ASHKALINJEVE PER INTEGRIM,0,Kamenicë
10,1002D,50,STRANKA DEMOKRATSKE AKCIJE,0,Kamenicë
10,1002D,51,CENTAR DEMOKRATSKE UNIJE,0,Kamenicë
10,1001X,42,KOSOVAKI NEVI ROMANI PARTIA,0,Kamenicë
10,1002D,53,BOŠNJAČKA STRANKA DEMOKRATSKE AKCIJE KOSOVA,0,Kamenicë
10,1002D,54,LIDHJA DEMOKRATIKE E KOSOVËS,245,Kamenicë
10,1002D,55,POKRET ZA GORA,0,Kamenicë
10,1002D,56,SAMOSTALNA LIBERALNA STRANKA,0,Kamenicë
10,1002D,57,KOSOVA DEMOKRATIK TÜRK PARTISI,0,Kamenicë
10,1002D,58,PARTIA DEMOKRATIKE E KOSOVËS PARTIA E DREJTËSISË LËVIZJA PËR BASHKIM PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS PARTIA KONSERVATORE E KOSOVËS,224,Kamenicë
10,1002D,59,NISMA PËR KOSOVËN,16,Kamenicë
10,1002D,60,LËVIZJA GRUPIMI TRADICIONAL SHQIPTAR,0,Kamenicë
10,1003D,31,PARTIA LIBERALE EGJIPTIANE,0,Kamenicë
10,1003D,32,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,1,Kamenicë
10,1003D,33,PROGRESIVNA DEMOKRATSKA STRANKA,0,Kamenicë
10,1003D,34,PARTIA ROME E BASHKUAR E KOSOVËS,1,Kamenicë
10,1003D,35,LËVIZJA VETËVENDOSJE!,35,Kamenicë
10,1003D,36,KOALICIJA VAKAT,0,Kamenicë
10,1003D,37,PARTIA E FORTË,1,Kamenicë
10,1003D,38,SRPSKA LISTA,0,Kamenicë
10,1003D,39,POKRET ZA DEMOKRATSKI PROSPERITET,1,Kamenicë
10,1003D,40,ALEANCA KOSOVA E RE,99,Kamenicë
10,1003D,41,SOCIJALDEMOKRATIJA,0,Kamenicë
10,1003D,42,KOSOVAKI NEVI ROMANI PARTIA,1,Kamenicë
10,1003D,43,BOŠNJAČKA JEDINSTVENA LISTA,1,Kamenicë
10,1003D,44,ALEANCA PËR ARDHMËRINË E KOSOVËS,19,Kamenicë
10,1003D,45,HASAN GASHI,1,Kamenicë
10,1003D,46,NOVA DEMOKRATSKA STRANKA,0,Kamenicë
10,1003D,47,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,0,Kamenicë
10,1003D,48,KOALICIJA ZA GORA,0,Kamenicë
10,1003D,49,PARTIA E ASHKALINJEVE PER INTEGRIM,2,Kamenicë
10,1003D,50,STRANKA DEMOKRATSKE AKCIJE,0,Kamenicë
10,1003D,51,CENTAR DEMOKRATSKE UNIJE,0,Kamenicë
10,1003D,52,KOSOVA TÜRK ADALET PARTISI,0,Kamenicë
