id,Candidate,Gender,Party_ID,Party,Acronym,Votes,Municipality
1,ADELINA GRAINCA,F,134,Partia Demokratike e Kosovës,PDK,1,Deçan
1,ADELINA XANI SHABANI,F,121,Nisma Socialdemokrate,NISMA,0,Deçan
1,ADEM ABAZAJ,M,136,Partia Liberale Egjiptiane,PLE,0,Deçan
1,ADEM HODŽA,M,137,Jedinstvena Goranska Partija,JGP,3,Deçan
1,ADIS ABDULA,M,125,Socialdemokratska Unija,SDU,0,Deçan
1,ADMIR ALJILJI,M,125,Socialdemokratska Unija,SDU,1,Deçan
1,ADMIR PALIÇKO,M,126,Kosovaki Nevi Romani Partia,KNRP,3,Deçan
1,ADNAN ADEMI,M,127,Lëvizja VETËVENDOSJE!,LV,8,Deçan
1,ADNAN DACIĆ,M,113,Koalicija VAKAT,VAKAT,3,Deçan
1,ADNAN LAHU,M,132,Lidhja Demokratike e Kosovës,LDK,0,Deçan
1,ADNAN MEROVCI,M,132,Lidhja Demokratike e Kosovës,LDK,40,Deçan
1,ADNAN REDŽEPLAR,M,113,Koalicija VAKAT,VAKAT,2,Deçan
1,ADNAN RRUSTEMI,M,127,Lëvizja VETËVENDOSJE!,LV,42,Deçan
1,ADRIANA MATOSHI,F,127,Lëvizja VETËVENDOSJE!,LV,103,Deçan
1,ADRIJANA HODŽIĆ,F,129,Ujedinjena Zajednica - Adrijana Hodžić,UZ-AH,3,Deçan
1,ADRIJANA MORINA,F,126,Kosovaki Nevi Romani Partia,KNRP,4,Deçan
1,AFËRDITA MORINA-BIFFAR,F,132,Lidhja Demokratike e Kosovës,LDK,0,Deçan
1,AFRIM HALITI,M,128,Partia Demokratike e Ashkanlive të Kosovës,PDAK,0,Deçan
1,AFRIM TEJECI,M,121,Nisma Socialdemokrate,NISMA,0,Deçan
1,AGIM ÇAKA,M,121,Nisma Socialdemokrate,NISMA,1,Deçan
1,AGIM HYSENI,M,121,Nisma Socialdemokrate,NISMA,0,Deçan
1,AGIM HYSENI,M,128,Partia Demokratike e Ashkanlive të Kosovës,PDAK,0,Deçan
1,AGIM KRASNIQI,M,121,Nisma Socialdemokrate,NISMA,0,Deçan
1,AGIM VELIU,M,132,Lidhja Demokratike e Kosovës,LDK,60,Deçan
1,AGIME GASHAJ,F,127,Lëvizja VETËVENDOSJE!,LV,15,Deçan
1,AGIME ROSHAJ,F,134,Partia Demokratike e Kosovës,PDK,2,Deçan
1,AGNESA HAJREDINI,F,121,Nisma Socialdemokrate,NISMA,1,Deçan
1,AGON ASLLANI,M,130,Partia e Ashkalinjëve për Integrim,PAI,0,Deçan
1,AGON BATUSHA,M,127,Lëvizja VETËVENDOSJE!,LV,120,Deçan
1,AGRON BACAJ,M,135,Aleanca për Ardhmërinë e Kosovës,AAK,49,Deçan
1,AGRON KRYEZIU,M,135,Aleanca për Ardhmërinë e Kosovës,AAK,170,Deçan
1,AGRON XHEMAJLI,M,135,Aleanca për Ardhmërinë e Kosovës,AAK,1,Deçan
1,AGRON ZENUNAJ,M,130,Partia e Ashkalinjëve për Integrim,PAI,0,Deçan
1,AHMED ZEČIROVIĆ,M,125,Socialdemokratska Unija,SDU,1,Deçan
1,AHMET ISUFI,M,135,Aleanca për Ardhmërinë e Kosovës,AAK,27,Deçan
1,AHMET PODRIMJA,M,130,Partia e Ashkalinjëve për Integrim,PAI,0,Deçan
1,AIDA MORINA,F,111,Iniciativa e Re Demokratike e Kosovës,IRDK,0,Deçan
1,AJET AVDILI,M,132,Lidhja Demokratike e Kosovës,LDK,15,Deçan
1,AJHAN ÇIGTEKIN,F,138,FJALA,FJALA,0,Deçan
1,AJNUR JASHARI,M,123,Lëvizja Përparimtare e Romëve të Kosovës,LPRK,1,Deçan
1,AJSHA BERISHA,F,124,Romani Iniciyativa,RI,0,Deçan
1,AKİF GAŞİ,M,112,Kosova Demokratik Türk Partisi,KDTP,0,Deçan
1,ALBAN BAJRAMI,M,127,Lëvizja VETËVENDOSJE!,LV,4,Deçan
1,ALBAN BISLIMAJ,M,134,Partia Demokratike e Kosovës,PDK,7,Deçan
1,ALBAN HYSENI,M,127,Lëvizja VETËVENDOSJE!,LV,20,Deçan
1,ALBANA BYTYQI,F,135,Aleanca për Ardhmërinë e Kosovës,AAK,89,Deçan
1,ALBANA GASHI,F,127,Lëvizja VETËVENDOSJE!,LV,14,Deçan
1,ALBANA GËRXHALIU,F,135,Aleanca për Ardhmërinë e Kosovës,AAK,8,Deçan
1,ALBANA XHARRA,F,127,Lëvizja VETËVENDOSJE!,LV,53,Deçan
1,ALBENA RESHITAJ,F,135,Aleanca për Ardhmërinë e Kosovës,AAK,256,Deçan
1,ALBERE HALILI,F,128,Partia Demokratike e Ashkanlive të Kosovës,PDAK,0,Deçan
1,ALBERT KINOLLI,M,117,Partia Rome e Bashkuar e Kosovës,PREBK,3,Deçan
1,ALBERT SERMAXHAJ,M,121,Nisma Socialdemokrate,NISMA,0,Deçan
1,ALBINA LLESHI,F,134,Partia Demokratike e Kosovës,PDK,34,Deçan
1,ALBIONE HALIMAJ,F,111,Iniciativa e Re Demokratike e Kosovës,IRDK,0,Deçan
1,ALBULENA BALAJ HALIMAJ,F,121,Nisma Socialdemokrate,NISMA,17,Deçan
1,ALDIJANA ARIFI,F,113,Koalicija VAKAT,VAKAT,2,Deçan
1,ALI ADEMI,M,130,Partia e Ashkalinjëve për Integrim,PAI,0,Deçan
1,ALI BERISHA,M,135,Aleanca për Ardhmërinë e Kosovës,AAK,270,Deçan
1,ALI GASHI,M,117,Partia Rome e Bashkuar e Kosovës,PREBK,0,Deçan
1,ALI GORANI,M,130,Partia e Ashkalinjëve për Integrim,PAI,0,Deçan
1,ALI MALIQI,M,128,Partia Demokratike e Ashkanlive të Kosovës,PDAK,0,Deçan
1,ALI STUBLLA,M,134,Partia Demokratike e Kosovës,PDK,1,Deçan
1,ALI TAFARSHIKU,M,127,Lëvizja VETËVENDOSJE!,LV,16,Deçan
1,ALI TOPALLI,M,132,Lidhja Demokratike e Kosovës,LDK,7,Deçan
1,ALIS BAŠINI,M,133,Naša Inicijativa,NAŠA,1,Deçan
1,ALISA VEJAPI,F,113,Koalicija VAKAT,VAKAT,0,Deçan
1,ALMA LAMA,F,132,Lidhja Demokratike e Kosovës,LDK,24,Deçan
1,ALMEDINA JAHA,F,129,Ujedinjena Zajednica - Adrijana Hodžić,UZ-AH,0,Deçan
1,ALMEDINA SALIHI,F,131,Nova Demokratska Stranka,NDS,0,Deçan
1,ALMEN AJRADINI,M,133,Naša Inicijativa,NAŠA,0,Deçan
1,ALMIR BAJRAMI,M,113,Koalicija VAKAT,VAKAT,1,Deçan
1,ALMIR VELIJI,M,125,Socialdemokratska Unija,SDU,0,Deçan
1,ALMIRA BAJRAMI,F,137,Jedinstvena Goranska Partija,JGP,0,Deçan
1,ALMIRA HAJRADINI,F,137,Jedinstvena Goranska Partija,JGP,0,Deçan
1,ALONDRA GASHI,F,136,Partia Liberale Egjiptiane,PLE,0,Deçan
1,ALSEN BAJRAMI,M,125,Socialdemokratska Unija,SDU,0,Deçan
1,AMEL DANIJALI,M,125,Socialdemokratska Unija,SDU,2,Deçan
1,AMELA TRKALAÇ,F,113,Koalicija VAKAT,VAKAT,0,Deçan
1,AMIL KAPLANI,M,113,Koalicija VAKAT,VAKAT,1,Deçan
1,AMINA MUSTAFI,F,113,Koalicija VAKAT,VAKAT,1,Deçan
1,AMRA ALJITI,F,113,Koalicija VAKAT,VAKAT,0,Deçan
1,AMRA MEMOVIĆ,F,129,Ujedinjena Zajednica - Adrijana Hodžić,UZ-AH,0,Deçan
1,ANAID DEMIROVIĆ,M,129,Ujedinjena Zajednica - Adrijana Hodžić,UZ-AH,0,Deçan
1,ANESA ÇOLLAKOVIQ,F,131,Nova Demokratska Stranka,NDS,0,Deçan
1,ANGJELINA KRASNIQI,F,127,Lëvizja VETËVENDOSJE!,LV,25,Deçan
1,ANITA KELIQ,F,117,Partia Rome e Bashkuar e Kosovës,PREBK,0,Deçan
1,ANITA LIMANI,F,128,Partia Demokratike e Ashkanlive të Kosovës,PDAK,0,Deçan
1,ANTON BERISHA,M,132,Lidhja Demokratike e Kosovës,LDK,29,Deçan
1,ANTON QUNI,M,132,Lidhja Demokratike e Kosovës,LDK,609,Deçan
1,ANTON SHALA,M,135,Aleanca për Ardhmërinë e Kosovës,AAK,159,Deçan
1,ARBAN ABRASHI,M,132,Lidhja Demokratike e Kosovës,LDK,96,Deçan
1,ARBEN DAUTAJ,M,134,Partia Demokratike e Kosovës,PDK,9,Deçan
1,ARBEN FETOSHI,M,134,Partia Demokratike e Kosovës,PDK,16,Deçan
1,ARBEN GASHI,M,132,Lidhja Demokratike e Kosovës,LDK,423,Deçan
1,ARBEN GECAJ,M,134,Partia Demokratike e Kosovës,PDK,66,Deçan
1,ARBEN QORRI,M,111,Iniciativa e Re Demokratike e Kosovës,IRDK,0,Deçan
1,ARBEN RAMADANI,M,117,Partia Rome e Bashkuar e Kosovës,PREBK,0,Deçan
1,ARBEN VITIA,M,127,Lëvizja VETËVENDOSJE!,LV,1391,Deçan
1,ARBËR REXHAJ,M,127,Lëvizja VETËVENDOSJE!,LV,27,Deçan
1,ARBËR REXHEPI,M,138,FJALA,FJALA,0,Deçan
1,ARBER TOLAJ,M,135,Aleanca për Ardhmërinë e Kosovës,AAK,2073,Deçan
1,ARBËRESHË KRASNIQI,F,121,Nisma Socialdemokrate,NISMA,18,Deçan
1,ARBËRESHË KRYEZIU HYSENI,F,127,Lëvizja VETËVENDOSJE!,LV,13,Deçan
1,ARBERIJE NAGAVCI,F,127,Lëvizja VETËVENDOSJE!,LV,193,Deçan
1,ARBNORE HASANI,F,135,Aleanca për Ardhmërinë e Kosovës,AAK,17,Deçan
1,ARBRESHA RUSHITI,F,121,Nisma Socialdemokrate,NISMA,0,Deçan
1,ARDIAN GOLA,M,127,Lëvizja VETËVENDOSJE!,LV,83,Deçan
1,ARDIAN KASTRATI,M,134,Partia Demokratike e Kosovës,PDK,19,Deçan
1,ARDIAN SHALA,M,132,Lidhja Demokratike e Kosovës,LDK,22,Deçan
1,ARDITA DUSHI,F,132,Lidhja Demokratike e Kosovës,LDK,23,Deçan
1,ARDITA RAHMANI,F,132,Lidhja Demokratike e Kosovës,LDK,14,Deçan
1,ARESA HOTI,F,138,FJALA,FJALA,2,Deçan
1,ARHIM AJAZI,M,131,Nova Demokratska Stranka,NDS,0,Deçan
1,ARIANA MUSLIU SHOSHI,F,134,Partia Demokratike e Kosovës,PDK,39,Deçan
1,ARIF AHMETXHEKAJ,M,135,Aleanca për Ardhmërinë e Kosovës,AAK,1521,Deçan
1,ARIF ALIJA,M,131,Nova Demokratska Stranka,NDS,1,Deçan
1,ARIF CËRMJANI,M,123,Lëvizja Përparimtare e Romëve të Kosovës,LPRK,1,Deçan
1,ARIFKA LJATIFI,F,113,Koalicija VAKAT,VAKAT,0,Deçan
1,ARIJETA REXHEPI,F,127,Lëvizja VETËVENDOSJE!,LV,17,Deçan
1,ARION THAQI,M,127,Lëvizja VETËVENDOSJE!,LV,19,Deçan
1,ARJETA FEJZA,F,127,Lëvizja VETËVENDOSJE!,LV,24,Deçan
1,ARJETA SHALA,F,111,Iniciativa e Re Demokratike e Kosovës,IRDK,0,Deçan
1,ARLIND RAMADANI,M,138,FJALA,FJALA,2,Deçan
1,ARLINDA UKA,F,132,Lidhja Demokratike e Kosovës,LDK,6,Deçan
1,ARMEL RAMADANI,M,125,Socialdemokratska Unija,SDU,0,Deçan
1,ARMEND JAMINI,M,122,Koalicija Zajeno,KZ,2,Deçan
1,ARMEND MUJA,M,127,Lëvizja VETËVENDOSJE!,LV,520,Deçan
1,ARMEND ZEMAJ,M,132,Lidhja Demokratike e Kosovës,LDK,1521,Deçan
1,ARTA AXHAMI,F,121,Nisma Socialdemokrate,NISMA,0,Deçan
1,ARTA BAJRALIJA,F,127,Lëvizja VETËVENDOSJE!,LV,18,Deçan
1,ARTA NALLBANI,F,134,Partia Demokratike e Kosovës,PDK,16,Deçan
1,ARTA XHELA,F,130,Partia e Ashkalinjëve për Integrim,PAI,0,Deçan
1,ARTAN ABRASHI,M,127,Lëvizja VETËVENDOSJE!,LV,37,Deçan
1,ARTAN BERISHA,M,136,Partia Liberale Egjiptiane,PLE,57,Deçan
1,ARTAN HAZIRI,M,121,Nisma Socialdemokrate,NISMA,4,Deçan
1,ARTON DEMIRI,M,117,Partia Rome e Bashkuar e Kosovës,PREBK,0,Deçan
1,ARTON SALIUKU,M,138,FJALA,FJALA,0,Deçan
1,ARZU ÇUKIÇ,F,117,Partia Rome e Bashkuar e Kosovës,PREBK,0,Deçan
1,ASLAN KRUEZI,M,130,Partia e Ashkalinjëve për Integrim,PAI,0,Deçan
1,ASLLAN BAJRAMI,M,134,Partia Demokratike e Kosovës,PDK,3,Deçan
1,AVDI GËRVALLA,M,135,Aleanca për Ardhmërinë e Kosovës,AAK,235,Deçan
1,AVDI MORINA,M,121,Nisma Socialdemokrate,NISMA,15,Deçan
1,AVDI PIREVA,M,132,Lidhja Demokratike e Kosovës,LDK,6,Deçan
1,AVDULAH DJEŠEVIĆ,M,131,Nova Demokratska Stranka,NDS,6,Deçan
1,AVDULLAH BRAHIMI,M,128,Partia Demokratike e Ashkanlive të Kosovës,PDAK,0,Deçan
1,AVDULLAH HOTI,M,132,Lidhja Demokratike e Kosovës,LDK,1679,Deçan
1,AVDULLAH MUSLIU,M,134,Partia Demokratike e Kosovës,PDK,3,Deçan
1,AVDYL BERISHA,M,111,Iniciativa e Re Demokratike e Kosovës,IRDK,1,Deçan
1,AVDYL KRASNIQI,M,121,Nisma Socialdemokrate,NISMA,34,Deçan
1,AVNI ÇAKMAKU,M,138,FJALA,FJALA,5,Deçan
1,AVNI DEHARI,M,127,Lëvizja VETËVENDOSJE!,LV,639,Deçan
1,AVNI LUBOVCI,M,121,Nisma Socialdemokrate,NISMA,2,Deçan
1,AVNI ZOGIANI,M,127,Lëvizja VETËVENDOSJE!,LV,23,Deçan
1,AVNIJA BAHTIJARI,M,122,Koalicija Zajeno,KZ,0,Deçan
1,AZEM DURMIŠI,M,131,Nova Demokratska Stranka,NDS,0,Deçan
1,AZEM MUJA,M,116,Lëvizja për Bashkëveprim,LpB,1,Deçan
1,AZIZA RAMIĆ,F,124,Romani Iniciyativa,RI,0,Deçan
1,AZMIR MIFTARI,M,133,Naša Inicijativa,NAŠA,0,Deçan
1,AZRA ODŽINI,F,133,Naša Inicijativa,NAŠA,1,Deçan
1,BAHRIM ŠABANI,M,113,Koalicija VAKAT,VAKAT,7,Deçan
1,BAHTIR KASTRATI,M,132,Lidhja Demokratike e Kosovës,LDK,1,Deçan
1,BAHTIR KELMENDI,M,136,Partia Liberale Egjiptiane,PLE,0,Deçan
1,BAJRAM BAJRAMI,M,116,Lëvizja për Bashkëveprim,LpB,0,Deçan
1,BAJRAM KASTRATI,M,135,Aleanca për Ardhmërinë e Kosovës,AAK,21,Deçan
1,BAJRAM SEJDIU,M,130,Partia e Ashkalinjëve për Integrim,PAI,0,Deçan
1,BAJRAM TAHIRI,M,121,Nisma Socialdemokrate,NISMA,0,Deçan
1,BAJRAM TUTAJ,M,128,Partia Demokratike e Ashkanlive të Kosovës,PDAK,0,Deçan
1,BAJRAM ZEKA,M,111,Iniciativa e Re Demokratike e Kosovës,IRDK,1,Deçan
1,BAJRAMSHA SHALA,F,128,Partia Demokratike e Ashkanlive të Kosovës,PDAK,0,Deçan
1,BAJRUSH XHEMAILI,M,134,Partia Demokratike e Kosovës,PDK,16,Deçan
1,BAKI FETA,M,135,Aleanca për Ardhmërinë e Kosovës,AAK,54,Deçan
1,BANUSH KICAJ,M,121,Nisma Socialdemokrate,NISMA,0,Deçan
1,BASHKIM KRASNIQI,M,128,Partia Demokratike e Ashkanlive të Kosovës,PDAK,0,Deçan
1,BASHKIM KRASNIQI,M,136,Partia Liberale Egjiptiane,PLE,1,Deçan
1,BEAN HADŽIASAN,M,113,Koalicija VAKAT,VAKAT,0,Deçan
1,BEDIHA VRŞEVCI,F,114,Yenilikçi Türk Hareket Partisi,YTHP,0,Deçan
1,BEDRI HAMZA,M,134,Partia Demokratike e Kosovës,PDK,144,Deçan
1,BEDRI MUHADRI,M,121,Nisma Socialdemokrate,NISMA,0,Deçan
1,BEGISHE BERISHA,F,121,Nisma Socialdemokrate,NISMA,2,Deçan
1,BEHGJET PACOLLI,M,132,Lidhja Demokratike e Kosovës,LDK,184,Deçan
1,BEKË BERISHA,M,135,Aleanca për Ardhmërinë e Kosovës,AAK,351,Deçan
1,BEKIM ARIFI,M,130,Partia e Ashkalinjëve për Integrim,PAI,0,Deçan
1,BEKIM BRESTOVCI,M,121,Nisma Socialdemokrate,NISMA,48,Deçan
1,BEKIM HAXHIU,M,134,Partia Demokratike e Kosovës,PDK,26,Deçan
1,BEKIM KOXHA,M,121,Nisma Socialdemokrate,NISMA,1,Deçan
1,BEKIM RRAHMANI,M,121,Nisma Socialdemokrate,NISMA,0,Deçan
1,BEKIM SHABANI,M,128,Partia Demokratike e Ashkanlive të Kosovës,PDAK,0,Deçan
1,BEKIM ZABËRGJA,M,121,Nisma Socialdemokrate,NISMA,4,Deçan
1,BELDIN ŠASIVARI,M,113,Koalicija VAKAT,VAKAT,0,Deçan
1,BELMIN EJUPAGIĆ,M,125,Socialdemokratska Unija,SDU,1,Deçan
1,BENAND QORRI,M,111,Iniciativa e Re Demokratike e Kosovës,IRDK,0,Deçan
1,BENJAMIN AJDARI,M,111,Iniciativa e Re Demokratike e Kosovës,IRDK,0,Deçan
1,BEQIR BEQIRI,M,128,Partia Demokratike e Ashkanlive të Kosovës,PDAK,0,Deçan
1,BEQIR KIQINA,M,135,Aleanca për Ardhmërinë e Kosovës,AAK,18,Deçan
1,BEQIR VELIU,M,121,Nisma Socialdemokrate,NISMA,1,Deçan
1,BERAT DAJAKU,M,138,FJALA,FJALA,2,Deçan
1,BERAT DURAKU,M,135,Aleanca për Ardhmërinë e Kosovës,AAK,15,Deçan
1,BERAT MALOKU,M,112,Kosova Demokratik Türk Partisi,KDTP,0,Deçan
1,BERNARDA RADONCIC,F,127,Lëvizja VETËVENDOSJE!,LV,19,Deçan
1,BESA BUÇINCA,F,134,Partia Demokratike e Kosovës,PDK,13,Deçan
1,BESA GAXHERRI,F,132,Lidhja Demokratike e Kosovës,LDK,439,Deçan
1,BESA ISMAILI AHMETI,F,134,Partia Demokratike e Kosovës,PDK,15,Deçan
1,BESART DRESHAJ,M,132,Lidhja Demokratike e Kosovës,LDK,40,Deçan
1,BESART JASHARI,M,128,Partia Demokratike e Ashkanlive të Kosovës,PDAK,0,Deçan
1,BESART SHABANAJ,M,128,Partia Demokratike e Ashkanlive të Kosovës,PDAK,0,Deçan
1,BESARTA HOTI,F,111,Iniciativa e Re Demokratike e Kosovës,IRDK,0,Deçan
1,BESARTA KRASNIQI ASLLANI,F,121,Nisma Socialdemokrate,NISMA,0,Deçan
1,BESIAN MUSTAFA,M,132,Lidhja Demokratike e Kosovës,LDK,104,Deçan
1,BESIM HALIMI,M,134,Partia Demokratike e Kosovës,PDK,1,Deçan
1,BESIM MUZAQI,M,127,Lëvizja VETËVENDOSJE!,LV,16,Deçan
1,BEŠIR RAMA,M,133,Naša Inicijativa,NAŠA,0,Deçan
1,BESNIK KRASNIQI,M,135,Aleanca për Ardhmërinë e Kosovës,AAK,71,Deçan
1,BESNIK SHALA,M,135,Aleanca për Ardhmërinë e Kosovës,AAK,8,Deçan
1,BESNIK TAHIRI,M,135,Aleanca për Ardhmërinë e Kosovës,AAK,368,Deçan
1,BESNIK ZEQIRAJ,M,127,Lëvizja VETËVENDOSJE!,LV,124,Deçan
1,BETIM ELEZAJ,M,134,Partia Demokratike e Kosovës,PDK,5,Deçan
1,BEXHET KUÇI,M,135,Aleanca për Ardhmërinë e Kosovës,AAK,10,Deçan
1,BEXHET XHELADINI,M,132,Lidhja Demokratike e Kosovës,LDK,5,Deçan
1,BILALL SHERIFI,M,121,Nisma Socialdemokrate,NISMA,22,Deçan
1,BILJANA MAKSIĆ,F,119,Srpska Lista,SL,0,Deçan
1,BJONDINA KLEQKA,F,135,Aleanca për Ardhmërinë e Kosovës,AAK,27,Deçan
1,BLENDONA RADI,F,136,Partia Liberale Egjiptiane,PLE,8,Deçan
1,BLERIM GASHANI,M,127,Lëvizja VETËVENDOSJE!,LV,14,Deçan
1,BLERIM IBRAHIMI,M,128,Partia Demokratike e Ashkanlive të Kosovës,PDAK,1,Deçan
1,BLERIM KAJTAZI,M,138,FJALA,FJALA,2,Deçan
1,BLERIM MEHOLLI,M,135,Aleanca për Ardhmërinë e Kosovës,AAK,5,Deçan
1,BLERIM META,M,136,Partia Liberale Egjiptiane,PLE,1,Deçan
1,BLERIM REXHBOGAJ,M,132,Lidhja Demokratike e Kosovës,LDK,41,Deçan
1,BLERTA DELIU KODRA,F,134,Partia Demokratike e Kosovës,PDK,58,Deçan
1,BLERTA MUSLIU,F,125,Socialdemokratska Unija,SDU,0,Deçan
1,BRAHIM MEHMETAJ,M,135,Aleanca për Ardhmërinë e Kosovës,AAK,41,Deçan
1,BRAHIM SELIMAJ,M,132,Lidhja Demokratike e Kosovës,LDK,76,Deçan
1,BRANISLAV NIKOLIĆ,M,119,Srpska Lista,SL,0,Deçan
1,BRIKENDA KRYEZIU,F,132,Lidhja Demokratike e Kosovës,LDK,12,Deçan
1,BUJAR CAKOLLI,M,134,Partia Demokratike e Kosovës,PDK,23,Deçan
1,BUJAR KUKLECI,M,134,Partia Demokratike e Kosovës,PDK,342,Deçan
1,BULËZA KUÇI,F,132,Lidhja Demokratike e Kosovës,LDK,3,Deçan
1,BURBUQE BAKIJA DEVA DEVA,F,135,Aleanca për Ardhmërinë e Kosovës,AAK,87,Deçan
1,BURIM KARAMETA,M,127,Lëvizja VETËVENDOSJE!,LV,16,Deçan
1,BUYAR MORİNA,M,114,Yenilikçi Türk Hareket Partisi,YTHP,0,Deçan
1,BYLENT KERA,M,114,Yenilikçi Türk Hareket Partisi,YTHP,1,Deçan
1,ĆEMAILJ SMAILJI,M,131,Nova Demokratska Stranka,NDS,0,Deçan
1,ÇENAN KERA,M,112,Kosova Demokratik Türk Partisi,KDTP,0,Deçan
1,CENGİZ ÇESKO,M,112,Kosova Demokratik Türk Partisi,KDTP,0,Deçan
1,ĆERIM BAJRAMI,M,113,Koalicija VAKAT,VAKAT,3,Deçan
1,ÇERKIN DUKOLLI,M,121,Nisma Socialdemokrate,NISMA,7,Deçan
1,CVETKO VELJKOVIĆ,M,115,Gi Za Slobodu Pravdu i Opstanak,GI SPO,0,Deçan
1,DALILA BAHTIJAREVIĆ,F,131,Nova Demokratska Stranka,NDS,0,Deçan
1,DAMIR HALJILJI,M,122,Koalicija Zajeno,KZ,1,Deçan
1,DANUSH ADEMI,M,128,Partia Demokratike e Ashkanlive të Kosovës,PDAK,2,Deçan
1,DARDAN ISLAMI,M,135,Aleanca për Ardhmërinë e Kosovës,AAK,47,Deçan
1,DAUT HARADINAJ,M,135,Aleanca për Ardhmërinë e Kosovës,AAK,4787,Deçan
1,DAVUT KAZAZ,M,114,Yenilikçi Türk Hareket Partisi,YTHP,0,Deçan
1,DEFRIM GASHI,M,132,Lidhja Demokratike e Kosovës,LDK,6,Deçan
