id,Candidate,Gender,Party_ID,Party,Acronym,Votes,Municipality
1,JASHAR SEJFIJAJ,M,102,BALLI KOMBËTAR I KOSOVËS,BKK,186,Deçan
1,JEHONA ABDULLAHU-DABIQAJ,F,144,LËVIZJA VETËVENDOSJE!,LVV,54,Deçan
1,JETMIR PREKALLA,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,115,Deçan
1,JETON KADRIJAJ,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,101,Deçan
1,KUSHTRIM AGAJ,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,32,Deçan
1,KUSHTRIM MAKSUTAJ,M,144,LËVIZJA VETËVENDOSJE!,LVV,54,Deçan
1,LENDITA BERISHA,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,188,Deçan
1,LEOTRIM HADERGJONAJ,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,427,Deçan
1,LULAVERE SELMANAJ,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,161,Deçan
1,MIFTAR AHMETXHEKAJ,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,242,Deçan
1,MILAZIM MUSHKOLAJ,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,154,Deçan
1,MIMOZA NITAJ,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,80,Deçan
1,MON SELMONAJ,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,437,Deçan
1,MUHARREM SEJFIJAJ,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,19,Deçan
1,MUSA LEKAJ,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,249,Deçan
1,ORGES TAFILAJ,1,144,LËVIZJA VETËVENDOSJE!,LVV,1491,Deçan
1,QENDRIM TAHIRSYLAJ,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,203,Deçan
1,RABIJE HAKLAJ,F,144,LËVIZJA VETËVENDOSJE!,LVV,76,Deçan
1,RAJMONDA AHMETAJ,F,144,LËVIZJA VETËVENDOSJE!,LVV,82,Deçan
1,RAMADAN TAHIRAJ,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,131,Deçan
1,REJHANA TOLAJ,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,117,Deçan
1,SAMI CACAJ,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,1067,Deçan
1,SANIJE THAQI,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,90,Deçan
1,SARANDA GJUKAJ,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,22,Deçan
1,SHAQIR DACAJ,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,192,Deçan
1,SHKELQIM QORRAJ,M,144,LËVIZJA VETËVENDOSJE!,LVV,61,Deçan
1,SHKELQIM TOLAJ,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,286,Deçan
1,SHKELZEN HADERGJONAJ,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,186,Deçan
1,SHKODRAN MUSTAFAJ,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,350,Deçan
1,SHKUMBIN BOZHDARAJ,M,144,LËVIZJA VETËVENDOSJE!,LVV,86,Deçan
1,SHPETIM KADRIJAJ,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,49,Deçan
1,SKENDER MUSHKOLAJ,M,144,LËVIZJA VETËVENDOSJE!,LVV,22,Deçan
1,SYLAJMON LOKAJ,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,23,Deçan
1,SYLE BALAJ,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,269,Deçan
1,TEUTA NEZIRAJ,F,144,LËVIZJA VETËVENDOSJE!,LVV,127,Deçan
1,TIME MALOKU,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,135,Deçan
1,VATAN ISTREFAJ,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,512,Deçan
1,VIOLETA KUKALAJ,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,146,Deçan
1,VISAR BALAJ,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,72,Deçan
1,VISAR OSDAUTAJ,M,144,LËVIZJA VETËVENDOSJE!,LVV,122,Deçan
1,XHAVIT RABUSHAJ,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,261,Deçan
1,XHEVAT MATAJ,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,141,Deçan
1,YLBER GJOCAJ,M,144,LËVIZJA VETËVENDOSJE!,LVV,53,Deçan
1,YLLARTA THAQI,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,294,Deçan
1,ZYRAFETE LUSHAJ,F,144,LËVIZJA VETËVENDOSJE!,LVV,55,Deçan
2,ADEA ROKA,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,532,Gjakovë
2,ADELINA SHEHU-KOLA,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,262,Gjakovë
2,ADMIR BALA,M,119,NISMA SOCIALDEMOKRATE,NISMA,7,Gjakovë
2,AGIM BUZA,M,144,LËVIZJA VETËVENDOSJE!,LVV,312,Gjakovë
2,AGON DOBRUNA,M,144,LËVIZJA VETËVENDOSJE!,LVV,476,Gjakovë
2,AGRON TAHIRAJ,M,119,NISMA SOCIALDEMOKRATE,NISMA,17,Gjakovë
2,AGRON ZENUNAJ,M,131,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,IRDK,1,Gjakovë
2,AGUSTIN SHALA,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,657,Gjakovë
2,AHMET BAJRAMI,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,165,Gjakovë
2,AIDA MORINA,F,131,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,IRDK,30,Gjakovë
2,ALBERT HAXHIU,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,84,Gjakovë
2,ALBINA HASI,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,22,Gjakovë
2,ALBINA PRENKA,F,119,NISMA SOCIALDEMOKRATE,NISMA,19,Gjakovë
2,ALBINA SADRIJA-ASLLANI,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,234,Gjakovë
2,ALBULENA ZUKA-VOKSHI,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,164,Gjakovë
2,ALI GASHI,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,141,Gjakovë
2,ALI TAFARSHIKU,M,144,LËVIZJA VETËVENDOSJE!,LVV,540,Gjakovë
2,ALMA HARAQIJA,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,100,Gjakovë
2,ANDREINA FRROKAJ,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,69,Gjakovë
2,ANILA DOLI,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,57,Gjakovë
2,ANTON PLLUMBI,M,134,PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS,PSHDK,101,Gjakovë
2,ARBEN HASI,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,27,Gjakovë
2,ARBENESHA KUQI,4,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,4910,Gjakovë
2,ARBER SADA,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,8,Gjakovë
2,ARDIAN GJINI,11,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,11574,Gjakovë
2,ARDIAN NUSHI,M,134,PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS,PSHDK,165,Gjakovë
2,ARGJENT FETAHU,M,119,NISMA SOCIALDEMOKRATE,NISMA,150,Gjakovë
2,ARIF RRAGOMAJ,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,168,Gjakovë
2,ARITA ZHERKA,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,83,Gjakovë
2,ARTAN BERISHA,M,119,NISMA SOCIALDEMOKRATE,NISMA,82,Gjakovë
2,ARTAN PEJA,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,174,Gjakovë
2,ASTRIT DEDAJ,M,134,PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS,PSHDK,46,Gjakovë
2,ASTRIT JUSUFI,M,144,LËVIZJA VETËVENDOSJE!,LVV,220,Gjakovë
2,AURORA SHEDADI,F,144,LËVIZJA VETËVENDOSJE!,LVV,157,Gjakovë
2,AVDYL ADEMI,M,119,NISMA SOCIALDEMOKRATE,NISMA,74,Gjakovë
2,AZEM BERISHA,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,117,Gjakovë
2,BAHRI BOKSHI,M,142,PARTIA E DREJTËSISË,PD,215,Gjakovë
2,BASHKIM GASHAJ,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,354,Gjakovë
2,BASRI KOMONI,M,144,LËVIZJA VETËVENDOSJE!,LVV,250,Gjakovë
2,BEKIM BEZHI,M,119,NISMA SOCIALDEMOKRATE,NISMA,82,Gjakovë
2,BERAT HADRI,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,288,Gjakovë
2,BERNARD MARKAJ,M,134,PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS,PSHDK,148,Gjakovë
2,BESART SMAJLAJ,M,119,NISMA SOCIALDEMOKRATE,NISMA,0,Gjakovë
2,BESARTA DAKAJ,F,134,PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS,PSHDK,157,Gjakovë
2,BESARTA LEKAJ,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,161,Gjakovë
2,BESIM KADRIJA,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,414,Gjakovë
2,BESIM NDAU,M,134,PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS,PSHDK,225,Gjakovë
2,BESMIR CURRI,M,119,NISMA SOCIALDEMOKRATE,NISMA,59,Gjakovë
2,BESMIR HAXHIKADRIJA,M,119,NISMA SOCIALDEMOKRATE,NISMA,3,Gjakovë
2,BESNIK AVDIJA,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,168,Gjakovë
2,BESNIK MORINA,M,119,NISMA SOCIALDEMOKRATE,NISMA,22,Gjakovë
2,BLEONIS TANUSHI,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,7,Gjakovë
2,BLERTA GASHI,F,142,PARTIA E DREJTËSISË,PD,37,Gjakovë
2,BRIKENDA KARAQI,F,144,LËVIZJA VETËVENDOSJE!,LVV,80,Gjakovë
2,BURIM META,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,44,Gjakovë
2,BURIM QARRI,M,144,LËVIZJA VETËVENDOSJE!,LVV,200,Gjakovë
2,BUTRINT GOLAJ,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,295,Gjakovë
2,DEA DUSHI,F,119,NISMA SOCIALDEMOKRATE,NISMA,10,Gjakovë
2,DEME AVDIJAJ,M,144,LËVIZJA VETËVENDOSJE!,LVV,236,Gjakovë
2,DEMOKRAT ZHUBI,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,163,Gjakovë
2,DENIS HALILAJ,M,131,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,IRDK,10,Gjakovë
2,DHURATA XHAHNEMI,F,144,LËVIZJA VETËVENDOSJE!,LVV,176,Gjakovë
2,DIANA HAJDARI,F,134,PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS,PSHDK,103,Gjakovë
2,DIANA QARKAXHIJA,F,144,LËVIZJA VETËVENDOSJE!,LVV,366,Gjakovë
2,DIJANA MALOKU-XERXA,F,144,LËVIZJA VETËVENDOSJE!,LVV,115,Gjakovë
2,DON DOBRUNA,M,144,LËVIZJA VETËVENDOSJE!,LVV,299,Gjakovë
2,DORINA SARAQINI,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,64,Gjakovë
2,DRITONA MARKU,F,119,NISMA SOCIALDEMOKRATE,NISMA,1,Gjakovë
2,DURIM HALILAJ,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,874,Gjakovë
2,EDON ZENELI,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,256,Gjakovë
2,EDONA PODRIMJA,F,119,NISMA SOCIALDEMOKRATE,NISMA,279,Gjakovë
2,EDONA UKSHINI,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,49,Gjakovë
2,ELMA BEKOLLI,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,84,Gjakovë
2,ELSA CANHASI,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,35,Gjakovë
2,EMANUELL PRENRECAJ,M,134,PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS,PSHDK,61,Gjakovë
2,ENKELENA KAMERI,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,78,Gjakovë
2,EPIKAD HOXHA,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,219,Gjakovë
2,ERANDA BACI,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,275,Gjakovë
2,ERGIT QELI,M,119,NISMA SOCIALDEMOKRATE,NISMA,25,Gjakovë
2,ERJONA RAMA,F,119,NISMA SOCIALDEMOKRATE,NISMA,44,Gjakovë
2,ERMAL KUSARI,M,144,LËVIZJA VETËVENDOSJE!,LVV,452,Gjakovë
2,ERMIRA MEHMETI,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,163,Gjakovë
2,ERMIRA MORINA,F,131,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,IRDK,66,Gjakovë
2,ETNIKA BEQRAMA,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,91,Gjakovë
2,FARUK ALIJAJ,M,119,NISMA SOCIALDEMOKRATE,NISMA,3,Gjakovë
2,FATLUM NEZIRAJ,M,119,NISMA SOCIALDEMOKRATE,NISMA,15,Gjakovë
2,FATON ALIJA,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,15,Gjakovë
2,FAZLI HOXHA,1,119,NISMA SOCIALDEMOKRATE,NISMA,1436,Gjakovë
2,FERDINAND KOLAJ,4,134,PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS,PSHDK,4367,Gjakovë
2,FERID FETAJ,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,75,Gjakovë
2,FISNIK BEKA,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,188,Gjakovë
2,FISNIK KARTALLI,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,37,Gjakovë
2,FLAMUR FETAHAJ,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,711,Gjakovë
2,FLAMUR KRELANI,M,119,NISMA SOCIALDEMOKRATE,NISMA,0,Gjakovë
2,FLORENT ELSHANI,M,119,NISMA SOCIALDEMOKRATE,NISMA,4,Gjakovë
2,FRAN PERDEDAJ,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,30,Gjakovë
2,FRIDON LALA,M,131,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,IRDK,493,Gjakovë
2,GABRIELL DEMA,M,134,PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS,PSHDK,12,Gjakovë
2,GAZMEND CERMJANI,M,119,NISMA SOCIALDEMOKRATE,NISMA,13,Gjakovë
2,GAZMEND HOTI,M,144,LËVIZJA VETËVENDOSJE!,LVV,264,Gjakovë
2,GENC HOXHAJ,M,144,LËVIZJA VETËVENDOSJE!,LVV,181,Gjakovë
2,GENTA DOMI HOXHA,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,116,Gjakovë
2,GENTINA STUBLLA,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,15,Gjakovë
2,GERTA QELA,F,142,PARTIA E DREJTËSISË,PD,18,Gjakovë
2,GEZIM DAKA,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,318,Gjakovë
2,GJEKE NIKOLLA,M,134,PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS,PSHDK,61,Gjakovë
2,GJEVALIN NIKOLLBIBAJ,M,134,PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS,PSHDK,483,Gjakovë
2,GJOKE SOKOLI,M,119,NISMA SOCIALDEMOKRATE,NISMA,17,Gjakovë
2,GRANIT ABAZI,M,119,NISMA SOCIALDEMOKRATE,NISMA,5,Gjakovë
2,GURLINDA RRUSTEMI,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,38,Gjakovë
2,HAJREDIN BERISHA,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,154,Gjakovë
2,HALIL CENAJ,M,144,LËVIZJA VETËVENDOSJE!,LVV,131,Gjakovë
2,HASAN KRASNIQI,M,144,LËVIZJA VETËVENDOSJE!,LVV,338,Gjakovë
2,HAXHI SEJDIU,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,389,Gjakovë
2,HEKURAN HOXHA,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,353,Gjakovë
2,HEKURAN SOBA,M,144,LËVIZJA VETËVENDOSJE!,LVV,332,Gjakovë
2,HELENA SHKUPI,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,9,Gjakovë
2,HIKMETE ZHERKA,F,142,PARTIA E DREJTËSISË,PD,66,Gjakovë
2,HIM ZEQA,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,514,Gjakovë
2,HYSEN BERISHA,M,144,LËVIZJA VETËVENDOSJE!,LVV,62,Gjakovë
2,HYSEN BRAHIMAJ,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,513,Gjakovë
2,HYSNI FETAJ,M,119,NISMA SOCIALDEMOKRATE,NISMA,4,Gjakovë
2,HYSNI MUHADRI,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,257,Gjakovë
2,ILIR KOSOVA,M,131,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,IRDK,24,Gjakovë
2,ILIR LASKA,M,134,PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS,PSHDK,30,Gjakovë
2,ILIR MORINA,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,118,Gjakovë
2,ILIR PERTESHONI,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,131,Gjakovë
2,IZABELLA KAMBERAJ,F,119,NISMA SOCIALDEMOKRATE,NISMA,0,Gjakovë
2,JONILA DOBRUNA-RRACI,F,142,PARTIA E DREJTËSISË,PD,19,Gjakovë
2,JUSUF OSMANI,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,325,Gjakovë
2,KALTRINA MILICI,F,144,LËVIZJA VETËVENDOSJE!,LVV,66,Gjakovë
2,KALTRINA ZHERKA,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,7,Gjakovë
2,KLEMENTINA PRENKAJ,F,134,PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS,PSHDK,17,Gjakovë
2,KOLE PERKOLA,M,134,PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS,PSHDK,18,Gjakovë
2,KOSOVAR ALIJA,M,134,PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS,PSHDK,359,Gjakovë
2,KRENARE BUSHAJ,F,134,PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS,PSHDK,171,Gjakovë
2,KRESHNIK ALIJAJ,M,144,LËVIZJA VETËVENDOSJE!,LVV,459,Gjakovë
2,KUJTIM FRROKAJ,M,134,PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS,PSHDK,79,Gjakovë
2,KUJTIM GJUGJA,M,119,NISMA SOCIALDEMOKRATE,NISMA,38,Gjakovë
2,LABEHAT SADRIJA,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,318,Gjakovë
2,LAZER NREJAJ,M,144,LËVIZJA VETËVENDOSJE!,LVV,128,Gjakovë
2,LEDIAN REXHA,M,144,LËVIZJA VETËVENDOSJE!,LVV,573,Gjakovë
2,LENDITA BELLACERKA,F,131,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,IRDK,24,Gjakovë
2,LENDITA MORINA,F,134,PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS,PSHDK,123,Gjakovë
2,LEONARD QEHAJA,M,131,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,IRDK,16,Gjakovë
2,LERENA KAMERAJ,F,134,PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS,PSHDK,287,Gjakovë
2,LIRIANDA DAHSYLA,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,325,Gjakovë
2,LIRIDON DULA,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,311,Gjakovë
2,LIRIDONA KOMANI,F,134,PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS,PSHDK,64,Gjakovë
2,LIRIDONA PRENKA,F,134,PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS,PSHDK,21,Gjakovë
2,LIRIJE HARAQIJA,F,144,LËVIZJA VETËVENDOSJE!,LVV,210,Gjakovë
2,LIRIM BICURRI,M,144,LËVIZJA VETËVENDOSJE!,LVV,285,Gjakovë
2,LUAN AZEMAJ,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,192,Gjakovë
2,LUAN MUZLIJA,M,144,LËVIZJA VETËVENDOSJE!,LVV,188,Gjakovë
2,MARIGONA GREZDA KUQI,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,59,Gjakovë
