id,Party_ID,Party,Votes,Municipality
8,177,PARTIA DEMOKRATIKE E KOSOVËS,4766,Klinë
9,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,377,Fushë Kosovë
9,144,LËVIZJA VETËVENDOSJE!,4098,Fushë Kosovë
9,160,LIDHJA DEMOKRATIKE E KOSOVËS,7966,Fushë Kosovë
9,177,PARTIA DEMOKRATIKE E KOSOVËS,3580,Fushë Kosovë
10,119,NISMA SOCIALDEMOKRATE,184,Kamenicë
10,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,2076,Kamenicë
10,127,PARTIA SOCIALDEMOKRATE,5408,Kamenicë
10,144,LËVIZJA VETËVENDOSJE!,5156,Kamenicë
10,160,LIDHJA DEMOKRATIKE E KOSOVËS,1707,Kamenicë
10,177,PARTIA DEMOKRATIKE E KOSOVËS,2098,Kamenicë
11,144,LËVIZJA VETËVENDOSJE!,10279,Mitrovicë
11,160,LIDHJA DEMOKRATIKE E KOSOVËS,3506,Mitrovicë
11,177,PARTIA DEMOKRATIKE E KOSOVËS,16091,Mitrovicë
11,144,LËVIZJA VETËVENDOSJE!,375,Mitrovicë
11,160,LIDHJA DEMOKRATIKE E KOSOVËS,130,Mitrovicë
11,177,PARTIA DEMOKRATIKE E KOSOVËS,475,Mitrovicë
12,147,SRPSKA LISTA,9065,Leposaviq
12,177,PARTIA DEMOKRATIKE E KOSOVËS,199,Leposaviq
13,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,368,Lipjan
13,144,LËVIZJA VETËVENDOSJE!,6435,Lipjan
13,160,LIDHJA DEMOKRATIKE E KOSOVËS,15541,Lipjan
13,177,PARTIA DEMOKRATIKE E KOSOVËS,5201,Lipjan
14,144,LËVIZJA VETËVENDOSJE!,477,Novobërdë
14,147,SRPSKA LISTA,3548,Novobërdë
14,160,LIDHJA DEMOKRATIKE E KOSOVËS,1392,Novobërdë
14,177,PARTIA DEMOKRATIKE E KOSOVËS,198,Novobërdë
15,109,INICIATIVA QYTETARE PËR OBILIQ,5975,Obiliq
15,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,393,Obiliq
15,140,LËVIZJA PËR BASHKIM,923,Obiliq
15,144,LËVIZJA VETËVENDOSJE!,2507,Obiliq
15,147,SRPSKA LISTA,1131,Obiliq
15,160,LIDHJA DEMOKRATIKE E KOSOVËS,1182,Obiliq
15,177,PARTIA DEMOKRATIKE E KOSOVËS,306,Obiliq
16,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,10144,Rahovec
16,144,LËVIZJA VETËVENDOSJE!,5341,Rahovec
16,160,LIDHJA DEMOKRATIKE E KOSOVËS,3424,Rahovec
16,176,XHAFER BYTYQI,174,Rahovec
16,177,PARTIA DEMOKRATIKE E KOSOVËS,2418,Rahovec
17,108,PARTIA BALLISTE,89,Pejë
17,112,PARTIA DEMOKRATIKE E UNITETIT,120,Pejë
17,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,6328,Pejë
17,144,LËVIZJA VETËVENDOSJE!,8643,Pejë
17,160,LIDHJA DEMOKRATIKE E KOSOVËS,23426,Pejë
17,171,GANI VESELAJ,124,Pejë
18,119,NISMA SOCIALDEMOKRATE,205,Podujevë
18,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,1531,Podujevë
18,144,LËVIZJA VETËVENDOSJE!,16907,Podujevë
18,154,ORGANIZATA BALLI KOMBËTAR DEMOKRAT,251,Podujevë
18,160,LIDHJA DEMOKRATIKE E KOSOVËS,16925,Podujevë
18,177,PARTIA DEMOKRATIKE E KOSOVËS,2471,Podujevë
19,108,PARTIA BALLISTE,100,Prishtinë
19,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,3874,Prishtinë
19,144,LËVIZJA VETËVENDOSJE!,36818,Prishtinë
19,149,ALEANCA KOSOVA E RE,1588,Prishtinë
19,160,LIDHJA DEMOKRATIKE E KOSOVËS,25252,Prishtinë
19,173,FJALA,155,Prishtinë
19,177,PARTIA DEMOKRATIKE E KOSOVËS,18771,Prishtinë
20,119,NISMA SOCIALDEMOKRATE,3452,Prizren
20,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,2182,Prizren
20,144,LËVIZJA VETËVENDOSJE!,24378,Prizren
20,149,ALEANCA KOSOVA E RE,459,Prizren
20,150,NOVA DEMOKRATSKA STRANKA,1736,Prizren
20,160,LIDHJA DEMOKRATIKE E KOSOVËS,9043,Prizren
20,177,PARTIA DEMOKRATIKE E KOSOVËS,18919,Prizren
20,180,MILAZIM LUSHAJ,153,Prizren
21,113,LISTA E PAVARUR BEKIM JASHARI,9236,Skënderaj
21,116,INICIATIVA QYTETARE PËR SKENDERAJ,311,Skënderaj
21,177,PARTIA DEMOKRATIKE E KOSOVËS,13123,Skënderaj
22,144,LËVIZJA VETËVENDOSJE!,5964,Shtime
22,160,LIDHJA DEMOKRATIKE E KOSOVËS,1381,Shtime
22,177,PARTIA DEMOKRATIKE E KOSOVËS,5824,Shtime
23,144,LËVIZJA VETËVENDOSJE!,800,Shtërpcë
23,145,GI SLOBODA ŠTRPCE,1113,Shtërpcë
23,147,SRPSKA LISTA,4148,Shtërpcë
23,159,BASHKË PËR SHTËRPCËN,887,Shtërpcë
24,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,14483,Suharekë
24,144,LËVIZJA VETËVENDOSJE!,2690,Suharekë
24,160,LIDHJA DEMOKRATIKE E KOSOVËS,8629,Suharekë
24,177,PARTIA DEMOKRATIKE E KOSOVËS,2428,Suharekë
25,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,1096,Ferizaj
25,144,LËVIZJA VETËVENDOSJE!,12793,Ferizaj
25,160,LIDHJA DEMOKRATIKE E KOSOVËS,4585,Ferizaj
25,177,PARTIA DEMOKRATIKE E KOSOVËS,30627,Ferizaj
26,144,LËVIZJA VETËVENDOSJE!,6955,Viti
26,160,LIDHJA DEMOKRATIKE E KOSOVËS,8326,Viti
26,177,PARTIA DEMOKRATIKE E KOSOVËS,4879,Viti
27,103,KOSOVA DEMOKRATİK TÜRK PARTİSİ,436,Vushtrri
27,114,JETON SALIHU,245,Vushtrri
27,119,NISMA SOCIALDEMOKRATE,322,Vushtrri
27,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,565,Vushtrri
27,144,LËVIZJA VETËVENDOSJE!,7667,Vushtrri
27,160,LIDHJA DEMOKRATIKE E KOSOVËS,9956,Vushtrri
27,177,PARTIA DEMOKRATIKE E KOSOVËS,10247,Vushtrri
28,147,SRPSKA LISTA,3225,Zubin Potoku
28,160,LIDHJA DEMOKRATIKE E KOSOVËS,259,Zubin Potoku
28,181,GRAĐANSKA INICIJATIVA ZUBIN POTOK,377,Zubin Potoku
29,137,SLADJANA PANTOVIĆ,86,Zveçan
29,147,SRPSKA LISTA,5394,Zveçan
30,119,NISMA SOCIALDEMOKRATE,7548,Malishevë
30,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,933,Malishevë
30,141,SELAJDIN BYTYҪI,78,Malishevë
30,144,LËVIZJA VETËVENDOSJE!,3469,Malishevë
30,160,LIDHJA DEMOKRATIKE E KOSOVËS,3738,Malishevë
30,177,PARTIA DEMOKRATIKE E KOSOVËS,6383,Malishevë
31,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,1419,Junik
31,144,LËVIZJA VETËVENDOSJE!,336,Junik
31,160,LIDHJA DEMOKRATIKE E KOSOVËS,1319,Junik
31,177,PARTIA DEMOKRATIKE E KOSOVËS,66,Junik
32,103,KOSOVA DEMOKRATİK TÜRK PARTİSİ,1430,Mamushë
32,117,KOSOVA ADALET TÜRK PARTİSİ,1080,Mamushë
32,126,İLYAS BAYRAKTAR,368,Mamushë
32,156,INICIATIVA ERDEM,45,Mamushë
33,144,LËVIZJA VETËVENDOSJE!,322,Hani i Elezit
33,163,RUFKI SUMA,2106,Hani i Elezit
33,177,PARTIA DEMOKRATIKE E KOSOVËS,2561,Hani i Elezit
34,147,SRPSKA LISTA,6506,Graçanicë
34,155,BRANIMIR STOJANOVIĆ,1843,Graçanicë
35,147,SRPSKA LISTA,2427,Ranillug
36,115,JUGOSLAV JOVANOVIĆ,76,Partesh
36,147,SRPSKA LISTA,1684,Partesh
36,161,NARODNA SLOGA,475,Partesh
37,147,SRPSKA LISTA,789,Kllokot
37,152,NARODNO JEDINSTVO,436,Kllokot
37,187,GI SRPSKA NARODNA SLOGA,699,Kllokot
38,147,SRPSKA LISTA,64,Mitrovicë e Veriut
38,189,"INICIATIVA QYTETARE ""MITROVICA""",34,Mitrovicë e Veriut
38,147,SRPSKA LISTA,10769,Mitrovicë e Veriut
38,189,"INICIATIVA QYTETARE ""MITROVICA""",1022,Mitrovicë e Veriut
