id,Polling Center,Candidate,Party_ID,Party,Votes,Municipality
16,1611A,SMAJL LATIFI,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,159,Rahovec
16,1612A,IDRIZ VEHAPI,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,243,Rahovec
16,1612A,SMAJL LATIFI,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,874,Rahovec
16,1619A,IDRIZ VEHAPI,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,80,Rahovec
16,1619A,SMAJL LATIFI,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,20,Rahovec
16,1620A,IDRIZ VEHAPI,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,105,Rahovec
16,1620A,SMAJL LATIFI,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,51,Rahovec
16,1621A,IDRIZ VEHAPI,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,333,Rahovec
16,1621A,SMAJL LATIFI,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,587,Rahovec
16,1622A,IDRIZ VEHAPI,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,258,Rahovec
16,1622A,SMAJL LATIFI,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,496,Rahovec
16,1623A,IDRIZ VEHAPI,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,199,Rahovec
16,1623A,SMAJL LATIFI,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,358,Rahovec
16,1624A,IDRIZ VEHAPI,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,487,Rahovec
16,1624A,SMAJL LATIFI,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,574,Rahovec
16,1625A,IDRIZ VEHAPI,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,255,Rahovec
16,1625A,SMAJL LATIFI,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,373,Rahovec
16,1626A,IDRIZ VEHAPI,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,64,Rahovec
16,1626A,SMAJL LATIFI,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,38,Rahovec
16,1627A,IDRIZ VEHAPI,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,389,Rahovec
16,1627A,SMAJL LATIFI,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,366,Rahovec
16,1628A,IDRIZ VEHAPI,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,501,Rahovec
16,1628A,SMAJL LATIFI,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,633,Rahovec
16,1629A,IDRIZ VEHAPI,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,15,Rahovec
16,1629A,SMAJL LATIFI,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,54,Rahovec
16,1630A,IDRIZ VEHAPI,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,155,Rahovec
16,1630A,SMAJL LATIFI,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,196,Rahovec
16,1631A,IDRIZ VEHAPI,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,162,Rahovec
16,1631A,SMAJL LATIFI,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,179,Rahovec
16,1632A,IDRIZ VEHAPI,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,186,Rahovec
16,1632A,SMAJL LATIFI,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,289,Rahovec
16,1633A,IDRIZ VEHAPI,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,1434,Rahovec
16,1633A,SMAJL LATIFI,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,463,Rahovec
16,1634A,IDRIZ VEHAPI,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,155,Rahovec
16,1634A,SMAJL LATIFI,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,161,Rahovec
16,1635A,IDRIZ VEHAPI,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,122,Rahovec
16,1635A,SMAJL LATIFI,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,137,Rahovec
16,1637A,IDRIZ VEHAPI,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,98,Rahovec
16,1637A,SMAJL LATIFI,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,88,Rahovec
16,1638A,IDRIZ VEHAPI,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,53,Rahovec
16,1638A,SMAJL LATIFI,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,216,Rahovec
16,1639A,IDRIZ VEHAPI,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,90,Rahovec
16,1639A,SMAJL LATIFI,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,34,Rahovec
16,1640A,IDRIZ VEHAPI,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,39,Rahovec
16,1640A,SMAJL LATIFI,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,155,Rahovec
16,1641A,IDRIZ VEHAPI,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,115,Rahovec
16,1641A,SMAJL LATIFI,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,71,Rahovec
17,1701C,ALI BERISHA,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,511,Pejë
17,1701C,GAZMEND MUHAXHERI,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,1301,Pejë
17,1702C,ALI BERISHA,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,747,Pejë
17,1702C,GAZMEND MUHAXHERI,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,1597,Pejë
17,1703C,ALI BERISHA,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,465,Pejë
17,1703C,GAZMEND MUHAXHERI,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,1273,Pejë
17,1704C,ALI BERISHA,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,1640,Pejë
17,1704C,GAZMEND MUHAXHERI,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,3245,Pejë
17,1704X,ALI BERISHA,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,1141,Pejë
17,1704X,GAZMEND MUHAXHERI,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,2707,Pejë
17,1704Y,ALI BERISHA,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,891,Pejë
17,1704Y,GAZMEND MUHAXHERI,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,1890,Pejë
17,1705C,ALI BERISHA,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,808,Pejë
17,1705C,GAZMEND MUHAXHERI,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,1152,Pejë
17,1705X,ALI BERISHA,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,471,Pejë
17,1705X,GAZMEND MUHAXHERI,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,772,Pejë
17,1706C,ALI BERISHA,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,1358,Pejë
17,1706C,GAZMEND MUHAXHERI,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,971,Pejë
17,1707C,ALI BERISHA,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,1119,Pejë
17,1707C,GAZMEND MUHAXHERI,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,1159,Pejë
17,1708C,ALI BERISHA,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,657,Pejë
17,1708C,GAZMEND MUHAXHERI,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,603,Pejë
17,1709C,ALI BERISHA,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,399,Pejë
17,1709C,GAZMEND MUHAXHERI,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,320,Pejë
17,1710C,ALI BERISHA,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,651,Pejë
17,1710C,GAZMEND MUHAXHERI,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,391,Pejë
17,1711C,ALI BERISHA,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,646,Pejë
17,1711C,GAZMEND MUHAXHERI,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,545,Pejë
17,1712C,ALI BERISHA,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,661,Pejë
17,1712C,GAZMEND MUHAXHERI,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,179,Pejë
17,1713C,ALI BERISHA,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,1347,Pejë
17,1713C,GAZMEND MUHAXHERI,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,529,Pejë
17,1714C,ALI BERISHA,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,866,Pejë
17,1714C,GAZMEND MUHAXHERI,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,670,Pejë
17,1715C,ALI BERISHA,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,148,Pejë
17,1715C,GAZMEND MUHAXHERI,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,18,Pejë
17,1723C,ALI BERISHA,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,1240,Pejë
17,1723C,GAZMEND MUHAXHERI,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,1660,Pejë
17,1724C,ALI BERISHA,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,679,Pejë
17,1724C,GAZMEND MUHAXHERI,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,360,Pejë
17,1725C,ALI BERISHA,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,554,Pejë
17,1725C,GAZMEND MUHAXHERI,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,593,Pejë
17,1726C,ALI BERISHA,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,308,Pejë
17,1726C,GAZMEND MUHAXHERI,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,371,Pejë
17,1727C,ALI BERISHA,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,437,Pejë
17,1727C,GAZMEND MUHAXHERI,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,701,Pejë
19,1901E,ISA MUSTAFA,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,616,Prishtinë
19,1901E,SHPEND AHMETI,61,LËVIZJA VETËVENDOSJE!,846,Prishtinë
19,1902E,ISA MUSTAFA,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,826,Prishtinë
19,1902E,SHPEND AHMETI,61,LËVIZJA VETËVENDOSJE!,1014,Prishtinë
19,1903E,ISA MUSTAFA,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,847,Prishtinë
19,1903E,SHPEND AHMETI,61,LËVIZJA VETËVENDOSJE!,1419,Prishtinë
19,1904E,ISA MUSTAFA,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,1759,Prishtinë
19,1904E,SHPEND AHMETI,61,LËVIZJA VETËVENDOSJE!,2952,Prishtinë
19,1905E,ISA MUSTAFA,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,818,Prishtinë
19,1905E,SHPEND AHMETI,61,LËVIZJA VETËVENDOSJE!,1289,Prishtinë
19,1906E,ISA MUSTAFA,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,2103,Prishtinë
19,1906E,SHPEND AHMETI,61,LËVIZJA VETËVENDOSJE!,3044,Prishtinë
19,1907E,ISA MUSTAFA,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,238,Prishtinë
19,1907E,SHPEND AHMETI,61,LËVIZJA VETËVENDOSJE!,423,Prishtinë
19,1908E,ISA MUSTAFA,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,133,Prishtinë
19,1908E,SHPEND AHMETI,61,LËVIZJA VETËVENDOSJE!,198,Prishtinë
19,1909E,ISA MUSTAFA,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,1060,Prishtinë
19,1909E,SHPEND AHMETI,61,LËVIZJA VETËVENDOSJE!,1774,Prishtinë
19,1910E,ISA MUSTAFA,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,797,Prishtinë
19,1910E,SHPEND AHMETI,61,LËVIZJA VETËVENDOSJE!,1090,Prishtinë
19,1911E,ISA MUSTAFA,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,1021,Prishtinë
19,1911E,SHPEND AHMETI,61,LËVIZJA VETËVENDOSJE!,1856,Prishtinë
19,1912E,ISA MUSTAFA,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,842,Prishtinë
19,1912E,SHPEND AHMETI,61,LËVIZJA VETËVENDOSJE!,1527,Prishtinë
19,1913E,ISA MUSTAFA,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,1233,Prishtinë
19,1913E,SHPEND AHMETI,61,LËVIZJA VETËVENDOSJE!,1441,Prishtinë
19,1914E,ISA MUSTAFA,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,748,Prishtinë
19,1914E,SHPEND AHMETI,61,LËVIZJA VETËVENDOSJE!,816,Prishtinë
19,1915E,ISA MUSTAFA,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,1315,Prishtinë
19,1915E,SHPEND AHMETI,61,LËVIZJA VETËVENDOSJE!,1515,Prishtinë
19,1916E,ISA MUSTAFA,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,637,Prishtinë
19,1916E,SHPEND AHMETI,61,LËVIZJA VETËVENDOSJE!,924,Prishtinë
19,1917E,ISA MUSTAFA,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,1050,Prishtinë
19,1917E,SHPEND AHMETI,61,LËVIZJA VETËVENDOSJE!,1517,Prishtinë
19,1918E,ISA MUSTAFA,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,758,Prishtinë
19,1918E,SHPEND AHMETI,61,LËVIZJA VETËVENDOSJE!,983,Prishtinë
19,1919E,ISA MUSTAFA,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,1470,Prishtinë
19,1919E,SHPEND AHMETI,61,LËVIZJA VETËVENDOSJE!,910,Prishtinë
19,1919X,ISA MUSTAFA,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,799,Prishtinë
19,1919X,SHPEND AHMETI,61,LËVIZJA VETËVENDOSJE!,604,Prishtinë
19,1920E,ISA MUSTAFA,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,1459,Prishtinë
19,1920E,SHPEND AHMETI,61,LËVIZJA VETËVENDOSJE!,828,Prishtinë
19,1920X,ISA MUSTAFA,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,1205,Prishtinë
19,1920X,SHPEND AHMETI,61,LËVIZJA VETËVENDOSJE!,745,Prishtinë
19,1921E,ISA MUSTAFA,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,1268,Prishtinë
19,1921E,SHPEND AHMETI,61,LËVIZJA VETËVENDOSJE!,718,Prishtinë
19,1921X,ISA MUSTAFA,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,1249,Prishtinë
19,1921X,SHPEND AHMETI,61,LËVIZJA VETËVENDOSJE!,782,Prishtinë
19,1922E,ISA MUSTAFA,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,1691,Prishtinë
19,1922E,SHPEND AHMETI,61,LËVIZJA VETËVENDOSJE!,1059,Prishtinë
19,1923E,ISA MUSTAFA,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,462,Prishtinë
19,1923E,SHPEND AHMETI,61,LËVIZJA VETËVENDOSJE!,392,Prishtinë
19,1924E,ISA MUSTAFA,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,576,Prishtinë
19,1924E,SHPEND AHMETI,61,LËVIZJA VETËVENDOSJE!,686,Prishtinë
19,1925E,ISA MUSTAFA,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,762,Prishtinë
19,1925E,SHPEND AHMETI,61,LËVIZJA VETËVENDOSJE!,1013,Prishtinë
19,1926E,ISA MUSTAFA,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,634,Prishtinë
19,1926E,SHPEND AHMETI,61,LËVIZJA VETËVENDOSJE!,747,Prishtinë
19,1927E,ISA MUSTAFA,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,1386,Prishtinë
19,1927E,SHPEND AHMETI,61,LËVIZJA VETËVENDOSJE!,1019,Prishtinë
19,1928E,ISA MUSTAFA,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,258,Prishtinë
19,1928E,SHPEND AHMETI,61,LËVIZJA VETËVENDOSJE!,144,Prishtinë
19,1931E,ISA MUSTAFA,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,492,Prishtinë
19,1931E,SHPEND AHMETI,61,LËVIZJA VETËVENDOSJE!,403,Prishtinë
19,1933E,ISA MUSTAFA,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,251,Prishtinë
19,1933E,SHPEND AHMETI,61,LËVIZJA VETËVENDOSJE!,128,Prishtinë
19,1934E,ISA MUSTAFA,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,615,Prishtinë
19,1934E,SHPEND AHMETI,61,LËVIZJA VETËVENDOSJE!,431,Prishtinë
19,1935E,ISA MUSTAFA,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,421,Prishtinë
19,1935E,SHPEND AHMETI,61,LËVIZJA VETËVENDOSJE!,100,Prishtinë
19,1936E,ISA MUSTAFA,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,116,Prishtinë
19,1936E,SHPEND AHMETI,61,LËVIZJA VETËVENDOSJE!,50,Prishtinë
19,1937E,ISA MUSTAFA,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,76,Prishtinë
19,1937E,SHPEND AHMETI,61,LËVIZJA VETËVENDOSJE!,33,Prishtinë
19,1939E,ISA MUSTAFA,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,107,Prishtinë
19,1939E,SHPEND AHMETI,61,LËVIZJA VETËVENDOSJE!,46,Prishtinë
19,1940E,ISA MUSTAFA,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,686,Prishtinë
19,1940E,SHPEND AHMETI,61,LËVIZJA VETËVENDOSJE!,263,Prishtinë
19,1941E,ISA MUSTAFA,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,65,Prishtinë
19,1941E,SHPEND AHMETI,61,LËVIZJA VETËVENDOSJE!,87,Prishtinë
19,1942E,ISA MUSTAFA,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,191,Prishtinë
19,1942E,SHPEND AHMETI,61,LËVIZJA VETËVENDOSJE!,82,Prishtinë
19,1943E,ISA MUSTAFA,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,64,Prishtinë
19,1943E,SHPEND AHMETI,61,LËVIZJA VETËVENDOSJE!,35,Prishtinë
19,1949E,ISA MUSTAFA,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,246,Prishtinë
19,1949E,SHPEND AHMETI,61,LËVIZJA VETËVENDOSJE!,279,Prishtinë
19,1951E,ISA MUSTAFA,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,2,Prishtinë
19,1951E,SHPEND AHMETI,61,LËVIZJA VETËVENDOSJE!,1,Prishtinë
19,1952E,ISA MUSTAFA,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,5,Prishtinë
19,1952E,SHPEND AHMETI,61,LËVIZJA VETËVENDOSJE!,2,Prishtinë
19,1953E,ISA MUSTAFA,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,16,Prishtinë
19,1953E,SHPEND AHMETI,61,LËVIZJA VETËVENDOSJE!,4,Prishtinë
19,1954E,ISA MUSTAFA,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,53,Prishtinë
19,1954E,SHPEND AHMETI,61,LËVIZJA VETËVENDOSJE!,22,Prishtinë
19,1955E,ISA MUSTAFA,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,7,Prishtinë
19,1955E,SHPEND AHMETI,61,LËVIZJA VETËVENDOSJE!,4,Prishtinë
19,1956E,ISA MUSTAFA,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,170,Prishtinë
19,1956E,SHPEND AHMETI,61,LËVIZJA VETËVENDOSJE!,205,Prishtinë
19,1957E,ISA MUSTAFA,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,49,Prishtinë
19,1957E,SHPEND AHMETI,61,LËVIZJA VETËVENDOSJE!,72,Prishtinë
19,1958E,ISA MUSTAFA,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,68,Prishtinë
19,1958E,SHPEND AHMETI,61,LËVIZJA VETËVENDOSJE!,26,Prishtinë
19,1959E,ISA MUSTAFA,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,146,Prishtinë
19,1959E,SHPEND AHMETI,61,LËVIZJA VETËVENDOSJE!,59,Prishtinë
19,1960E,ISA MUSTAFA,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,400,Prishtinë
19,1960E,SHPEND AHMETI,61,LËVIZJA VETËVENDOSJE!,369,Prishtinë
19,1961E,ISA MUSTAFA,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,26,Prishtinë
19,1961E,SHPEND AHMETI,61,LËVIZJA VETËVENDOSJE!,10,Prishtinë
19,1962E,ISA MUSTAFA,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,169,Prishtinë
19,1962E,SHPEND AHMETI,61,LËVIZJA VETËVENDOSJE!,55,Prishtinë
19,1963E,ISA MUSTAFA,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,42,Prishtinë
19,1963E,SHPEND AHMETI,61,LËVIZJA VETËVENDOSJE!,8,Prishtinë
2,0201C,MIMOZA KUSARI-LILA,89,AKR - ALEANCA KOSOVA E RE,2838,Gjakovë
2,0201C,PAL LEKAJ,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,835,Gjakovë
2,0202C,MIMOZA KUSARI-LILA,89,AKR - ALEANCA KOSOVA E RE,3245,Gjakovë
2,0202C,PAL LEKAJ,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,937,Gjakovë
2,0202X,MIMOZA KUSARI-LILA,89,AKR - ALEANCA KOSOVA E RE,5433,Gjakovë
2,0202X,PAL LEKAJ,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,1442,Gjakovë
2,0203C,MIMOZA KUSARI-LILA,89,AKR - ALEANCA KOSOVA E RE,1985,Gjakovë
2,0203C,PAL LEKAJ,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,650,Gjakovë
2,0203X,MIMOZA KUSARI-LILA,89,AKR - ALEANCA KOSOVA E RE,1828,Gjakovë
2,0203X,PAL LEKAJ,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,495,Gjakovë
2,0204C,MIMOZA KUSARI-LILA,89,AKR - ALEANCA KOSOVA E RE,2672,Gjakovë
2,0204C,PAL LEKAJ,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,666,Gjakovë
2,0205C,MIMOZA KUSARI-LILA,89,AKR - ALEANCA KOSOVA E RE,3495,Gjakovë
2,0205C,PAL LEKAJ,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,1410,Gjakovë
2,0206C,MIMOZA KUSARI-LILA,89,AKR - ALEANCA KOSOVA E RE,118,Gjakovë
2,0206C,PAL LEKAJ,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,400,Gjakovë
2,0207C,MIMOZA KUSARI-LILA,89,AKR - ALEANCA KOSOVA E RE,154,Gjakovë
2,0207C,PAL LEKAJ,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,784,Gjakovë
2,0208C,MIMOZA KUSARI-LILA,89,AKR - ALEANCA KOSOVA E RE,68,Gjakovë
2,0208C,PAL LEKAJ,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,1229,Gjakovë
2,0209C,MIMOZA KUSARI-LILA,89,AKR - ALEANCA KOSOVA E RE,191,Gjakovë
2,0209C,PAL LEKAJ,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,418,Gjakovë
2,0210C,MIMOZA KUSARI-LILA,89,AKR - ALEANCA KOSOVA E RE,175,Gjakovë
2,0210C,PAL LEKAJ,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,1022,Gjakovë
2,0211C,MIMOZA KUSARI-LILA,89,AKR - ALEANCA KOSOVA E RE,55,Gjakovë
2,0211C,PAL LEKAJ,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,487,Gjakovë
2,0212C,MIMOZA KUSARI-LILA,89,AKR - ALEANCA KOSOVA E RE,828,Gjakovë
2,0212C,PAL LEKAJ,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,888,Gjakovë
2,0213C,MIMOZA KUSARI-LILA,89,AKR - ALEANCA KOSOVA E RE,253,Gjakovë
2,0213C,PAL LEKAJ,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,491,Gjakovë
2,0214C,MIMOZA KUSARI-LILA,89,AKR - ALEANCA KOSOVA E RE,303,Gjakovë
2,0214C,PAL LEKAJ,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,1292,Gjakovë
2,0215C,MIMOZA KUSARI-LILA,89,AKR - ALEANCA KOSOVA E RE,109,Gjakovë
2,0215C,PAL LEKAJ,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,793,Gjakovë
2,0219C,MIMOZA KUSARI-LILA,89,AKR - ALEANCA KOSOVA E RE,44,Gjakovë
2,0219C,PAL LEKAJ,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,1112,Gjakovë
2,0220C,MIMOZA KUSARI-LILA,89,AKR - ALEANCA KOSOVA E RE,15,Gjakovë
2,0220C,PAL LEKAJ,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,357,Gjakovë
2,0221C,MIMOZA KUSARI-LILA,89,AKR - ALEANCA KOSOVA E RE,122,Gjakovë
2,0221C,PAL LEKAJ,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,500,Gjakovë
2,0222C,MIMOZA KUSARI-LILA,89,AKR - ALEANCA KOSOVA E RE,132,Gjakovë
2,0222C,PAL LEKAJ,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,874,Gjakovë
