Candidate,Gender,Party_ID,Party,Acronym,Votes
ADMIRE KRASNIQI,F,44,PD - PARTIA E DREJTËSISË,,48
ADMIRIM ETEMI,M,12,IQ INICIATIVA SHQIPËTARE PËR KLLOKOT,,32
ADNAN ADEMI,M,10,LËVIZJA VETËVENDOSJE!,,165
ADNAN BAJRAMI,M,22,KDTP - KOSOVA DEMOKRATiK TÜRK PARTiSi,,101
ADNAN BAJRAMI,M,31,NISMA - NISMA PËR KOSOVËN,,111
ADNAN EMINI,M,31,NISMA - NISMA PËR KOSOVËN,,12
ADNAN GASHI,M,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,108
ADNAN GJAKOVA,M,30,ALTERNATIVA,,54
ADNAN HASANI,M,15,LB - LËVIZJA PËR BASHKIM,,8
ADNAN KOLIQI,M,31,NISMA - NISMA PËR KOSOVËN,,3
ADNAN LAHU,M,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,405
ADNAN LIMANI,M,30,ALTERNATIVA,,26
ADNAN METKAMBERI,M,55,IQ INICIATIVA QYTETARE PËR DREJTËSI DHE UNITET,,86
ADNAN MIFTARI,M,44,PD - PARTIA E DREJTËSISË,,0
ADNAN MORINA,M,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,86
ADNAN PEPSHI,M,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,23
ADNAN PRENIQI,M,30,ALTERNATIVA,,58
ADNAN REKA,M,10,LËVIZJA VETËVENDOSJE!,,231
ADNAN SELMANI,m,10,LËVIZJA VETËVENDOSJE!,,264
ADNAN ZYMERI,M,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,434
ADRIAN BERISHA,M,10,LËVIZJA VETËVENDOSJE!,,619
ADRIAN ÇOÇA,M,30,ALTERNATIVA,,52
ADRIANA AZIZI,F,78,LQV - LËVIZJA QYTETARE VATRA,,58
ADRIANA HASANI BAJRAMI,F,31,NISMA - NISMA PËR KOSOVËN,,41
ADVAN TOPALLI,M,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,38
AFËRDITA AVDYLI,F,10,LËVIZJA VETËVENDOSJE!,,119
AFËRDITA BALAJ- AJDINI,F,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,269
AFËRDITA BISLIMI,F,34,AKR - ALEANCA KOSOVA E RE,,1
AFERDITA BLAKAJ,F,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,138
AFËRDITA DACI,F,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,32
AFËRDITA DERVINA,F,31,NISMA - NISMA PËR KOSOVËN,,25
AFERDITA EMINI,F,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,27
AFËRDITA FEJZA,F,30,ALTERNATIVA,,16
AFERDITA HIMAJ,F,34,AKR - ALEANCA KOSOVA E RE,,9
AFËRDITA HYSENI,F,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,121
AFËRDITA JEMINI,F,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,106
AFERDITA KASTRATI,F,30,ALTERNATIVA,,48
AFËRDITA LAJÇI,F,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,118
AFËRDITA MEHMETI,F,10,LËVIZJA VETËVENDOSJE!,,3
AFERDITA MIFTARI,F,75,PDAK - PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,1
AFËRDITA MORINA,F,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,170
AFERDITA SADRIU,F,34,AKR - ALEANCA KOSOVA E RE,,27
AFËRDITA SHEHI,F,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,78
AFËRDITA SMAJLI,F,31,NISMA - NISMA PËR KOSOVËN,,94
AFËRDITA SPAHIU,F,34,AKR - ALEANCA KOSOVA E RE,,27
AFËRDITA TAHIRI,F,10,LËVIZJA VETËVENDOSJE!,,80
AFËRDITA THAQI,F,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,294
AFIZE REXHEPI,F,12,IQ INICIATIVA SHQIPËTARE PËR KLLOKOT,,56
AFRIM BERISHA,M,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,261
AFRIM BERISHA,M,51,IQ VIZIONI PËR DRENASIN,,57
AFRIM DËRVISHI,M,10,LËVIZJA VETËVENDOSJE!,,227
AFRIM DINA,M,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,203
AFRIM HALIMI,M,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,0
AFRIM HAZIRI,M,31,NISMA - NISMA PËR KOSOVËN,,0
AFRIM IBISHI,M,19,URA - PARTIA URA,,20
AFRIM JAHA,M,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,58
AFRIM KALA,M,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,450
AFRIM LIMANI,M,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,250
AFRIM LIMANI,M,75,PDAK - PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,75
AFRIM MALOKU,M,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,240
AFRIM MIFTARI,M,34,AKR - ALEANCA KOSOVA E RE,,2193
AFRIM MISIMI,M,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,20
AFRIM NIMANAJ,M,30,ALTERNATIVA,,27
AFRIM QORRI,M,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,48
AFRIM RAMADANI,M,31,NISMA - NISMA PËR KOSOVËN,,18
AFRIM RAMUSHI,M,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,356
AFRIM RRUDHANI,M,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,278
AFRIM SALIHU,M,34,AKR - ALEANCA KOSOVA E RE,,7
AFRIM SHABANI,M,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,421
AFRIM SHOSHI,M,25,PEK - PARTIA EKOLOGJIKE E KOSOVËS,,61
AFRIM TEJECI,M,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,146
AFRIM VISOKA,M,15,LB - LËVIZJA PËR BASHKIM,,13
AFRIM XHYMSHITI,M,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,197
AFRIME LOXHA,F,18,PSD - PARTIA SOCIAL DEMOKRATE,,1
AFRODITA VATOVCI,F,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,152
AFRORE MEXHUANI,F,31,NISMA - NISMA PËR KOSOVËN,,2
AGIM ADEMAJ,M,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,7317
AGIM ALIU,M,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,14288
AGIM BAJRAMI,M,77,PAI - PARTIA E ASHKANLIVE PËR INTEGRIM,,8
AGIM BEHLULI,M,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,474
AGIM BIVOLAKU,M,30,ALTERNATIVA,,0
AGIM BREGAJ,M,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,232
AGIM BUZA,M,10,LËVIZJA VETËVENDOSJE!,,100
AGIM ÇAKA,M,31,NISMA - NISMA PËR KOSOVËN,,1260
AGIM DEDAJ,M,65,IQ INICIATIVA PËR PROGRESIN E KLINËS,,36
AGIM DEMA,M,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,48
AGIM DËRGUTI,M,31,NISMA - NISMA PËR KOSOVËN,,35
AGIM DËRMAKU,M,34,AKR - ALEANCA KOSOVA E RE,,32
AGIM ELSHANI,M,69,IQ INICIATIVA E THERANDËS,,42
AGIM GASHI,M,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,607
AGIM HASANI,M,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,285
AGIM HAXHIAJ,m,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,264
AGIM HOTNJANI,M,10,LËVIZJA VETËVENDOSJE!,,187
AGIM KRASNIQI,M,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,155
AGIM KULETA,M,15,LB - LËVIZJA PËR BASHKIM,,2622
AGIM MALIQI,M,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,15
AGIM MANI,M,10,LËVIZJA VETËVENDOSJE!,,204
AGIM MIFTARI,M,75,PDAK - PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,31
AGIM MORINA,M,10,LËVIZJA VETËVENDOSJE!,,37
AGIM MORINA,M,46,FJALA,,25
AGIM MULAJ,M,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,227
AGIM MUQAJ,M,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,266
AGIM PECI,M,44,PD - PARTIA E DREJTËSISË,,25
AGIM SAHITI,M,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,86
AGIM THAQI,M,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,151
AGIM TRIFUNI,M,82,IRDK - INICIATIVA E RE DEMOKRATIKE KOSOVËS,,15
AGIM VLLASI,M,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,37
AGIM ZHITIJA,M,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,90
AGIM ZUZAKU,M,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,176
AGNESA ALIJAJ,F,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,79
AGNESA BLAKA,F,30,ALTERNATIVA,,25
AGNESA BOBI-SULA,F,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,138
AGNESA ÇITAKU,F,46,FJALA,,23
AGNESA GABRICA,F,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,24
AGNESA GASHI,F,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,145
AGNESA HAJREDINI,F,31,NISMA - NISMA PËR KOSOVËN,,150
AGNESA KASTRATI,F,10,LËVIZJA VETËVENDOSJE!,,84
AGNESA LUSHAJ,F,30,ALTERNATIVA,,48
AGNESA REXHA,F,10,LËVIZJA VETËVENDOSJE!,,136
AGNESA SELMANI,F,34,AKR - ALEANCA KOSOVA E RE,,39
AGNESA SHALA,F,31,NISMA - NISMA PËR KOSOVËN,,65
AGNESA SINANAJ,F,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,202
AGNESA VOKSHI,F,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,218
AGNESË IBRAHIMAJ,F,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,56
AGNESË MUSTAFAJ,F,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,112
AGNESE TERSHANI,F,34,AKR - ALEANCA KOSOVA E RE,,12
AGNEZ FURRA,M,30,ALTERNATIVA,,242
AGON BATUSHA,M,10,LËVIZJA VETËVENDOSJE!,,366
AGON BERISHA,M,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,35
AGON BLLACA,M,15,LB - LËVIZJA PËR BASHKIM,,35
AGON BUÇUKU,M,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,203
AGON GJIKOLLI,M,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,236
AGON MJEKIQI,M,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,192
AGON NRECI,M,15,LB - LËVIZJA PËR BASHKIM,,140
AGON ZHINIPOTOKU,M,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,283
AGRON ALIU,M,89,OBKD - ORGANIZATA E BALLIT KOMBËTAR DEMOKRAT,,31
AGRON AVDIJAJ,M,10,LËVIZJA VETËVENDOSJE!,,1712
AGRON AVDYLI,M,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,339
AGRON BALAJ,M,30,ALTERNATIVA,,10
AGRON DURAKU,M,34,AKR - ALEANCA KOSOVA E RE,,36
AGRON GASHANI,M,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,27
AGRON GASHI,M,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,191
AGRON HAJDINI,M,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,290
AGRON HYSENI,M,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,980
AGRON JASHARI,M,34,AKR - ALEANCA KOSOVA E RE,,65
AGRON KAJTAZI,M,34,AKR - ALEANCA KOSOVA E RE,,161
AGRON KRASNIQI,M,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,132
AGRON LAJQI,M,10,LËVIZJA VETËVENDOSJE!,,36
AGRON MALIQAJ,M,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,222
AGRON MEHMETI,M,10,LËVIZJA VETËVENDOSJE!,,5
AGRON MYFTARI,M,30,ALTERNATIVA,,61
AGRON NIKÇI,M,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,558
AGRON PAÇARIZI,M,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,91
AGRON PERÇUKU,M,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,267
AGRON RUSHITI,M,44,PD - PARTIA E DREJTËSISË,,9
AGRON SHABANI,M,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,123
AGRON SHALA,M,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,143
AGRON SOPA,M,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,202
AHMET AGUSHI,M,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,54
AHMET ALIU,M,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,8
AHMET BERISHA,M,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,72
AHMET BYLYGBASHI,M,10,LËVIZJA VETËVENDOSJE!,,68
AHMET GRAJÇEVCI,M,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,32
AHMET HAXHIMEHMET,M,22,KDTP - KOSOVA DEMOKRATiK TÜRK PARTiSi,,23
AHMET KRASNIQI,M,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,180
AHMET KRASNIQI,M,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,36
AHMET LAHI,M,45,PLE - PARTIA LIBERALE EGJIPTIANE,,1
AHMET LUMA,M,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,366
AHMET PLLANA,M,34,AKR - ALEANCA KOSOVA E RE,,5
AHMET SHALA,M,31,NISMA - NISMA PËR KOSOVËN,,257
AIDA ALIMI,F,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,127
AIDA ARIFI,F,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,64
AIDA KUÇI,F,69,IQ INICIATIVA E THERANDËS,,19
AIDA MISINI HALIMI,F,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,142
AIDA MISOLLI,F,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,8
AIDA RAMAXHIKU,F,34,AKR - ALEANCA KOSOVA E RE,,37
AJET BERISHA,M,15,LB - LËVIZJA PËR BASHKIM,,1233
AJETE SINANI,F,46,FJALA,,1
AJKUNE KAMBERAJ,F,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,79
AJNISHAH TISHUKAJ,F,10,LËVIZJA VETËVENDOSJE!,,32
AJNISHAHE HAZIRI,F,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,108
AJSHE BEKA,F,30,ALTERNATIVA,,0
AJSHE DALLKU,F,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,45
AJSHE METAJ,F,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,238
AJSHE REXHEPI,F,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,268
AJSHE SHALA,F,31,NISMA - NISMA PËR KOSOVËN,,111
AJTENE FRANGU,F,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,176
AJTENE KAMBERI,F,10,LËVIZJA VETËVENDOSJE!,,120
AJVAZ BEQIRI,M,10,LËVIZJA VETËVENDOSJE!,,255
AKIF BLLACA,M,34,AKR - ALEANCA KOSOVA E RE,,2
AKİF GAŞİ,M,22,KDTP - KOSOVA DEMOKRATiK TÜRK PARTiSi,,101
AKIF SHKRETA,M,10,LËVIZJA VETËVENDOSJE!,,913
ALBA LEKAJ,F,34,AKR - ALEANCA KOSOVA E RE,,1
ALBAN ASLLANI,M,34,AKR - ALEANCA KOSOVA E RE,,39
ALBAN AVDYLI,M,89,OBKD - ORGANIZATA E BALLIT KOMBËTAR DEMOKRAT,,5
ALBAN BEQIRI,M,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,8
ALBAN BERISHA,M,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,361
ALBAN BERISHA,M,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,104
ALBAN BISLIMAJ,M,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,516
ALBAN DERMAKU,M,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,93
ALBAN FAZLIU,M,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,274
ALBAN GJOSHI,M,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,395
ALBAN HASANI,M,44,PD - PARTIA E DREJTËSISË,,2
ALBAN KRASNIQI,M,10,LËVIZJA VETËVENDOSJE!,,3036
ALBAN KRASNIQI,M,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,277
ALBAN KUQI,M,69,IQ INICIATIVA E THERANDËS,,37
ALBAN MAKOLLI,M,15,LB - LËVIZJA PËR BASHKIM,,40
ALBAN MAZREKU,M,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,274
ALBAN MEHMETI,M,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,132
ALBAN MJEKU,M,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,181
ALBAN MUHADINI,M,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,30
ALBAN QELLOPEK,M,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,63
ALBAN SALIHU,M,10,LËVIZJA VETËVENDOSJE!,,160
ALBAN SHABANI,M,10,LËVIZJA VETËVENDOSJE!,,194
ALBAN TAHIRI,M,28,IQ INICIATIVA SHQIPËTARE PËR SYRINIKË,,8
ALBAN THAQI,M,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,67
ALBAN UKA,M,10,LËVIZJA VETËVENDOSJE!,,145
ALBANA ABDULLAHU,F,66,IQ INICIATIVA QYTETARE PËR NOVOBËRDËN,,3
ALBANA ALIU,F,44,PD - PARTIA E DREJTËSISË,,20
ALBANA BAJRAMI,F,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,41
ALBANA BERISHA,F,69,IQ INICIATIVA E THERANDËS,,14
ALBANA BYTYQI,F,31,NISMA - NISMA PËR KOSOVËN,,330
ALBANA GASHI,F,31,NISMA - NISMA PËR KOSOVËN,,1
ALBANA HOTI LAKNA,F,46,FJALA,,51
ALBANA KADRIJA,F,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,71
ALBANA KASTRATI,F,31,NISMA - NISMA PËR KOSOVËN,,35
ALBANA MALSIU,F,10,LËVIZJA VETËVENDOSJE!,,72
ALBANA OSMANI,F,31,NISMA - NISMA PËR KOSOVËN,,2
ALBANA QALAJ BUZHALA,F,31,NISMA - NISMA PËR KOSOVËN,,128
ALBANA SHALA,F,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,1
ALBANA TEMAJ,F,31,NISMA - NISMA PËR KOSOVËN,,31
ALBANA TRONI,F,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,107
ALBANA ZENELI,F,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,139
ALBANË ABAZI MURTEZAJ,F,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,174
ALBANE AVDIU,F,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,316
ALBANE SOPA,F,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,128
ALBANELA GJINI,F,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,26
ALBATROS BYTYQI,M,34,AKR - ALEANCA KOSOVA E RE,,5
ALBEHAR DOBRUNAJ,M,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,82
ALBERINA BERISHA,F,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,68
ALBERINA FONIQI BOJAJ,F,31,NISMA - NISMA PËR KOSOVËN,,39
ALBERINA IMERI,F,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,9
ALBERINA KABASHI,F,46,FJALA,,19
