id,Polling Center,Party_ID,Party,Votes,Municipality
18,1841E,5,GRAĐANSKA INICIJATIVA GORE,1,Podujevë
18,1841E,6,LIDHJA DEMOKRATIKE E KOSOVËS ALEANCA KOSOVA E RE,128,Podujevë
18,1841E,7,POKRET ZA GORA,0,Podujevë
18,1841E,8,PROGRESIVNA DEMOKRATSKA STRANKA,0,Podujevë
18,1841E,9,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,0,Podujevë
18,1841E,10,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,0,Podujevë
18,1841E,11,SAMOSTALNA LIBERALNA STRANKA,1,Podujevë
18,1841E,12,GRAĐANSKA INICIJATIVA SRPSKA LISTA,0,Podujevë
18,1841E,13,NAPREDNA SNAGA KOSOVA,0,Podujevë
18,1841E,14,PARTIA LIBERALE EGJIPTIANE  %,0,Podujevë
18,1841E,15,PARTIA LIBERALE EGJIPTIANE,1,Podujevë
18,1841E,16,KOSOVA DEMOKRATİK TÜRK PARTİSİ,0,Podujevë
18,1841E,17,PARTIJA KOSOVSKIH SRBA-AKTIVNA GRAĐANSKA INICIJATIVA,0,Podujevë
18,1841E,18,PARTIA DEMOKRATIKE E UNITETIT,0,Podujevë
18,1841E,19,FJALA,9,Podujevë
18,1841E,20,KOALICIJA VAKAT,0,Podujevë
18,1841E,21,GI. ZA PROSPERITET KOSOVA,0,Podujevë
18,1841E,22,NOVA DEMOKRATSKA STRANKA,0,Podujevë
18,1841E,23,KOSOVA TÜRK ADALET PARTISI,0,Podujevë
18,1841E,24,KOALICIJA SDA,0,Podujevë
18,1841E,25,Lëvizja VETËVENDOSJE!,112,Podujevë
18,1841E,26,PARTIA ROME E BASHKUAR E KOSOVËS,1,Podujevë
18,1842E,1,JEDINSTVENA GORANSKA PARTIJA,0,Podujevë
18,1842E,2,Partia Demokratike e Kosovës Aleanca për Ardhmërinë e Kosovës Nisma për Kosovën Partia e Drejtësisë Lëvizja për Bashkim Partia Shqiptare Demokristiane e Kosovës Partia Konservatore e Kosovës Alternativa Demokratike e Kosovës Republikanët e Kosovës Partia e Ballit Partia Socialdemokrate Balli Kombëtar i Kosovës,24,Podujevë
18,1842E,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,0,Podujevë
18,1842E,4,G I EROMENDJE ALTERNATIVA,0,Podujevë
18,1842E,5,GRAĐANSKA INICIJATIVA GORE,0,Podujevë
18,1842E,6,LIDHJA DEMOKRATIKE E KOSOVËS ALEANCA KOSOVA E RE,35,Podujevë
18,1842E,7,POKRET ZA GORA,0,Podujevë
18,1842E,8,PROGRESIVNA DEMOKRATSKA STRANKA,0,Podujevë
18,1842E,9,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,0,Podujevë
18,1842E,10,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,0,Podujevë
18,1842E,11,SAMOSTALNA LIBERALNA STRANKA,0,Podujevë
18,1842E,12,GRAĐANSKA INICIJATIVA SRPSKA LISTA,0,Podujevë
18,1842E,13,NAPREDNA SNAGA KOSOVA,0,Podujevë
18,1842E,14,PARTIA LIBERALE EGJIPTIANE  %,0,Podujevë
18,1842E,15,PARTIA LIBERALE EGJIPTIANE,0,Podujevë
18,1842E,16,KOSOVA DEMOKRATİK TÜRK PARTİSİ,0,Podujevë
18,1842E,17,PARTIJA KOSOVSKIH SRBA-AKTIVNA GRAĐANSKA INICIJATIVA,0,Podujevë
18,1842E,18,PARTIA DEMOKRATIKE E UNITETIT,0,Podujevë
18,1842E,19,FJALA,0,Podujevë
18,1842E,20,KOALICIJA VAKAT,0,Podujevë
18,1842E,21,GI. ZA PROSPERITET KOSOVA,0,Podujevë
18,1842E,22,NOVA DEMOKRATSKA STRANKA,0,Podujevë
18,1842E,23,KOSOVA TÜRK ADALET PARTISI,0,Podujevë
18,1842E,24,KOALICIJA SDA,0,Podujevë
18,1842E,25,Lëvizja VETËVENDOSJE!,12,Podujevë
18,1842E,26,PARTIA ROME E BASHKUAR E KOSOVËS,0,Podujevë
18,1843E,1,JEDINSTVENA GORANSKA PARTIJA,1,Podujevë
18,1843E,2,Partia Demokratike e Kosovës Aleanca për Ardhmërinë e Kosovës Nisma për Kosovën Partia e Drejtësisë Lëvizja për Bashkim Partia Shqiptare Demokristiane e Kosovës Partia Konservatore e Kosovës Alternativa Demokratike e Kosovës Republikanët e Kosovës Partia e Ballit Partia Socialdemokrate Balli Kombëtar i Kosovës,57,Podujevë
18,1843E,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,0,Podujevë
18,1843E,4,G I EROMENDJE ALTERNATIVA,0,Podujevë
18,1843E,5,GRAĐANSKA INICIJATIVA GORE,0,Podujevë
18,1843E,6,LIDHJA DEMOKRATIKE E KOSOVËS ALEANCA KOSOVA E RE,148,Podujevë
18,1843E,7,POKRET ZA GORA,0,Podujevë
18,1843E,8,PROGRESIVNA DEMOKRATSKA STRANKA,0,Podujevë
18,1843E,9,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,0,Podujevë
18,1843E,10,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,0,Podujevë
18,1843E,11,SAMOSTALNA LIBERALNA STRANKA,0,Podujevë
18,1843E,12,GRAĐANSKA INICIJATIVA SRPSKA LISTA,0,Podujevë
18,1843E,13,NAPREDNA SNAGA KOSOVA,0,Podujevë
18,1843E,14,PARTIA LIBERALE EGJIPTIANE  %,0,Podujevë
18,1843E,15,PARTIA LIBERALE EGJIPTIANE,0,Podujevë
18,1843E,16,KOSOVA DEMOKRATİK TÜRK PARTİSİ,0,Podujevë
18,1843E,17,PARTIJA KOSOVSKIH SRBA-AKTIVNA GRAĐANSKA INICIJATIVA,0,Podujevë
18,1843E,18,PARTIA DEMOKRATIKE E UNITETIT,0,Podujevë
18,1843E,19,FJALA,2,Podujevë
18,1843E,20,KOALICIJA VAKAT,0,Podujevë
18,1843E,21,GI. ZA PROSPERITET KOSOVA,0,Podujevë
18,1843E,22,NOVA DEMOKRATSKA STRANKA,0,Podujevë
18,1843E,23,KOSOVA TÜRK ADALET PARTISI,0,Podujevë
18,1843E,24,KOALICIJA SDA,0,Podujevë
18,1843E,25,Lëvizja VETËVENDOSJE!,185,Podujevë
18,1843E,26,PARTIA ROME E BASHKUAR E KOSOVËS,0,Podujevë
18,1844E,1,JEDINSTVENA GORANSKA PARTIJA,0,Podujevë
18,1844E,2,Partia Demokratike e Kosovës Aleanca për Ardhmërinë e Kosovës Nisma për Kosovën Partia e Drejtësisë Lëvizja për Bashkim Partia Shqiptare Demokristiane e Kosovës Partia Konservatore e Kosovës Alternativa Demokratike e Kosovës Republikanët e Kosovës Partia e Ballit Partia Socialdemokrate Balli Kombëtar i Kosovës,111,Podujevë
18,1844E,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,0,Podujevë
18,1844E,4,G I EROMENDJE ALTERNATIVA,0,Podujevë
18,1844E,5,GRAĐANSKA INICIJATIVA GORE,0,Podujevë
18,1844E,6,LIDHJA DEMOKRATIKE E KOSOVËS ALEANCA KOSOVA E RE,194,Podujevë
18,1844E,7,POKRET ZA GORA,0,Podujevë
18,1844E,8,PROGRESIVNA DEMOKRATSKA STRANKA,0,Podujevë
18,1844E,9,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,0,Podujevë
18,1844E,10,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,0,Podujevë
18,1844E,11,SAMOSTALNA LIBERALNA STRANKA,0,Podujevë
18,1844E,12,GRAĐANSKA INICIJATIVA SRPSKA LISTA,0,Podujevë
18,1844E,13,NAPREDNA SNAGA KOSOVA,0,Podujevë
18,1844E,14,PARTIA LIBERALE EGJIPTIANE  %,0,Podujevë
18,1844E,15,PARTIA LIBERALE EGJIPTIANE,0,Podujevë
18,1844E,16,KOSOVA DEMOKRATİK TÜRK PARTİSİ,0,Podujevë
18,1844E,17,PARTIJA KOSOVSKIH SRBA-AKTIVNA GRAĐANSKA INICIJATIVA,0,Podujevë
18,1844E,18,PARTIA DEMOKRATIKE E UNITETIT,0,Podujevë
18,1844E,19,FJALA,7,Podujevë
18,1844E,20,KOALICIJA VAKAT,0,Podujevë
18,1844E,21,GI. ZA PROSPERITET KOSOVA,0,Podujevë
18,1844E,22,NOVA DEMOKRATSKA STRANKA,0,Podujevë
18,1844E,23,KOSOVA TÜRK ADALET PARTISI,0,Podujevë
18,1844E,24,KOALICIJA SDA,0,Podujevë
18,1844E,25,Lëvizja VETËVENDOSJE!,78,Podujevë
18,1844E,26,PARTIA ROME E BASHKUAR E KOSOVËS,0,Podujevë
18,BM118,1,JEDINSTVENA GORANSKA PARTIJA,0,Podujevë
18,BM118,2,Partia Demokratike e Kosovës Aleanca për Ardhmërinë e Kosovës Nisma për Kosovën Partia e Drejtësisë Lëvizja për Bashkim Partia Shqiptare Demokristiane e Kosovës Partia Konservatore e Kosovës Alternativa Demokratike e Kosovës Republikanët e Kosovës Partia e Ballit Partia Socialdemokrate Balli Kombëtar i Kosovës,14,Podujevë
18,BM118,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,0,Podujevë
18,BM118,4,G I EROMENDJE ALTERNATIVA,0,Podujevë
18,BM118,5,GRAĐANSKA INICIJATIVA GORE,0,Podujevë
18,BM118,6,LIDHJA DEMOKRATIKE E KOSOVËS ALEANCA KOSOVA E RE,59,Podujevë
18,BM118,7,POKRET ZA GORA,0,Podujevë
18,BM118,8,PROGRESIVNA DEMOKRATSKA STRANKA,0,Podujevë
18,BM118,9,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,0,Podujevë
18,BM118,10,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,0,Podujevë
18,BM118,11,SAMOSTALNA LIBERALNA STRANKA,3,Podujevë
18,BM118,12,GRAĐANSKA INICIJATIVA SRPSKA LISTA,5,Podujevë
18,BM118,13,NAPREDNA SNAGA KOSOVA,0,Podujevë
18,BM118,14,PARTIA LIBERALE EGJIPTIANE  %,1,Podujevë
18,BM118,15,PARTIA LIBERALE EGJIPTIANE,0,Podujevë
18,BM118,16,KOSOVA DEMOKRATİK TÜRK PARTİSİ,0,Podujevë
18,BM118,17,PARTIJA KOSOVSKIH SRBA-AKTIVNA GRAĐANSKA INICIJATIVA,0,Podujevë
18,BM118,18,PARTIA DEMOKRATIKE E UNITETIT,0,Podujevë
18,BM118,19,FJALA,2,Podujevë
18,BM118,20,KOALICIJA VAKAT,0,Podujevë
18,BM118,21,GI. ZA PROSPERITET KOSOVA,0,Podujevë
18,BM118,22,NOVA DEMOKRATSKA STRANKA,0,Podujevë
18,BM118,23,KOSOVA TÜRK ADALET PARTISI,0,Podujevë
18,BM118,24,KOALICIJA SDA,0,Podujevë
18,BM118,25,Lëvizja VETËVENDOSJE!,114,Podujevë
18,BM118,26,PARTIA ROME E BASHKUAR E KOSOVËS,0,Podujevë
18,CB118,1,JEDINSTVENA GORANSKA PARTIJA,3,Podujevë
18,CB118,2,Partia Demokratike e Kosovës Aleanca për Ardhmërinë e Kosovës Nisma për Kosovën Partia e Drejtësisë Lëvizja për Bashkim Partia Shqiptare Demokristiane e Kosovës Partia Konservatore e Kosovës Alternativa Demokratike e Kosovës Republikanët e Kosovës Partia e Ballit Partia Socialdemokrate Balli Kombëtar i Kosovës,260,Podujevë
18,CB118,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,3,Podujevë
18,CB118,4,G I EROMENDJE ALTERNATIVA,1,Podujevë
18,CB118,5,GRAĐANSKA INICIJATIVA GORE,0,Podujevë
18,CB118,6,LIDHJA DEMOKRATIKE E KOSOVËS ALEANCA KOSOVA E RE,242,Podujevë
18,CB118,7,POKRET ZA GORA,1,Podujevë
18,CB118,8,PROGRESIVNA DEMOKRATSKA STRANKA,0,Podujevë
18,CB118,9,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,8,Podujevë
18,CB118,10,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,0,Podujevë
18,CB118,11,SAMOSTALNA LIBERALNA STRANKA,0,Podujevë
18,CB118,12,GRAĐANSKA INICIJATIVA SRPSKA LISTA,0,Podujevë
18,CB118,13,NAPREDNA SNAGA KOSOVA,0,Podujevë
18,CB118,14,PARTIA LIBERALE EGJIPTIANE  %,0,Podujevë
18,CB118,15,PARTIA LIBERALE EGJIPTIANE,0,Podujevë
18,CB118,16,KOSOVA DEMOKRATİK TÜRK PARTİSİ,0,Podujevë
18,CB118,17,PARTIJA KOSOVSKIH SRBA-AKTIVNA GRAĐANSKA INICIJATIVA,0,Podujevë
18,CB118,18,PARTIA DEMOKRATIKE E UNITETIT,0,Podujevë
18,CB118,19,FJALA,10,Podujevë
18,CB118,20,KOALICIJA VAKAT,1,Podujevë
18,CB118,21,GI. ZA PROSPERITET KOSOVA,0,Podujevë
18,CB118,22,NOVA DEMOKRATSKA STRANKA,0,Podujevë
18,CB118,23,KOSOVA TÜRK ADALET PARTISI,0,Podujevë
18,CB118,24,KOALICIJA SDA,2,Podujevë
18,CB118,25,Lëvizja VETËVENDOSJE!,280,Podujevë
18,CB118,26,PARTIA ROME E BASHKUAR E KOSOVËS,0,Podujevë
19,1901E,1,JEDINSTVENA GORANSKA PARTIJA,0,Prishtinë
19,1901E,2,Partia Demokratike e Kosovës Aleanca për Ardhmërinë e Kosovës Nisma për Kosovën Partia e Drejtësisë Lëvizja për Bashkim Partia Shqiptare Demokristiane e Kosovës Partia Konservatore e Kosovës Alternativa Demokratike e Kosovës Republikanët e Kosovës Partia e Ballit Partia Socialdemokrate Balli Kombëtar i Kosovës,347,Prishtinë
19,1901E,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,0,Prishtinë
19,1901E,4,G I EROMENDJE ALTERNATIVA,0,Prishtinë
19,1901E,5,GRAĐANSKA INICIJATIVA GORE,0,Prishtinë
19,1901E,6,LIDHJA DEMOKRATIKE E KOSOVËS ALEANCA KOSOVA E RE,614,Prishtinë
19,1901E,7,POKRET ZA GORA,0,Prishtinë
19,1901E,8,PROGRESIVNA DEMOKRATSKA STRANKA,0,Prishtinë
19,1901E,9,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,0,Prishtinë
19,1901E,10,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,1,Prishtinë
19,1901E,11,SAMOSTALNA LIBERALNA STRANKA,3,Prishtinë
19,1901E,12,GRAĐANSKA INICIJATIVA SRPSKA LISTA,0,Prishtinë
19,1901E,13,NAPREDNA SNAGA KOSOVA,0,Prishtinë
19,1901E,14,PARTIA LIBERALE EGJIPTIANE  %,0,Prishtinë
19,1901E,15,PARTIA LIBERALE EGJIPTIANE,0,Prishtinë
19,1901E,16,KOSOVA DEMOKRATİK TÜRK PARTİSİ,12,Prishtinë
19,1901E,17,PARTIJA KOSOVSKIH SRBA-AKTIVNA GRAĐANSKA INICIJATIVA,0,Prishtinë
19,1901E,18,PARTIA DEMOKRATIKE E UNITETIT,2,Prishtinë
19,1901E,19,FJALA,25,Prishtinë
19,1901E,20,KOALICIJA VAKAT,3,Prishtinë
19,1901E,21,GI. ZA PROSPERITET KOSOVA,1,Prishtinë
19,1901E,22,NOVA DEMOKRATSKA STRANKA,1,Prishtinë
19,1901E,23,KOSOVA TÜRK ADALET PARTISI,5,Prishtinë
19,1901E,24,KOALICIJA SDA,3,Prishtinë
19,1901E,25,Lëvizja VETËVENDOSJE!,911,Prishtinë
19,1901E,26,PARTIA ROME E BASHKUAR E KOSOVËS,1,Prishtinë
19,1902E,1,JEDINSTVENA GORANSKA PARTIJA,1,Prishtinë
19,1902E,2,Partia Demokratike e Kosovës Aleanca për Ardhmërinë e Kosovës Nisma për Kosovën Partia e Drejtësisë Lëvizja për Bashkim Partia Shqiptare Demokristiane e Kosovës Partia Konservatore e Kosovës Alternativa Demokratike e Kosovës Republikanët e Kosovës Partia e Ballit Partia Socialdemokrate Balli Kombëtar i Kosovës,576,Prishtinë
19,1902E,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,0,Prishtinë
19,1902E,4,G I EROMENDJE ALTERNATIVA,1,Prishtinë
19,1902E,5,GRAĐANSKA INICIJATIVA GORE,1,Prishtinë
19,1902E,6,LIDHJA DEMOKRATIKE E KOSOVËS ALEANCA KOSOVA E RE,850,Prishtinë
19,1902E,7,POKRET ZA GORA,1,Prishtinë
19,1902E,8,PROGRESIVNA DEMOKRATSKA STRANKA,0,Prishtinë
19,1902E,9,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,2,Prishtinë
19,1902E,10,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,1,Prishtinë
19,1902E,11,SAMOSTALNA LIBERALNA STRANKA,3,Prishtinë
19,1902E,12,GRAĐANSKA INICIJATIVA SRPSKA LISTA,0,Prishtinë
19,1902E,13,NAPREDNA SNAGA KOSOVA,0,Prishtinë
19,1902E,14,PARTIA LIBERALE EGJIPTIANE  %,0,Prishtinë
19,1902E,15,PARTIA LIBERALE EGJIPTIANE,0,Prishtinë
19,1902E,16,KOSOVA DEMOKRATİK TÜRK PARTİSİ,60,Prishtinë
19,1902E,17,PARTIJA KOSOVSKIH SRBA-AKTIVNA GRAĐANSKA INICIJATIVA,0,Prishtinë
19,1902E,18,PARTIA DEMOKRATIKE E UNITETIT,2,Prishtinë
19,1902E,19,FJALA,31,Prishtinë
19,1902E,20,KOALICIJA VAKAT,6,Prishtinë
19,1902E,21,GI. ZA PROSPERITET KOSOVA,0,Prishtinë
19,1902E,22,NOVA DEMOKRATSKA STRANKA,0,Prishtinë
19,1902E,23,KOSOVA TÜRK ADALET PARTISI,5,Prishtinë
19,1902E,24,KOALICIJA SDA,3,Prishtinë
19,1902E,25,Lëvizja VETËVENDOSJE!,1212,Prishtinë
19,1902E,26,PARTIA ROME E BASHKUAR E KOSOVËS,2,Prishtinë
19,1903E,1,JEDINSTVENA GORANSKA PARTIJA,4,Prishtinë
19,1903E,2,Partia Demokratike e Kosovës Aleanca për Ardhmërinë e Kosovës Nisma për Kosovën Partia e Drejtësisë Lëvizja për Bashkim Partia Shqiptare Demokristiane e Kosovës Partia Konservatore e Kosovës Alternativa Demokratike e Kosovës Republikanët e Kosovës Partia e Ballit Partia Socialdemokrate Balli Kombëtar i Kosovës,936,Prishtinë
19,1903E,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,3,Prishtinë
19,1903E,4,G I EROMENDJE ALTERNATIVA,0,Prishtinë
19,1903E,5,GRAĐANSKA INICIJATIVA GORE,2,Prishtinë
19,1903E,6,LIDHJA DEMOKRATIKE E KOSOVËS ALEANCA KOSOVA E RE,1070,Prishtinë
19,1903E,7,POKRET ZA GORA,1,Prishtinë
19,1903E,8,PROGRESIVNA DEMOKRATSKA STRANKA,1,Prishtinë
19,1903E,9,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,6,Prishtinë
19,1903E,10,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,2,Prishtinë
19,1903E,11,SAMOSTALNA LIBERALNA STRANKA,1,Prishtinë
19,1903E,12,GRAĐANSKA INICIJATIVA SRPSKA LISTA,0,Prishtinë
19,1903E,13,NAPREDNA SNAGA KOSOVA,0,Prishtinë
19,1903E,14,PARTIA LIBERALE EGJIPTIANE  %,0,Prishtinë
19,1903E,15,PARTIA LIBERALE EGJIPTIANE,3,Prishtinë
19,1903E,16,KOSOVA DEMOKRATİK TÜRK PARTİSİ,19,Prishtinë
19,1903E,17,PARTIJA KOSOVSKIH SRBA-AKTIVNA GRAĐANSKA INICIJATIVA,0,Prishtinë
19,1903E,18,PARTIA DEMOKRATIKE E UNITETIT,0,Prishtinë
19,1903E,19,FJALA,43,Prishtinë
19,1903E,20,KOALICIJA VAKAT,6,Prishtinë
19,1903E,21,GI. ZA PROSPERITET KOSOVA,0,Prishtinë
19,1903E,22,NOVA DEMOKRATSKA STRANKA,1,Prishtinë
19,1903E,23,KOSOVA TÜRK ADALET PARTISI,1,Prishtinë
19,1903E,24,KOALICIJA SDA,5,Prishtinë
19,1903E,25,Lëvizja VETËVENDOSJE!,1698,Prishtinë
19,1903E,26,PARTIA ROME E BASHKUAR E KOSOVËS,3,Prishtinë
19,1904E,1,JEDINSTVENA GORANSKA PARTIJA,3,Prishtinë
19,1904E,2,Partia Demokratike e Kosovës Aleanca për Ardhmërinë e Kosovës Nisma për Kosovën Partia e Drejtësisë Lëvizja për Bashkim Partia Shqiptare Demokristiane e Kosovës Partia Konservatore e Kosovës Alternativa Demokratike e Kosovës Republikanët e Kosovës Partia e Ballit Partia Socialdemokrate Balli Kombëtar i Kosovës,1259,Prishtinë
19,1904E,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,4,Prishtinë
19,1904E,4,G I EROMENDJE ALTERNATIVA,1,Prishtinë
19,1904E,5,GRAĐANSKA INICIJATIVA GORE,2,Prishtinë
19,1904E,6,LIDHJA DEMOKRATIKE E KOSOVËS ALEANCA KOSOVA E RE,1558,Prishtinë
19,1904E,7,POKRET ZA GORA,0,Prishtinë
19,1904E,8,PROGRESIVNA DEMOKRATSKA STRANKA,1,Prishtinë
19,1904E,9,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,1,Prishtinë
19,1904E,10,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,0,Prishtinë
19,1904E,11,SAMOSTALNA LIBERALNA STRANKA,2,Prishtinë
19,1904E,12,GRAĐANSKA INICIJATIVA SRPSKA LISTA,2,Prishtinë
19,1904E,13,NAPREDNA SNAGA KOSOVA,0,Prishtinë
19,1904E,14,PARTIA LIBERALE EGJIPTIANE  %,0,Prishtinë
19,1904E,15,PARTIA LIBERALE EGJIPTIANE,1,Prishtinë
19,1904E,16,KOSOVA DEMOKRATİK TÜRK PARTİSİ,30,Prishtinë
19,1904E,17,PARTIJA KOSOVSKIH SRBA-AKTIVNA GRAĐANSKA INICIJATIVA,1,Prishtinë
19,1904E,18,PARTIA DEMOKRATIKE E UNITETIT,2,Prishtinë
19,1904E,19,FJALA,49,Prishtinë
19,1904E,20,KOALICIJA VAKAT,3,Prishtinë
19,1904E,21,GI. ZA PROSPERITET KOSOVA,2,Prishtinë
19,1904E,22,NOVA DEMOKRATSKA STRANKA,1,Prishtinë
19,1904E,23,KOSOVA TÜRK ADALET PARTISI,2,Prishtinë
19,1904E,24,KOALICIJA SDA,8,Prishtinë
19,1904E,25,Lëvizja VETËVENDOSJE!,2382,Prishtinë
19,1904E,26,PARTIA ROME E BASHKUAR E KOSOVËS,1,Prishtinë
19,1905E,1,JEDINSTVENA GORANSKA PARTIJA,2,Prishtinë
19,1905E,2,Partia Demokratike e Kosovës Aleanca për Ardhmërinë e Kosovës Nisma për Kosovën Partia e Drejtësisë Lëvizja për Bashkim Partia Shqiptare Demokristiane e Kosovës Partia Konservatore e Kosovës Alternativa Demokratike e Kosovës Republikanët e Kosovës Partia e Ballit Partia Socialdemokrate Balli Kombëtar i Kosovës,532,Prishtinë
19,1905E,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,2,Prishtinë
19,1905E,4,G I EROMENDJE ALTERNATIVA,0,Prishtinë
19,1905E,5,GRAĐANSKA INICIJATIVA GORE,1,Prishtinë
19,1905E,6,LIDHJA DEMOKRATIKE E KOSOVËS ALEANCA KOSOVA E RE,728,Prishtinë
19,1905E,7,POKRET ZA GORA,0,Prishtinë
19,1905E,8,PROGRESIVNA DEMOKRATSKA STRANKA,2,Prishtinë
19,1905E,9,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,2,Prishtinë
19,1905E,10,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,0,Prishtinë
19,1905E,11,SAMOSTALNA LIBERALNA STRANKA,1,Prishtinë
19,1905E,12,GRAĐANSKA INICIJATIVA SRPSKA LISTA,0,Prishtinë
19,1905E,13,NAPREDNA SNAGA KOSOVA,0,Prishtinë
19,1905E,14,PARTIA LIBERALE EGJIPTIANE  %,2,Prishtinë
19,1905E,15,PARTIA LIBERALE EGJIPTIANE,0,Prishtinë
19,1905E,16,KOSOVA DEMOKRATİK TÜRK PARTİSİ,19,Prishtinë
19,1905E,17,PARTIJA KOSOVSKIH SRBA-AKTIVNA GRAĐANSKA INICIJATIVA,1,Prishtinë
19,1905E,18,PARTIA DEMOKRATIKE E UNITETIT,3,Prishtinë
19,1905E,19,FJALA,9,Prishtinë
19,1905E,20,KOALICIJA VAKAT,1,Prishtinë
19,1905E,21,GI. ZA PROSPERITET KOSOVA,0,Prishtinë
19,1905E,22,NOVA DEMOKRATSKA STRANKA,0,Prishtinë
19,1905E,23,KOSOVA TÜRK ADALET PARTISI,3,Prishtinë
19,1905E,24,KOALICIJA SDA,6,Prishtinë
19,1905E,25,Lëvizja VETËVENDOSJE!,974,Prishtinë
19,1905E,26,PARTIA ROME E BASHKUAR E KOSOVËS,1,Prishtinë
19,1906E,1,JEDINSTVENA GORANSKA PARTIJA,5,Prishtinë
19,1906E,2,Partia Demokratike e Kosovës Aleanca për Ardhmërinë e Kosovës Nisma për Kosovën Partia e Drejtësisë Lëvizja për Bashkim Partia Shqiptare Demokristiane e Kosovës Partia Konservatore e Kosovës Alternativa Demokratike e Kosovës Republikanët e Kosovës Partia e Ballit Partia Socialdemokrate Balli Kombëtar i Kosovës,1516,Prishtinë
19,1906E,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,4,Prishtinë
19,1906E,4,G I EROMENDJE ALTERNATIVA,3,Prishtinë
19,1906E,5,GRAĐANSKA INICIJATIVA GORE,0,Prishtinë
19,1906E,6,LIDHJA DEMOKRATIKE E KOSOVËS ALEANCA KOSOVA E RE,1918,Prishtinë
19,1906E,7,POKRET ZA GORA,3,Prishtinë
19,1906E,8,PROGRESIVNA DEMOKRATSKA STRANKA,1,Prishtinë
19,1906E,9,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,4,Prishtinë
19,1906E,10,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,2,Prishtinë
19,1906E,11,SAMOSTALNA LIBERALNA STRANKA,1,Prishtinë
19,1906E,12,GRAĐANSKA INICIJATIVA SRPSKA LISTA,0,Prishtinë
19,1906E,13,NAPREDNA SNAGA KOSOVA,1,Prishtinë
19,1906E,14,PARTIA LIBERALE EGJIPTIANE  %,0,Prishtinë
19,1906E,15,PARTIA LIBERALE EGJIPTIANE,3,Prishtinë
19,1906E,16,KOSOVA DEMOKRATİK TÜRK PARTİSİ,36,Prishtinë
19,1906E,17,PARTIJA KOSOVSKIH SRBA-AKTIVNA GRAĐANSKA INICIJATIVA,1,Prishtinë
19,1906E,18,PARTIA DEMOKRATIKE E UNITETIT,2,Prishtinë
19,1906E,19,FJALA,73,Prishtinë
19,1906E,20,KOALICIJA VAKAT,2,Prishtinë
19,1906E,21,GI. ZA PROSPERITET KOSOVA,1,Prishtinë
19,1906E,22,NOVA DEMOKRATSKA STRANKA,1,Prishtinë
19,1906E,23,KOSOVA TÜRK ADALET PARTISI,4,Prishtinë
19,1906E,24,KOALICIJA SDA,9,Prishtinë
19,1906E,25,Lëvizja VETËVENDOSJE!,3181,Prishtinë
19,1906E,26,PARTIA ROME E BASHKUAR E KOSOVËS,4,Prishtinë
19,1907E,1,JEDINSTVENA GORANSKA PARTIJA,1,Prishtinë
19,1907E,2,Partia Demokratike e Kosovës Aleanca për Ardhmërinë e Kosovës Nisma për Kosovën Partia e Drejtësisë Lëvizja për Bashkim Partia Shqiptare Demokristiane e Kosovës Partia Konservatore e Kosovës Alternativa Demokratike e Kosovës Republikanët e Kosovës Partia e Ballit Partia Socialdemokrate Balli Kombëtar i Kosovës,378,Prishtinë
19,1907E,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,0,Prishtinë
