id,Party_ID,Party,Votes,Municipality
11,9,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,59,Mitrovicë
11,10,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,16,Mitrovicë
11,11,SAMOSTALNA LIBERALNA STRANKA,2,Mitrovicë
11,12,GRAĐANSKA INICIJATIVA SRPSKA LISTA,16,Mitrovicë
11,13,NAPREDNA SNAGA KOSOVA,1,Mitrovicë
11,14,PARTIA LIBERALE EGJIPTIANE  %,11,Mitrovicë
11,15,PARTIA LIBERALE EGJIPTIANE,84,Mitrovicë
11,16,KOSOVA DEMOKRATİK TÜRK PARTİSİ,213,Mitrovicë
11,17,PARTIJA KOSOVSKIH SRBA-AKTIVNA GRAĐANSKA INICIJATIVA,5,Mitrovicë
11,18,PARTIA DEMOKRATIKE E UNITETIT,20,Mitrovicë
11,19,FJALA,631,Mitrovicë
11,20,KOALICIJA VAKAT,31,Mitrovicë
11,21,GI. ZA PROSPERITET KOSOVA,10,Mitrovicë
11,22,NOVA DEMOKRATSKA STRANKA,41,Mitrovicë
11,23,KOSOVA TÜRK ADALET PARTISI,15,Mitrovicë
11,24,KOALICIJA SDA,38,Mitrovicë
11,25,Lëvizja VETËVENDOSJE!,10346,Mitrovicë
11,26,PARTIA ROME E BASHKUAR E KOSOVËS,21,Mitrovicë
12,1,JEDINSTVENA GORANSKA PARTIJA,12,Leposaviq
12,2,Partia Demokratike e Kosovës Aleanca për Ardhmërinë e Kosovës Nisma për Kosovën Partia e Drejtësisë Lëvizja për Bashkim Partia Shqiptare Demokristiane e Kosovës Partia Konservatore e Kosovës Alternativa Demokratike e Kosovës Republikanët e Kosovës Partia e Ballit Partia Socialdemokrate Balli Kombëtar i Kosovës,87,Leposaviq
12,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,3,Leposaviq
12,4,G I EROMENDJE ALTERNATIVA,0,Leposaviq
12,5,GRAĐANSKA INICIJATIVA GORE,10,Leposaviq
12,6,LIDHJA DEMOKRATIKE E KOSOVËS ALEANCA KOSOVA E RE,43,Leposaviq
12,7,POKRET ZA GORA,17,Leposaviq
12,8,PROGRESIVNA DEMOKRATSKA STRANKA,56,Leposaviq
12,9,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,3,Leposaviq
12,10,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,15,Leposaviq
12,11,SAMOSTALNA LIBERALNA STRANKA,40,Leposaviq
12,12,GRAĐANSKA INICIJATIVA SRPSKA LISTA,5035,Leposaviq
12,13,NAPREDNA SNAGA KOSOVA,18,Leposaviq
12,14,PARTIA LIBERALE EGJIPTIANE  %,4,Leposaviq
12,15,PARTIA LIBERALE EGJIPTIANE,5,Leposaviq
12,16,KOSOVA DEMOKRATİK TÜRK PARTİSİ,9,Leposaviq
12,17,PARTIJA KOSOVSKIH SRBA-AKTIVNA GRAĐANSKA INICIJATIVA,1609,Leposaviq
12,18,PARTIA DEMOKRATIKE E UNITETIT,1,Leposaviq
12,19,FJALA,2,Leposaviq
12,20,KOALICIJA VAKAT,8,Leposaviq
12,21,GI. ZA PROSPERITET KOSOVA,8,Leposaviq
12,22,NOVA DEMOKRATSKA STRANKA,62,Leposaviq
12,23,KOSOVA TÜRK ADALET PARTISI,2,Leposaviq
12,24,KOALICIJA SDA,4,Leposaviq
12,25,Lëvizja VETËVENDOSJE!,87,Leposaviq
12,26,PARTIA ROME E BASHKUAR E KOSOVËS,0,Leposaviq
13,1,JEDINSTVENA GORANSKA PARTIJA,43,Lipjan
13,2,Partia Demokratike e Kosovës Aleanca për Ardhmërinë e Kosovës Nisma për Kosovën Partia e Drejtësisë Lëvizja për Bashkim Partia Shqiptare Demokristiane e Kosovës Partia Konservatore e Kosovës Alternativa Demokratike e Kosovës Republikanët e Kosovës Partia e Ballit Partia Socialdemokrate Balli Kombëtar i Kosovës,7975,Lipjan
13,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,390,Lipjan
13,4,G I EROMENDJE ALTERNATIVA,6,Lipjan
13,5,GRAĐANSKA INICIJATIVA GORE,14,Lipjan
13,6,LIDHJA DEMOKRATIKE E KOSOVËS ALEANCA KOSOVA E RE,8985,Lipjan
13,7,POKRET ZA GORA,12,Lipjan
13,8,PROGRESIVNA DEMOKRATSKA STRANKA,67,Lipjan
13,9,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,252,Lipjan
13,10,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,12,Lipjan
13,11,SAMOSTALNA LIBERALNA STRANKA,99,Lipjan
13,12,GRAĐANSKA INICIJATIVA SRPSKA LISTA,523,Lipjan
13,13,NAPREDNA SNAGA KOSOVA,7,Lipjan
13,14,PARTIA LIBERALE EGJIPTIANE  %,68,Lipjan
13,15,PARTIA LIBERALE EGJIPTIANE,14,Lipjan
13,16,KOSOVA DEMOKRATİK TÜRK PARTİSİ,90,Lipjan
13,17,PARTIJA KOSOVSKIH SRBA-AKTIVNA GRAĐANSKA INICIJATIVA,15,Lipjan
13,18,PARTIA DEMOKRATIKE E UNITETIT,11,Lipjan
13,19,FJALA,152,Lipjan
13,20,KOALICIJA VAKAT,10,Lipjan
13,21,GI. ZA PROSPERITET KOSOVA,11,Lipjan
13,22,NOVA DEMOKRATSKA STRANKA,2,Lipjan
13,23,KOSOVA TÜRK ADALET PARTISI,4,Lipjan
13,24,KOALICIJA SDA,30,Lipjan
13,25,Lëvizja VETËVENDOSJE!,5760,Lipjan
13,26,PARTIA ROME E BASHKUAR E KOSOVËS,16,Lipjan
14,1,JEDINSTVENA GORANSKA PARTIJA,9,Novobërdë
14,2,Partia Demokratike e Kosovës Aleanca për Ardhmërinë e Kosovës Nisma për Kosovën Partia e Drejtësisë Lëvizja për Bashkim Partia Shqiptare Demokristiane e Kosovës Partia Konservatore e Kosovës Alternativa Demokratike e Kosovës Republikanët e Kosovës Partia e Ballit Partia Socialdemokrate Balli Kombëtar i Kosovës,316,Novobërdë
14,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,1,Novobërdë
14,4,G I EROMENDJE ALTERNATIVA,1,Novobërdë
14,5,GRAĐANSKA INICIJATIVA GORE,4,Novobërdë
14,6,LIDHJA DEMOKRATIKE E KOSOVËS ALEANCA KOSOVA E RE,689,Novobërdë
14,7,POKRET ZA GORA,2,Novobërdë
14,8,PROGRESIVNA DEMOKRATSKA STRANKA,20,Novobërdë
14,9,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,1,Novobërdë
14,10,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,13,Novobërdë
14,11,SAMOSTALNA LIBERALNA STRANKA,120,Novobërdë
14,12,GRAĐANSKA INICIJATIVA SRPSKA LISTA,2916,Novobërdë
14,13,NAPREDNA SNAGA KOSOVA,2,Novobërdë
14,14,PARTIA LIBERALE EGJIPTIANE  %,2,Novobërdë
14,15,PARTIA LIBERALE EGJIPTIANE,1,Novobërdë
14,16,KOSOVA DEMOKRATİK TÜRK PARTİSİ,6,Novobërdë
14,17,PARTIJA KOSOVSKIH SRBA-AKTIVNA GRAĐANSKA INICIJATIVA,7,Novobërdë
14,18,PARTIA DEMOKRATIKE E UNITETIT,0,Novobërdë
14,19,FJALA,10,Novobërdë
14,20,KOALICIJA VAKAT,4,Novobërdë
14,21,GI. ZA PROSPERITET KOSOVA,1,Novobërdë
14,22,NOVA DEMOKRATSKA STRANKA,0,Novobërdë
14,23,KOSOVA TÜRK ADALET PARTISI,0,Novobërdë
14,24,KOALICIJA SDA,2,Novobërdë
14,25,Lëvizja VETËVENDOSJE!,441,Novobërdë
14,26,PARTIA ROME E BASHKUAR E KOSOVËS,3,Novobërdë
15,1,JEDINSTVENA GORANSKA PARTIJA,24,Obiliq
15,2,Partia Demokratike e Kosovës Aleanca për Ardhmërinë e Kosovës Nisma për Kosovën Partia e Drejtësisë Lëvizja për Bashkim Partia Shqiptare Demokristiane e Kosovës Partia Konservatore e Kosovës Alternativa Demokratike e Kosovës Republikanët e Kosovës Partia e Ballit Partia Socialdemokrate Balli Kombëtar i Kosovës,3434,Obiliq
15,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,52,Obiliq
15,4,G I EROMENDJE ALTERNATIVA,3,Obiliq
15,5,GRAĐANSKA INICIJATIVA GORE,8,Obiliq
15,6,LIDHJA DEMOKRATIKE E KOSOVËS ALEANCA KOSOVA E RE,2507,Obiliq
15,7,POKRET ZA GORA,4,Obiliq
15,8,PROGRESIVNA DEMOKRATSKA STRANKA,53,Obiliq
15,9,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,54,Obiliq
15,10,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,14,Obiliq
15,11,SAMOSTALNA LIBERALNA STRANKA,211,Obiliq
15,12,GRAĐANSKA INICIJATIVA SRPSKA LISTA,1042,Obiliq
15,13,NAPREDNA SNAGA KOSOVA,8,Obiliq
15,14,PARTIA LIBERALE EGJIPTIANE  %,30,Obiliq
15,15,PARTIA LIBERALE EGJIPTIANE,5,Obiliq
15,16,KOSOVA DEMOKRATİK TÜRK PARTİSİ,1,Obiliq
15,17,PARTIJA KOSOVSKIH SRBA-AKTIVNA GRAĐANSKA INICIJATIVA,12,Obiliq
15,18,PARTIA DEMOKRATIKE E UNITETIT,6,Obiliq
15,19,FJALA,125,Obiliq
15,20,KOALICIJA VAKAT,2,Obiliq
15,21,GI. ZA PROSPERITET KOSOVA,3,Obiliq
15,22,NOVA DEMOKRATSKA STRANKA,9,Obiliq
15,23,KOSOVA TÜRK ADALET PARTISI,2,Obiliq
15,24,KOALICIJA SDA,22,Obiliq
15,25,Lëvizja VETËVENDOSJE!,2841,Obiliq
15,26,PARTIA ROME E BASHKUAR E KOSOVËS,5,Obiliq
16,1,JEDINSTVENA GORANSKA PARTIJA,53,Rahovec
16,2,Partia Demokratike e Kosovës Aleanca për Ardhmërinë e Kosovës Nisma për Kosovën Partia e Drejtësisë Lëvizja për Bashkim Partia Shqiptare Demokristiane e Kosovës Partia Konservatore e Kosovës Alternativa Demokratike e Kosovës Republikanët e Kosovës Partia e Ballit Partia Socialdemokrate Balli Kombëtar i Kosovës,8773,Rahovec
16,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,21,Rahovec
16,4,G I EROMENDJE ALTERNATIVA,6,Rahovec
16,5,GRAĐANSKA INICIJATIVA GORE,13,Rahovec
16,6,LIDHJA DEMOKRATIKE E KOSOVËS ALEANCA KOSOVA E RE,5883,Rahovec
16,7,POKRET ZA GORA,11,Rahovec
16,8,PROGRESIVNA DEMOKRATSKA STRANKA,3,Rahovec
16,9,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,34,Rahovec
16,10,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,35,Rahovec
16,11,SAMOSTALNA LIBERALNA STRANKA,24,Rahovec
16,12,GRAĐANSKA INICIJATIVA SRPSKA LISTA,493,Rahovec
16,13,NAPREDNA SNAGA KOSOVA,4,Rahovec
16,14,PARTIA LIBERALE EGJIPTIANE  %,38,Rahovec
16,15,PARTIA LIBERALE EGJIPTIANE,7,Rahovec
16,16,KOSOVA DEMOKRATİK TÜRK PARTİSİ,6,Rahovec
16,17,PARTIJA KOSOVSKIH SRBA-AKTIVNA GRAĐANSKA INICIJATIVA,2,Rahovec
16,18,PARTIA DEMOKRATIKE E UNITETIT,16,Rahovec
16,19,FJALA,302,Rahovec
16,20,KOALICIJA VAKAT,35,Rahovec
16,21,GI. ZA PROSPERITET KOSOVA,6,Rahovec
16,22,NOVA DEMOKRATSKA STRANKA,2,Rahovec
16,23,KOSOVA TÜRK ADALET PARTISI,4,Rahovec
16,24,KOALICIJA SDA,16,Rahovec
16,25,Lëvizja VETËVENDOSJE!,4045,Rahovec
16,26,PARTIA ROME E BASHKUAR E KOSOVËS,22,Rahovec
17,1,JEDINSTVENA GORANSKA PARTIJA,56,Pejë
17,2,Partia Demokratike e Kosovës Aleanca për Ardhmërinë e Kosovës Nisma për Kosovën Partia e Drejtësisë Lëvizja për Bashkim Partia Shqiptare Demokristiane e Kosovës Partia Konservatore e Kosovës Alternativa Demokratike e Kosovës Republikanët e Kosovës Partia e Ballit Partia Socialdemokrate Balli Kombëtar i Kosovës,15368,Pejë
17,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,37,Pejë
17,4,G I EROMENDJE ALTERNATIVA,7,Pejë
17,5,GRAĐANSKA INICIJATIVA GORE,25,Pejë
17,6,LIDHJA DEMOKRATIKE E KOSOVËS ALEANCA KOSOVA E RE,12690,Pejë
17,7,POKRET ZA GORA,79,Pejë
17,8,PROGRESIVNA DEMOKRATSKA STRANKA,7,Pejë
17,9,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,44,Pejë
17,10,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,516,Pejë
17,11,SAMOSTALNA LIBERALNA STRANKA,76,Pejë
17,12,GRAĐANSKA INICIJATIVA SRPSKA LISTA,458,Pejë
17,13,NAPREDNA SNAGA KOSOVA,5,Pejë
17,14,PARTIA LIBERALE EGJIPTIANE  %,417,Pejë
17,15,PARTIA LIBERALE EGJIPTIANE,67,Pejë
17,16,KOSOVA DEMOKRATİK TÜRK PARTİSİ,23,Pejë
17,17,PARTIJA KOSOVSKIH SRBA-AKTIVNA GRAĐANSKA INICIJATIVA,0,Pejë
17,18,PARTIA DEMOKRATIKE E UNITETIT,41,Pejë
17,19,FJALA,484,Pejë
17,20,KOALICIJA VAKAT,404,Pejë
17,21,GI. ZA PROSPERITET KOSOVA,11,Pejë
17,22,NOVA DEMOKRATSKA STRANKA,283,Pejë
17,23,KOSOVA TÜRK ADALET PARTISI,12,Pejë
17,24,KOALICIJA SDA,513,Pejë
17,25,Lëvizja VETËVENDOSJE!,9865,Pejë
17,26,PARTIA ROME E BASHKUAR E KOSOVËS,57,Pejë
18,1,JEDINSTVENA GORANSKA PARTIJA,41,Podujevë
18,2,Partia Demokratike e Kosovës Aleanca për Ardhmërinë e Kosovës Nisma për Kosovën Partia e Drejtësisë Lëvizja për Bashkim Partia Shqiptare Demokristiane e Kosovës Partia Konservatore e Kosovës Alternativa Demokratike e Kosovës Republikanët e Kosovës Partia e Ballit Partia Socialdemokrate Balli Kombëtar i Kosovës,8303,Podujevë
18,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,131,Podujevë
18,4,G I EROMENDJE ALTERNATIVA,7,Podujevë
18,5,GRAĐANSKA INICIJATIVA GORE,13,Podujevë
18,6,LIDHJA DEMOKRATIKE E KOSOVËS ALEANCA KOSOVA E RE,13120,Podujevë
18,7,POKRET ZA GORA,5,Podujevë
18,8,PROGRESIVNA DEMOKRATSKA STRANKA,7,Podujevë
18,9,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,154,Podujevë
18,10,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,4,Podujevë
18,11,SAMOSTALNA LIBERALNA STRANKA,4,Podujevë
18,12,GRAĐANSKA INICIJATIVA SRPSKA LISTA,5,Podujevë
18,13,NAPREDNA SNAGA KOSOVA,3,Podujevë
18,14,PARTIA LIBERALE EGJIPTIANE  %,5,Podujevë
18,15,PARTIA LIBERALE EGJIPTIANE,3,Podujevë
18,16,KOSOVA DEMOKRATİK TÜRK PARTİSİ,3,Podujevë
18,17,PARTIJA KOSOVSKIH SRBA-AKTIVNA GRAĐANSKA INICIJATIVA,0,Podujevë
18,18,PARTIA DEMOKRATIKE E UNITETIT,14,Podujevë
18,19,FJALA,404,Podujevë
18,20,KOALICIJA VAKAT,17,Podujevë
18,21,GI. ZA PROSPERITET KOSOVA,5,Podujevë
18,22,NOVA DEMOKRATSKA STRANKA,8,Podujevë
18,23,KOSOVA TÜRK ADALET PARTISI,6,Podujevë
18,24,KOALICIJA SDA,15,Podujevë
18,25,Lëvizja VETËVENDOSJE!,10847,Podujevë
18,26,PARTIA ROME E BASHKUAR E KOSOVËS,14,Podujevë
19,1,JEDINSTVENA GORANSKA PARTIJA,81,Prishtinë
19,2,Partia Demokratike e Kosovës Aleanca për Ardhmërinë e Kosovës Nisma për Kosovën Partia e Drejtësisë Lëvizja për Bashkim Partia Shqiptare Demokristiane e Kosovës Partia Konservatore e Kosovës Alternativa Demokratike e Kosovës Republikanët e Kosovës Partia e Ballit Partia Socialdemokrate Balli Kombëtar i Kosovës,18421,Prishtinë
19,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,78,Prishtinë
19,4,G I EROMENDJE ALTERNATIVA,12,Prishtinë
19,5,GRAĐANSKA INICIJATIVA GORE,42,Prishtinë
19,6,LIDHJA DEMOKRATIKE E KOSOVËS ALEANCA KOSOVA E RE,30994,Prishtinë
19,7,POKRET ZA GORA,43,Prishtinë
19,8,PROGRESIVNA DEMOKRATSKA STRANKA,27,Prishtinë
19,9,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,95,Prishtinë
19,10,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,21,Prishtinë
19,11,SAMOSTALNA LIBERALNA STRANKA,114,Prishtinë
19,12,GRAĐANSKA INICIJATIVA SRPSKA LISTA,308,Prishtinë
19,13,NAPREDNA SNAGA KOSOVA,4,Prishtinë
19,14,PARTIA LIBERALE EGJIPTIANE  %,29,Prishtinë
19,15,PARTIA LIBERALE EGJIPTIANE,24,Prishtinë
19,16,KOSOVA DEMOKRATİK TÜRK PARTİSİ,551,Prishtinë
19,17,PARTIJA KOSOVSKIH SRBA-AKTIVNA GRAĐANSKA INICIJATIVA,12,Prishtinë
19,18,PARTIA DEMOKRATIKE E UNITETIT,41,Prishtinë
19,19,FJALA,1070,Prishtinë
19,20,KOALICIJA VAKAT,101,Prishtinë
19,21,GI. ZA PROSPERITET KOSOVA,18,Prishtinë
19,22,NOVA DEMOKRATSKA STRANKA,14,Prishtinë
19,23,KOSOVA TÜRK ADALET PARTISI,70,Prishtinë
19,24,KOALICIJA SDA,147,Prishtinë
19,25,Lëvizja VETËVENDOSJE!,38691,Prishtinë
19,26,PARTIA ROME E BASHKUAR E KOSOVËS,62,Prishtinë
2,1,JEDINSTVENA GORANSKA PARTIJA,35,Gjakovë
2,2,Partia Demokratike e Kosovës Aleanca për Ardhmërinë e Kosovës Nisma për Kosovën Partia e Drejtësisë Lëvizja për Bashkim Partia Shqiptare Demokristiane e Kosovës Partia Konservatore e Kosovës Alternativa Demokratike e Kosovës Republikanët e Kosovës Partia e Ballit Partia Socialdemokrate Balli Kombëtar i Kosovës,15773,Gjakovë
2,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,44,Gjakovë
2,4,G I EROMENDJE ALTERNATIVA,30,Gjakovë
2,5,GRAĐANSKA INICIJATIVA GORE,19,Gjakovë
2,6,LIDHJA DEMOKRATIKE E KOSOVËS ALEANCA KOSOVA E RE,8937,Gjakovë
2,7,POKRET ZA GORA,15,Gjakovë
2,8,PROGRESIVNA DEMOKRATSKA STRANKA,17,Gjakovë
2,9,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,109,Gjakovë
2,10,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,346,Gjakovë
2,11,SAMOSTALNA LIBERALNA STRANKA,9,Gjakovë
2,12,GRAĐANSKA INICIJATIVA SRPSKA LISTA,11,Gjakovë
2,13,NAPREDNA SNAGA KOSOVA,0,Gjakovë
2,14,PARTIA LIBERALE EGJIPTIANE  %,507,Gjakovë
2,15,PARTIA LIBERALE EGJIPTIANE,23,Gjakovë
2,16,KOSOVA DEMOKRATİK TÜRK PARTİSİ,14,Gjakovë
2,17,PARTIJA KOSOVSKIH SRBA-AKTIVNA GRAĐANSKA INICIJATIVA,1,Gjakovë
2,18,PARTIA DEMOKRATIKE E UNITETIT,12,Gjakovë
2,19,FJALA,351,Gjakovë
2,20,KOALICIJA VAKAT,33,Gjakovë
2,21,GI. ZA PROSPERITET KOSOVA,8,Gjakovë
2,22,NOVA DEMOKRATSKA STRANKA,8,Gjakovë
2,23,KOSOVA TÜRK ADALET PARTISI,4,Gjakovë
2,24,KOALICIJA SDA,36,Gjakovë
2,25,Lëvizja VETËVENDOSJE!,11489,Gjakovë
2,26,PARTIA ROME E BASHKUAR E KOSOVËS,143,Gjakovë
20,1,JEDINSTVENA GORANSKA PARTIJA,256,Prizren
20,2,Partia Demokratike e Kosovës Aleanca për Ardhmërinë e Kosovës Nisma për Kosovën Partia e Drejtësisë Lëvizja për Bashkim Partia Shqiptare Demokristiane e Kosovës Partia Konservatore e Kosovës Alternativa Demokratike e Kosovës Republikanët e Kosovës Partia e Ballit Partia Socialdemokrate Balli Kombëtar i Kosovës,18324,Prizren
20,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,66,Prizren
20,4,G I EROMENDJE ALTERNATIVA,53,Prizren
20,5,GRAĐANSKA INICIJATIVA GORE,38,Prizren
20,6,LIDHJA DEMOKRATIKE E KOSOVËS ALEANCA KOSOVA E RE,10246,Prizren
20,7,POKRET ZA GORA,47,Prizren
20,8,PROGRESIVNA DEMOKRATSKA STRANKA,24,Prizren
20,9,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,151,Prizren
20,10,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,28,Prizren
20,11,SAMOSTALNA LIBERALNA STRANKA,10,Prizren
20,12,GRAĐANSKA INICIJATIVA SRPSKA LISTA,99,Prizren
20,13,NAPREDNA SNAGA KOSOVA,19,Prizren
20,14,PARTIA LIBERALE EGJIPTIANE  %,72,Prizren
20,15,PARTIA LIBERALE EGJIPTIANE,431,Prizren
20,16,KOSOVA DEMOKRATİK TÜRK PARTİSİ,4858,Prizren
20,17,PARTIJA KOSOVSKIH SRBA-AKTIVNA GRAĐANSKA INICIJATIVA,13,Prizren
20,18,PARTIA DEMOKRATIKE E UNITETIT,23,Prizren
20,19,FJALA,937,Prizren
20,20,KOALICIJA VAKAT,4254,Prizren
20,21,GI. ZA PROSPERITET KOSOVA,25,Prizren
20,22,NOVA DEMOKRATSKA STRANKA,3095,Prizren
20,23,KOSOVA TÜRK ADALET PARTISI,377,Prizren
20,24,KOALICIJA SDA,33,Prizren
20,25,Lëvizja VETËVENDOSJE!,15544,Prizren
20,26,PARTIA ROME E BASHKUAR E KOSOVËS,415,Prizren
21,1,JEDINSTVENA GORANSKA PARTIJA,29,Skënderaj
